trip_id,arrival_time,departure_time,stop_id,stop_sequence,service,service_id,stop_lat,stop_long,C_type
T122,11:20:00,11:20:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T122,11:22:00,11:22:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T122,11:24:00,11:24:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T122,11:25:00,11:25:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T122,11:27:00,11:27:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T122,11:29:00,11:29:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T122,11:30:00,11:30:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T122,11:32:00,11:32:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T122,11:35:00,11:35:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T122,11:37:00,11:37:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T122,11:39:00,11:39:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T122,11:41:00,11:41:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T122,11:44:00,11:44:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T122,11:49:00,11:49:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T123,11:30:00,11:30:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T123,11:32:00,11:32:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T123,11:34:00,11:34:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T123,11:35:00,11:35:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T123,11:37:00,11:37:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T123,11:39:00,11:39:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T123,11:40:00,11:40:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T123,11:42:00,11:42:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T123,11:45:00,11:45:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T123,11:47:00,11:47:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T123,11:49:00,11:49:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T123,11:51:00,11:51:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T123,11:54:00,11:54:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T123,11:59:00,11:59:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T124,11:40:00,11:40:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T124,11:42:00,11:42:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T124,11:44:00,11:44:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T124,11:45:00,11:45:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T124,11:47:00,11:47:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T124,11:49:00,11:49:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T124,11:50:00,11:50:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T124,11:52:00,11:52:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T124,11:55:00,11:55:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T124,11:57:00,11:57:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T124,11:59:00,11:59:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T124,12:01:00,12:01:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T124,12:04:00,12:04:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T124,12:09:00,12:09:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T125,11:50:00,11:50:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T125,11:52:00,11:52:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T125,11:54:00,11:54:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T125,11:55:00,11:55:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T125,11:57:00,11:57:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T125,11:59:00,11:59:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T125,12:00:00,12:00:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T125,12:02:00,12:02:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T125,12:05:00,12:05:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T125,12:07:00,12:07:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T125,12:09:00,12:09:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T125,12:11:00,12:11:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T125,12:14:00,12:14:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T125,12:19:00,12:19:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T126,12:00:00,12:00:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T126,12:02:00,12:02:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T126,12:04:00,12:04:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T126,12:05:00,12:05:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T126,12:07:00,12:07:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T126,12:09:00,12:09:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T126,12:10:00,12:10:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T126,12:12:00,12:12:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T126,12:15:00,12:15:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T126,12:17:00,12:17:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T126,12:19:00,12:19:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T126,12:21:00,12:21:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T126,12:24:00,12:24:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T126,12:29:00,12:29:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T127,12:10:00,12:10:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T127,12:12:00,12:12:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T127,12:14:00,12:14:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T127,12:15:00,12:15:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T127,12:17:00,12:17:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T127,12:19:00,12:19:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T127,12:20:00,12:20:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T127,12:22:00,12:22:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T127,12:25:00,12:25:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T127,12:27:00,12:27:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T127,12:29:00,12:29:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T127,12:31:00,12:31:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T127,12:34:00,12:34:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T127,12:39:00,12:39:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T128,12:20:00,12:20:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T128,12:22:00,12:22:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T128,12:24:00,12:24:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T128,12:25:00,12:25:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T128,12:27:00,12:27:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T128,12:29:00,12:29:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T128,12:30:00,12:30:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T128,12:32:00,12:32:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T128,12:35:00,12:35:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T128,12:37:00,12:37:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T128,12:39:00,12:39:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T128,12:41:00,12:41:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T128,12:44:00,12:44:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T128,12:49:00,12:49:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T129,12:30:00,12:30:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T129,12:32:00,12:32:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T129,12:34:00,12:34:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T129,12:35:00,12:35:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T129,12:37:00,12:37:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T129,12:39:00,12:39:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T129,12:40:00,12:40:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T129,12:42:00,12:42:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T129,12:45:00,12:45:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T129,12:47:00,12:47:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T129,12:49:00,12:49:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T129,12:51:00,12:51:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T129,12:54:00,12:54:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T129,12:59:00,12:59:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T130,12:40:00,12:40:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T130,12:42:00,12:42:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T130,12:44:00,12:44:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T130,12:45:00,12:45:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T130,12:47:00,12:47:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T130,12:49:00,12:49:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T130,12:50:00,12:50:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T130,12:52:00,12:52:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T130,12:55:00,12:55:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T130,12:57:00,12:57:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T130,12:59:00,12:59:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T130,13:01:00,13:01:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T130,13:04:00,13:04:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T130,13:09:00,13:09:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T131,21:50:00,21:50:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T131,21:52:00,21:52:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T131,21:54:00,21:54:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T131,21:55:00,21:55:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T131,21:57:00,21:57:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T131,21:59:00,21:59:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T131,22:00:00,22:00:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T131,22:02:00,22:02:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T131,22:05:00,22:05:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T131,22:07:00,22:07:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T131,22:09:00,22:09:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T131,22:11:00,22:11:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T131,22:14:00,22:14:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T131,22:19:00,22:19:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T132,21:28:00,21:28:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T132,21:30:00,21:30:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T132,21:32:00,21:32:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T132,21:33:00,21:33:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T132,21:35:00,21:35:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T132,21:37:00,21:37:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T132,21:38:00,21:38:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T132,21:40:00,21:40:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T132,21:43:00,21:43:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T132,21:45:00,21:45:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T132,21:47:00,21:47:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T132,21:49:00,21:49:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T132,21:52:00,21:52:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T132,21:57:00,21:57:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T133,21:06:00,21:06:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T133,21:08:00,21:08:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T133,21:10:00,21:10:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T133,21:11:00,21:11:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T133,21:13:00,21:13:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T133,21:15:00,21:15:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T133,21:16:00,21:16:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T133,21:18:00,21:18:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T133,21:21:00,21:21:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T133,21:23:00,21:23:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T133,21:25:00,21:25:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T133,21:27:00,21:27:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T133,21:30:00,21:30:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T133,21:35:00,21:35:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T134,20:44:00,20:44:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T134,20:46:00,20:46:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T134,20:48:00,20:48:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T134,20:49:00,20:49:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T134,20:51:00,20:51:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T134,20:53:00,20:53:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T134,20:54:00,20:54:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T134,20:56:00,20:56:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T134,20:59:00,20:59:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T134,21:01:00,21:01:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T134,21:03:00,21:03:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T134,21:05:00,21:05:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T134,21:08:00,21:08:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T134,21:13:00,21:13:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T135,20:22:00,20:22:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T135,20:24:00,20:24:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T135,20:26:00,20:26:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T135,20:27:00,20:27:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T135,20:29:00,20:29:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T135,20:31:00,20:31:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T135,20:32:00,20:32:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T135,20:34:00,20:34:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T135,20:37:00,20:37:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T135,20:39:00,20:39:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T135,20:41:00,20:41:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T135,20:43:00,20:43:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T135,20:46:00,20:46:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T135,20:51:00,20:51:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T136,20:00:00,20:00:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T136,20:02:00,20:02:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T136,20:04:00,20:04:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T136,20:05:00,20:05:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T136,20:07:00,20:07:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T136,20:09:00,20:09:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T136,20:10:00,20:10:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T136,20:12:00,20:12:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T136,20:15:00,20:15:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T136,20:17:00,20:17:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T136,20:19:00,20:19:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T136,20:21:00,20:21:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T136,20:24:00,20:24:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T136,20:29:00,20:29:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T137,19:38:00,19:38:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T137,19:40:00,19:40:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T137,19:42:00,19:42:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T137,19:43:00,19:43:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T137,19:45:00,19:45:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T137,19:47:00,19:47:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T137,19:48:00,19:48:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T137,19:50:00,19:50:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T137,19:53:00,19:53:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T137,19:55:00,19:55:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T137,19:57:00,19:57:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T137,19:59:00,19:59:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T137,20:02:00,20:02:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T137,20:07:00,20:07:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T138,19:16:00,19:16:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T138,19:18:00,19:18:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T138,19:20:00,19:20:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T138,19:21:00,19:21:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T138,19:23:00,19:23:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T138,19:25:00,19:25:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T138,19:26:00,19:26:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T138,19:28:00,19:28:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T138,19:31:00,19:31:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T138,19:33:00,19:33:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T138,19:35:00,19:35:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T138,19:37:00,19:37:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T138,19:40:00,19:40:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T138,19:45:00,19:45:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T139,19:05:00,19:05:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T139,19:07:00,19:07:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T139,19:09:00,19:09:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T139,19:10:00,19:10:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T139,19:12:00,19:12:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T139,19:14:00,19:14:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T139,19:15:00,19:15:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T139,19:17:00,19:17:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T139,19:20:00,19:20:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T139,19:22:00,19:22:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T139,19:24:00,19:24:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T139,19:26:00,19:26:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T139,19:29:00,19:29:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T139,19:34:00,19:34:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T140,18:54:00,18:54:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T140,18:56:00,18:56:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T140,18:58:00,18:58:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T140,18:59:00,18:59:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T140,19:01:00,19:01:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T140,19:03:00,19:03:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T140,19:04:00,19:04:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T140,19:06:00,19:06:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T140,19:09:00,19:09:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T140,19:11:00,19:11:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T140,19:13:00,19:13:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T140,19:15:00,19:15:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T140,19:18:00,19:18:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T140,19:23:00,19:23:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T141,18:35:00,18:35:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T141,18:37:00,18:37:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T141,18:39:00,18:39:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T141,18:40:00,18:40:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T141,18:42:00,18:42:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T141,18:44:00,18:44:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T141,18:45:00,18:45:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T141,18:47:00,18:47:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T141,18:50:00,18:50:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T141,18:52:00,18:52:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T141,18:54:00,18:54:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T141,18:56:00,18:56:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T141,18:59:00,18:59:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T141,19:04:00,19:04:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T142,17:25:00,17:25:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T142,17:27:00,17:27:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T142,17:29:00,17:29:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T142,17:30:00,17:30:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T142,17:32:00,17:32:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T142,17:34:00,17:34:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T142,17:35:00,17:35:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T142,17:37:00,17:37:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T142,17:40:00,17:40:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T142,17:42:00,17:42:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T142,17:44:00,17:44:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T142,17:46:00,17:46:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T142,17:49:00,17:49:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T142,17:54:00,17:54:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T143,17:17:00,17:17:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T143,17:19:00,17:19:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T143,17:21:00,17:21:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T143,17:22:00,17:22:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T143,17:24:00,17:24:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T143,17:26:00,17:26:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T143,17:27:00,17:27:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T143,17:29:00,17:29:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T143,17:32:00,17:32:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T143,17:34:00,17:34:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T143,17:36:00,17:36:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T143,17:38:00,17:38:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
T143,17:41:00,17:41:00,A13,13,A_1,A_1,39.371003,-76.74366500000002,CR
T143,17:46:00,17:46:00,A14,14,A_1,A_1,39.407641999999996,-76.78076800000002,CR
T144,17:09:00,17:09:00,A1,1,A_1,A_1,39.298289000000004,-76.594107,CR
T144,17:11:00,17:11:00,A2,2,A_1,A_1,39.289952,-76.605814,CR
T144,17:13:00,17:13:00,A3,3,A_1,A_1,39.289452000000004,-76.616275,CR
T144,17:14:00,17:14:00,A4,4,A_1,A_1,39.29173,-76.620914,CR
T144,17:16:00,17:16:00,A5,5,A_1,A_1,39.301515,-76.623166,CR
T144,17:18:00,17:18:00,A6,6,A_1,A_1,39.305318,-76.63672,CR
T144,17:19:00,17:19:00,A7,7,A_1,A_1,39.310195,-76.64259,CR
T144,17:21:00,17:21:00,A8,8,A_1,A_1,39.318211,-76.652759,CR
T144,17:24:00,17:24:00,A9,9,A_1,A_1,39.336464,-76.672632,CR
T144,17:26:00,17:26:00,A10,10,A_1,A_1,39.346336,-76.69438199999998,CR
T144,17:28:00,17:28:00,A11,11,A_1,A_1,39.352589,-76.70609499999998,CR
T144,17:30:00,17:30:00,A12,12,A_1,A_1,39.362777,-76.721459,CR
