route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10224,1,2098646,BALTIMORE CAMDEN STATION ,TRAIN 860,1,335861,102765,0,0
10224,1,2098647,BALTIMORE CAMDEN STATION ,TRAIN 858,1,335855,102766,0,0
10224,1,2098635,WASHINGTON UNION STATION ,TRAIN 857,0,335855,102747,0,0
10224,1,2098634,WASHINGTON UNION STATION ,TRAIN 857,0,335854,102747,0,0
10224,1,2098645,BALTIMORE CAMDEN STATION ,TRAIN 856,1,335860,102756,0,0
10224,1,2098636,WASHINGTON UNION STATION ,TRAIN 855,0,335856,102748,0,0
10224,1,2098644,BALTIMORE CAMDEN STATION ,TRAIN 854,1,335853,102757,0,0
10224,1,2098633,WASHINGTON UNION STATION ,TRAIN 853,0,335853,102749,0,0
10224,1,2098643,BALTIMORE CAMDEN STATION ,TRAIN 852,1,335854,102758,0,0
10224,1,2098632,WASHINGTON UNION STATION ,TRAIN 851,0,335848,102750,0,0
10224,1,2098642,BALTIMORE CAMDEN STATION ,TRAIN 850,1,335859,102759,0,0
10224,1,2098631,WASHINGTON UNION STATION ,TRAIN 849,0,335852,102751,0,0
10224,1,2098641,BALTIMORE CAMDEN STATION ,TRAIN 848,1,335858,102760,0,0
10224,1,2098630,WASHINGTON UNION STATION ,TRAIN 847,0,335851,102752,0,0
10224,1,2098640,BALTIMORE CAMDEN STATION ,TRAIN 846,1,335857,102761,0,0
10224,1,2098629,WASHINGTON UNION STATION ,TRAIN 845,0,335850,102753,0,0
10224,1,2098639,BALTIMORE CAMDEN STATION ,TRAIN 844,1,335850,102762,0,0
10224,1,2098628,WASHINGTON UNION STATION ,TRAIN 843,0,335849,102754,0,0
10224,1,2098638,BALTIMORE CAMDEN STATION ,TRAIN 842,1,335849,102763,0,0
10224,1,2098627,WASHINGTON UNION STATION ,TRAIN 841,0,335848,102755,0,0
10224,1,2098637,BALTIMORE CAMDEN STATION ,TRAIN 840,1,335848,102764,0,0
10223,2,2098614,MARTIN AIRPORT ,TRAIN 698,1,335835,102703,0,0
10223,2,2098613,MARTIN AIRPORT ,TRAIN 696,1,335834,102704,0,0
10223,3,2098626,MARTIN AIRPORT ,TRAIN 694,1,335847,102705,0,0
10223,3,2098625,MARTIN AIRPORT ,TRAIN 692,1,335846,102706,0,0
10223,2,2098601,WASHINGTON ,TRAIN 689,0,335822,102662,0,0
10223,2,2098609,MARTIN AIRPORT ,TRAIN 688,1,335830,102707,0,0
10223,3,2098616,WASHINGTON ,TRAIN 683,0,335837,102663,0,0
10223,3,2098615,WASHINGTON ,TRAIN 681,0,335836,102664,0,0
10223,2,2098598,WASHINGTON ,TRAIN 677,0,335819,102665,0,0
10223,2,2098597,WASHINGTON ,TRAIN 675,0,335818,102666,0,0
10223,1,2098568,BALTIMORE LOCAL ,Train 642,1,335789,102708,0,0
10223,1,2098541,WASHINGTON LOCAL ,Train 641,0,335762,102667,0,0
10223,1,2098592,MARTIN AIRPORT LOCAL ,Train 634,1,335813,102711,0,0
10223,1,2098582,MARTIN AIRPORT LOCAL ,Train 634,1,335803,102709,0,0
10223,1,2098575,MARTIN AIRPORT LOCAL ,Train 612,1,335796,102710,0,0
10223,1,2098543,BALTIMORE LOCAL ,Train 579,0,335764,102668,0,0
10223,1,2098573,PERRYVILLE LIMITED ,Train 554,1,335794,102712,0,0
10223,1,2098577,PERRYVILLE LOCAL ,Train 548,1,335798,102713,0,0
10223,1,2098581,PERRYVILLE LOCAL ,Train 544,1,335802,102714,0,0
10223,1,2098551,WASHINGTON EXPRESS ,Train 537,0,335772,102669,0,0
10223,1,2098571,PERRYVILLE LIMITED ,Train 536,1,335792,102715,0,0
10223,1,2098583,PERRYVILLE LOCAL ,Train 532,1,335804,102716,0,0
10223,1,2230352,WASHINGTON LOCAL ,Train 525,0,354006,102694,0,0
10223,1,2098588,PERRYVILLE LOCAL ,Train 520,1,335809,102717,0,0
10223,1,2098561,WASHINGTON LOCAL ,Train 517,0,335782,102671,0,0
10223,1,2098563,WASHINGTON LOCAL ,Train 511,0,335784,102672,0,0
10223,1,2098565,WASHINGTON LOCAL ,Train 505,0,335786,102673,0,0
10223,1,2098594,PERRYVILLE LOCAL ,Train 504,1,335815,102718,0,0
10223,2,2098605,WASHINGTON ,TRAIN 499,0,335826,102674,0,0
10223,2,2098604,WASHINGTON ,TRAIN 497,0,335825,102675,0,0
10223,2,2098603,WASHINGTON ,TRAIN 495,0,335824,102676,0,0
10223,2,2098612,PENN STATION BALTIMORE ,TRAIN 494,1,335833,102719,0,0
10223,3,2098620,WASHINGTON ,TRAIN 493,0,335841,102677,0,0
10223,2,2098611,PENN STATION BALTIMORE ,TRAIN 492,1,335832,102720,0,0
10223,2,2098602,WASHINGTON ,TRAIN 491,0,335823,102678,0,0
10223,3,2098619,WASHINGTON ,TRAIN 491,0,335840,102678,0,0
10223,2,2098610,PENN STATION BALTIMORE ,TRAIN 490,1,335831,102721,0,0
10223,3,2098624,PENN STATION BALTIMORE ,TRAIN 488,1,335845,102722,0,0
10223,2,2098600,WASHINGTON ,TRAIN 487,0,335821,102679,0,0
10223,3,2098618,WASHINGTON ,TRAIN 487,0,335839,102679,0,0
10223,3,2098623,PENN STATION BALTIMORE ,TRAIN 486,1,335844,102723,0,0
10223,3,2098617,WASHINGTON ,TRAIN 485,0,335838,102680,0,0
10223,3,2098622,PENN STATION BALTIMORE ,TRAIN 484,1,335843,102724,0,0
10223,2,2098608,PENN STATION BALTIMORE ,TRAIN 482,1,335829,102725,0,0
10223,2,2098599,WASHINGTON ,TRAIN 481,0,335820,102681,0,0
10223,3,2098621,PENN STATION BALTIMORE ,TRAIN 480,1,335842,102726,0,0
10223,2,2098607,PENN STATION BALTIMORE ,TRAIN 478,1,335828,102727,0,0
10223,2,2098606,PENN STATION BALTIMORE ,TRAIN 476,1,335827,102728,0,0
10223,1,2098548,WASHINGTON LOCAL ,Train 453,0,335769,102682,0,0
10223,1,2098578,BALTIMORE LOCAL ,Train 452,1,335799,102729,0,0
10223,1,2098546,WASHINGTON LOCAL ,Train 451,0,335767,102683,0,0
10223,1,2098547,WASHINGTON LOCAL ,Train 449,0,335768,102684,0,0
10223,1,2098579,BALTIMORE LOCAL ,Train 448,1,335800,102730,0,0
10223,1,2098549,WASHINGTON LOCAL ,Train 447,0,335770,102685,0,0
10223,1,2098580,BALTIMORE LOCAL ,Train 446,1,335801,102731,0,0
10223,1,2098542,WASHINGTON EXPRESS ,Train 445,0,335763,102686,0,0
10223,1,2098550,WASHINGTON LOCAL ,Train 443,0,335771,102687,0,0
10223,1,2098569,BALTIMORE LOCAL ,Train 440,1,335790,102732,0,0
10223,1,2098545,WASHINGTON LOCAL ,Train 439,0,335766,102688,0,0
10223,1,2098570,BALTIMORE LOCAL ,Train 438,1,335791,102733,0,0
10223,1,2098552,WASHINGTON LOCAL ,Train 435,0,335773,102689,0,0
10223,1,2098553,WASHINGTON LOCAL ,Train 433,0,335774,102690,0,0
10223,1,2098554,WASHINGTON LOCAL ,Train 431,0,335775,102691,0,0
10223,1,2098584,BALTIMORE EXPRESS ,Train 430,1,335805,102734,0,0
10223,1,2098555,WASHINGTON LOCAL ,Train 429,0,335776,102692,0,0
10223,1,2098576,BALTIMORE EXPRESS ,Train 428,1,335797,102735,0,0
10223,1,2098556,WASHINGTON LOCAL ,Train 427,0,335777,102693,0,0
10223,1,2098585,BALTIMORE LOCAL ,Train 426,1,335806,102736,0,0
10223,1,2098586,BALTIMORE LOCAL ,Train 424,1,335807,102737,0,0
10223,1,2230349,WASHINGTON LOCAL ,Train 423,0,354005,102670,0,0
10223,1,2098587,BALTIMORE LOCAL ,Train 422,1,335808,102738,0,0
10223,1,2098558,WASHINGTON LOCAL ,Train 421,0,335779,102695,0,0
10223,1,2098559,WASHINGTON LOCAL ,Train 419,0,335780,102696,0,0
10223,1,2098589,BALTIMORE LOCAL ,Train 418,1,335810,102739,0,0
10223,1,2098590,BALTIMORE LOCAL ,Train 416,1,335811,102740,0,0
10223,1,2098560,WASHINGTON LOCAL ,Train 415,0,335781,102697,0,0
10223,1,2098591,BALTIMORE LOCAL ,Train 414,1,335812,102741,0,0
10223,1,2098562,WASHINGTON LOCAL ,Train 413,0,335783,102698,0,0
10223,1,2098572,BALTIMORE LOCAL ,Train 412,1,335793,102742,0,0
10223,1,2098564,WASHINGTON LOCAL ,Train 409,0,335785,102699,0,0
10223,1,2098593,BALTIMORE EXPRESS ,Train 408,1,335814,102743,0,0
10223,1,2098566,WASHINGTON LOCAL ,Train 407,0,335787,102700,0,0
10223,1,2098574,BALTIMORE LOCAL ,Train 406,1,335795,102744,0,0
10223,1,2098595,BALTIMORE EXPRESS ,Train 404,1,335816,102745,0,0
10223,1,2098544,WASHINGTON LOCAL ,Train 403,0,335765,102701,0,0
10223,1,2098567,WASHINGTON LOCAL ,Train 401,0,335788,102702,0,0
10223,1,2098596,BALTIMORE LOCAL ,Train 400,1,335817,102746,0,0
10234,401,2098792,420 HAVRE DE GRACE (FRIDAY ONLY),,1,336006,102800,0,0
10153,1,2082873,21 WOODBERRY LIGHT RAIL STATION,,0,334273,102324,0,0
10153,1,2082874,21 WOODBERRY LIGHT RAIL STATION,,0,334274,102324,0,0
10153,1,2082875,21 WOODBERRY LIGHT RAIL STATION,,0,334273,102324,0,0
10153,1,2082872,21 WOODBERRY LIGHT RAIL STATION,,0,334271,102324,0,0
10153,1,2082871,21 WOODBERRY LIGHT RAIL STATION,,0,334274,102324,0,0
10153,1,2082870,21 WOODBERRY LIGHT RAIL STATION,,0,334269,102324,0,0
10153,1,2082869,21 WOODBERRY LIGHT RAIL STATION,,0,334273,102324,0,0
10153,1,2082868,21 WOODBERRY LIGHT RAIL STATION,,0,334271,102324,0,0
10153,1,2082867,21 WOODBERRY LIGHT RAIL STATION,,0,334270,102324,0,0
10153,1,2082866,21 WOODBERRY LIGHT RAIL STATION,,0,334269,102324,0,0
10153,1,2082865,21 WOODBERRY LIGHT RAIL STATION,,0,334272,102324,0,0
10153,1,2082864,21 WOODBERRY LIGHT RAIL STATION,,0,334271,102324,0,0
10153,1,2082863,21 WOODBERRY LIGHT RAIL STATION,,0,334270,102324,0,0
10153,1,2082862,21 WOODBERRY LIGHT RAIL STATION,,0,334269,102324,0,0
10153,1,2082861,21 WOODBERRY LIGHT RAIL STATION,,0,334272,102324,0,0
10153,1,2082860,21 WOODBERRY LIGHT RAIL STATION,,0,334271,102324,0,0
10153,1,2082859,21 WOODBERRY LIGHT RAIL STATION,,0,334270,102324,0,0
10153,1,2082858,21 WOODBERRY LIGHT RAIL STATION,,0,334269,102324,0,0
10153,1,2082857,21 WOODBERRY LIGHT RAIL STATION,,0,334268,102324,0,0
10153,1,2082856,21 WOODBERRY LIGHT RAIL STATION,,0,334265,102324,0,0
10153,1,2082855,21 WOODBERRY LIGHT RAIL STATION,,0,334267,102324,0,0
10153,1,2082839,21 SOUTH CLIFTON PARK,,0,334263,102323,0,0
10153,1,2082854,21 WOODBERRY LIGHT RAIL STATION,,0,334266,102324,0,0
10153,1,2082853,21 WOODBERRY LIGHT RAIL STATION,,0,334263,102324,0,0
10153,1,2082852,21 WOODBERRY LIGHT RAIL STATION,,0,334265,102324,0,0
10153,1,2082851,21 WOODBERRY LIGHT RAIL STATION,,0,334267,102324,0,0
10153,1,2082850,21 WOODBERRY LIGHT RAIL STATION,,0,334266,102324,0,0
10153,1,2082849,21 WOODBERRY LIGHT RAIL STATION,,0,334263,102324,0,0
10153,1,2082848,21 WOODBERRY LIGHT RAIL STATION,,0,334265,102324,0,0
10153,1,2082847,21 WOODBERRY LIGHT RAIL STATION,,0,334264,102324,0,0
10153,1,2082846,21 WOODBERRY LIGHT RAIL STATION,,0,334263,102324,0,0
10153,1,2082845,21 WOODBERRY LIGHT RAIL STATION,,0,334265,102324,0,0
10153,1,2082844,21 WOODBERRY LIGHT RAIL STATION,,0,334264,102324,0,0
10153,1,2082843,21 WOODBERRY LIGHT RAIL STATION,,0,334263,102324,0,0
10153,1,2082842,21 WOODBERRY LIGHT RAIL STATION,,0,334265,102324,0,0
10153,1,2082841,21 WOODBERRY LIGHT RAIL STATION,,0,334264,102324,0,0
10153,1,2082840,21 WOODBERRY LIGHT RAIL STATION,,0,334263,102324,0,0
10153,1,2082912,21 CANTON CROSSING,,1,334274,102326,0,0
10153,1,2082911,21 CANTON CROSSING,,1,334273,102326,0,0
10153,1,2082910,21 CANTON CROSSING,,1,334274,102326,0,0
10153,1,2082909,21 CANTON CROSSING,,1,334273,102326,0,0
10153,1,2082908,21 CANTON CROSSING,,1,334271,102326,0,0
10153,1,2082876,21 JOSEPH LEE,,1,342767,102325,0,0
10153,1,2082907,21 CANTON CROSSING,,1,334274,102326,0,0
10153,1,2082906,21 CANTON CROSSING,,1,334269,102326,0,0
10153,1,2082905,21 CANTON CROSSING,,1,334272,102326,0,0
10153,1,2082904,21 CANTON CROSSING,,1,334271,102326,0,0
10153,1,2082903,21 CANTON CROSSING,,1,334270,102326,0,0
10153,1,2082902,21 CANTON CROSSING,,1,334269,102326,0,0
10153,1,2082901,21 CANTON CROSSING,,1,334272,102326,0,0
10153,1,2082900,21 CANTON CROSSING,,1,334271,102326,0,0
10153,1,2082899,21 CANTON CROSSING,,1,334270,102326,0,0
10153,1,2082898,21 CANTON CROSSING,,1,334269,102326,0,0
10153,1,2082897,21 CANTON CROSSING,,1,334268,102326,0,0
10153,1,2082896,21 CANTON CROSSING,,1,334271,102326,0,0
10153,1,2082895,21 CANTON CROSSING,,1,334270,102326,0,0
10153,1,2082894,21 CANTON CROSSING,,1,334266,102326,0,0
10153,1,2082893,21 CANTON CROSSING,,1,334268,102326,0,0
10153,1,2082892,21 CANTON CROSSING,,1,334265,102326,0,0
10153,1,2082891,21 CANTON CROSSING,,1,334267,102326,0,0
10153,1,2082890,21 CANTON CROSSING,,1,334266,102326,0,0
10153,1,2082889,21 CANTON CROSSING,,1,334263,102326,0,0
10153,1,2082888,21 CANTON CROSSING,,1,334265,102326,0,0
10153,1,2082887,21 CANTON CROSSING,,1,334264,102326,0,0
10153,1,2082886,21 CANTON CROSSING,,1,334267,102326,0,0
10153,1,2082885,21 CANTON CROSSING,,1,334263,102326,0,0
10153,1,2082884,21 CANTON CROSSING,,1,334265,102326,0,0
10153,1,2082883,21 CANTON CROSSING,,1,334264,102326,0,0
10153,1,2082882,21 CANTON CROSSING,,1,334263,102326,0,0
10153,1,2082881,21 CANTON CROSSING,,1,334265,102326,0,0
10153,1,2082880,21 CANTON CROSSING,,1,334264,102326,0,0
10153,1,2082878,21 CANTON CROSSING,,1,334263,102326,0,0
10153,1,2082877,21 CANTON CROSSING,,1,334265,102326,0,0
10153,1,2082879,21 CANTON CROSSING,,1,334264,102326,0,0
10157,1,2083936,29 BROOKLYN,,0,334439,102355,0,0
10157,1,2083935,29 BROOKLYN,,0,334438,102355,0,0
10157,1,2083934,29 BROOKLYN,,0,334440,102355,0,0
10157,1,2083933,29 BROOKLYN,,0,334430,102355,0,0
10157,1,2083932,29 BROOKLYN,,0,334439,102355,0,0
10157,1,2083931,29 BROOKLYN,,0,334436,102355,0,0
10157,1,2083930,29 BROOKLYN,,0,334438,102355,0,0
10157,1,2083929,29 BROOKLYN,,0,334435,102355,0,0
10157,1,2083960,29 BROOKLYN,,0,334440,102355,0,0
10157,1,2083928,29 BROOKLYN,,0,334437,102355,0,0
10157,1,2083927,29 BROOKLYN,,0,334430,102355,0,0
10157,1,2083926,29 BROOKLYN,,0,334436,102355,0,0
10157,1,2083925,29 BROOKLYN,,0,334435,102355,0,0
10157,1,2083937,29 BROOKLYN,,0,334437,102355,0,0
10157,1,2083938,29 BROOKLYN,,0,334430,102355,0,0
10157,1,2083939,29 BROOKLYN,,0,334436,102355,0,0
10157,1,2083940,29 BROOKLYN,,0,334435,102355,0,0
10157,1,2083941,29 BROOKLYN,,0,334437,102354,0,0
10157,1,2083942,29 BROOKLYN,,0,334430,102354,0,0
10157,1,2083943,29 BROOKLYN,,0,334436,102354,0,0
10157,1,2083944,29 BROOKLYN,,0,334435,102354,0,0
10157,1,2083945,29 BROOKLYN,,0,334437,102354,0,0
10157,1,2083946,29 BROOKLYN,,0,334434,102354,0,0
10157,1,2083918,29 MORRELL PARK,,0,334430,102352,0,0
10157,1,2083917,29 BROOKLYN,,0,342207,102353,0,0
10157,1,2083947,29 BROOKLYN,,0,334441,102354,0,0
10157,1,2083948,29 BROOKLYN,,0,334436,102354,0,0
10157,1,2083949,29 BROOKLYN,,0,334442,102354,0,0
10157,1,2083961,29 BROOKLYN,,0,334435,102354,0,0
10157,1,2083950,29 BROOKLYN,,0,334437,102354,0,0
10157,1,2083951,29 BROOKLYN,,0,334443,102354,0,0
10157,1,2083952,29 BROOKLYN,,0,334434,102354,0,0
10157,1,2083953,29 BROOKLYN,,0,334441,102354,0,0
10157,1,2083962,29 BROOKLYN,,0,334433,102354,0,0
10157,1,2083954,29 BROOKLYN,,0,334442,102354,0,0
10157,1,2083955,29 BROOKLYN,,0,334432,102354,0,0
10157,1,2083956,29 BROOKLYN,,0,334443,102354,0,0
10157,1,2083957,29 BROOKLYN,,0,334434,102354,0,0
10157,1,2083958,29 BROOKLYN,,0,334433,102354,0,0
10157,1,2083959,29 BROOKLYN,,0,334432,102354,0,0
10157,1,2083924,29 BROOKLYN,,0,334434,102354,0,0
10157,1,2083923,29 BROOKLYN,,0,334433,102354,0,0
10157,1,2083922,29 BROOKLYN,,0,334432,102354,0,0
10157,1,2083963,29 BROOKLYN,,0,334431,102354,0,0
10157,1,2083921,29 BROOKLYN,,0,334433,102354,0,0
10157,1,2083920,29 BROOKLYN,,0,334432,102354,0,0
10157,1,2083919,29 BROOKLYN,,0,334431,102354,0,0
10157,1,2083985,29 MONDAWMIN METRO,,1,334440,102358,0,0
10157,1,2083984,29 MONDAWMIN METRO,,1,334439,102358,0,0
10157,1,2083983,29 MONDAWMIN METRO,,1,334438,102358,0,0
10157,1,2083982,29 MONDAWMIN METRO,,1,334440,102358,0,0
10157,1,2083981,29 MONDAWMIN METRO,,1,334437,102358,0,0
10157,1,2083980,29 MONDAWMIN METRO,,1,334430,102358,0,0
10157,1,2084007,29 MONDAWMIN METRO,,1,334439,102358,0,0
10157,1,2083979,29 MONDAWMIN METRO,,1,334436,102358,0,0
10157,1,2083978,29 MONDAWMIN METRO,,1,334438,102358,0,0
10157,1,2083977,29 MONDAWMIN METRO,,1,334435,102358,0,0
10157,1,2083976,29 MONDAWMIN METRO,,1,334437,102358,0,0
10157,1,2083975,29 MONDAWMIN METRO,,1,334430,102358,0,0
10157,1,2083986,29 MONDAWMIN METRO,,1,334436,102358,0,0
10157,1,2083987,29 MONDAWMIN METRO,,1,334435,102358,0,0
10157,1,2083988,29 MONDAWMIN METRO,,1,334437,102358,0,0
10157,1,2083989,29 MONDAWMIN METRO,,1,334430,102358,0,0
10157,1,2083990,29 MONDAWMIN METRO,,1,334436,102358,0,0
10157,1,2083991,29 MONDAWMIN METRO,,1,334435,102357,0,0
10157,1,2083992,29 MONDAWMIN METRO,,1,334437,102357,0,0
10157,1,2083993,29 MONDAWMIN METRO,,1,334430,102357,0,0
10157,1,2083994,29 MONDAWMIN METRO,,1,334436,102357,0,0
10157,1,2083964,29 MONDAWMIN METRO,,1,334442,102356,0,0
10157,1,2083995,29 MONDAWMIN METRO,,1,334435,102357,0,0
10157,1,2083996,29 MONDAWMIN METRO,,1,334437,102357,0,0
10157,1,2083997,29 MONDAWMIN METRO,,1,334443,102357,0,0
10157,1,2083998,29 MONDAWMIN METRO,,1,334434,102357,0,0
10157,1,2084008,29 MONDAWMIN METRO,,1,334441,102357,0,0
10157,1,2083999,29 MONDAWMIN METRO,,1,334436,102357,0,0
10157,1,2084000,29 MONDAWMIN METRO,,1,334442,102357,0,0
10157,1,2084001,29 MONDAWMIN METRO,,1,334435,102357,0,0
10157,1,2084002,29 MONDAWMIN METRO,,1,334437,102357,0,0
10157,1,2084009,29 MONDAWMIN METRO,,1,334443,102357,0,0
10157,1,2084003,29 MONDAWMIN METRO,,1,334434,102357,0,0
10157,1,2084004,29 MONDAWMIN METRO,,1,334441,102357,0,0
10157,1,2084005,29 MONDAWMIN METRO,,1,334433,102357,0,0
10157,1,2084006,29 MONDAWMIN METRO,,1,334432,102357,0,0
10157,1,2083974,29 MONDAWMIN METRO,,1,334443,102357,0,0
10157,1,2083973,29 MONDAWMIN METRO,,1,334434,102357,0,0
10157,1,2083972,29 MONDAWMIN METRO,,1,334433,102357,0,0
10157,1,2083971,29 MONDAWMIN METRO,,1,334432,102357,0,0
10157,1,2083970,29 MONDAWMIN METRO,,1,334431,102357,0,0
10157,1,2083969,29 MONDAWMIN METRO,,1,334433,102357,0,0
10157,1,2083968,29 MONDAWMIN METRO,,1,334432,102357,0,0
10157,1,2083967,29 MONDAWMIN METRO,,1,334431,102357,0,0
10157,1,2083966,29 MONDAWMIN METRO,,1,334433,102357,0,0
10157,1,2083965,29 MONDAWMIN METRO,,1,334432,102357,0,0
10158,1,2084196,30 ROGERS AVE METRO,,0,334468,102363,0,0
10158,1,2084195,30 ROGERS AVE METRO,,0,334477,102363,0,0
10158,1,2084194,30 ROGERS AVE METRO,,0,334455,102363,0,0
10158,1,2084193,30 ROGERS AVE METRO,,0,334476,102363,0,0
10158,1,2084192,30 ROGERS AVE METRO,,0,334468,102363,0,0
10158,1,2084191,30 ROGERS AVE METRO,,0,334477,102363,0,0
10158,1,2084190,30 ROGERS AVE METRO,,0,334472,102363,0,0
10158,1,2084189,30 ROGERS AVE METRO,,0,334465,102363,0,0
10158,1,2084188,30 ROGERS AVE METRO,,0,334471,102363,0,0
10158,1,2084122,30 MEDFIELD VIA ROLAND PARK,,0,334455,102362,0,0
10158,1,2084121,30 MEDFIELD VIA ROLAND PARK,,0,334454,102361,0,0
10158,1,2084187,30 ROGERS AVE METRO,,0,334470,102363,0,0
10158,1,2084126,30 MEDFIELD VIA ROLAND PARK,,0,334459,102362,0,0
10158,1,2084125,30 MEDFIELD VIA ROLAND PARK,,0,334458,102361,0,0
10158,1,2084186,30 ROGERS AVE METRO,,0,334476,102363,0,0
10158,1,2084185,30 ROGERS AVE METRO,,0,334475,102363,0,0
10158,1,2084184,30 ROGERS AVE METRO,,0,334468,102363,0,0
10158,1,2084183,30 ROGERS AVE METRO,,0,334474,102363,0,0
10158,1,2084182,30 ROGERS AVE METRO,,0,334473,102363,0,0
10158,1,2084181,30 ROGERS AVE METRO,,0,334472,102363,0,0
10158,1,2084180,30 ROGERS AVE METRO,,0,334465,102363,0,0
10158,1,2084179,30 ROGERS AVE METRO,,0,334471,102363,0,0
10158,1,2084178,30 ROGERS AVE METRO,,0,334470,102363,0,0
10158,1,2084177,30 ROGERS AVE METRO,,0,334459,102363,0,0
10158,1,2084176,30 ROGERS AVE METRO,,0,334458,102363,0,0
10158,1,2084175,30 ROGERS AVE METRO,,0,334468,102363,0,0
10158,1,2084174,30 ROGERS AVE METRO,,0,334474,102363,0,0
10158,1,2084173,30 ROGERS AVE METRO,,0,334473,102363,0,0
10158,1,2084172,30 ROGERS AVE METRO,,0,334472,102363,0,0
10158,1,2084171,30 ROGERS AVE METRO,,0,334465,102363,0,0
10158,1,2084170,30 ROGERS AVE METRO,,0,334471,102363,0,0
10158,1,2084169,30 ROGERS AVE METRO,,0,334470,102363,0,0
10158,1,2084168,30 ROGERS AVE METRO,,0,334459,102363,0,0
10158,1,2084167,30 ROGERS AVE METRO,,0,334458,102363,0,0
10158,1,2084166,30 ROGERS AVE METRO,,0,334469,102363,0,0
10158,1,2084165,30 ROGERS AVE METRO,,0,334468,102363,0,0
10158,1,2084164,30 ROGERS AVE METRO,,0,334473,102363,0,0
10158,1,2084163,30 ROGERS AVE METRO,,0,334472,102363,0,0
10158,1,2084162,30 ROGERS AVE METRO,,0,334465,102363,0,0
10158,1,2084161,30 ROGERS AVE METRO,,0,334471,102363,0,0
10158,1,2084160,30 ROGERS AVE METRO,,0,334470,102363,0,0
10158,1,2084159,30 ROGERS AVE METRO,,0,334459,102363,0,0
10158,1,2084158,30 ROGERS AVE METRO,,0,334458,102363,0,0
10158,1,2160871,30 ROGERS AVE METRO,,0,334457,102360,0,0
10158,1,2084157,30 ROGERS AVE METRO,,0,334469,102363,0,0
10158,1,2084123,30 ROGERS AVE METRO,,0,334456,102359,0,0
10158,1,2084156,30 ROGERS AVE METRO,,0,334468,102363,0,0
10158,1,2084155,30 ROGERS AVE METRO,,0,334461,102363,0,0
10158,1,2084154,30 ROGERS AVE METRO,,0,334466,102363,0,0
10158,1,2084153,30 ROGERS AVE METRO,,0,334465,102363,0,0
10158,1,2084152,30 ROGERS AVE METRO,,0,334464,102363,0,0
10158,1,2084151,30 ROGERS AVE METRO,,0,334463,102363,0,0
10158,1,2084150,30 ROGERS AVE METRO,,0,334467,102363,0,0
10158,1,2084149,30 ROGERS AVE METRO,,0,334458,102363,0,0
10158,1,2084148,30 ROGERS AVE METRO,,0,334457,102363,0,0
10158,1,2084147,30 ROGERS AVE METRO,,0,334456,102363,0,0
10158,1,2084146,30 ROGERS AVE METRO,,0,334461,102363,0,0
10158,1,2084145,30 ROGERS AVE METRO,,0,334466,102363,0,0
10158,1,2084144,30 ROGERS AVE METRO,,0,334465,102363,0,0
10158,1,2084143,30 ROGERS AVE METRO,,0,334464,102363,0,0
10158,1,2084142,30 ROGERS AVE METRO,,0,334460,102363,0,0
10158,1,2084141,30 ROGERS AVE METRO,,0,334462,102363,0,0
10158,1,2084140,30 ROGERS AVE METRO,,0,334458,102363,0,0
10158,1,2084139,30 ROGERS AVE METRO,,0,334457,102363,0,0
10158,1,2084138,30 ROGERS AVE METRO,,0,334461,102363,0,0
10158,1,2084137,30 ROGERS AVE METRO,,0,334460,102363,0,0
10158,1,2084136,30 ROGERS AVE METRO,,0,334462,102363,0,0
10158,1,2084135,30 ROGERS AVE METRO,,0,334457,102363,0,0
10158,1,2084128,30 ROGERS AVE METRO,,0,334461,102363,0,0
10158,1,2084127,30 ROGERS AVE METRO,,0,334460,102363,0,0
10158,1,2084134,30 ROGERS AVE METRO,,0,334462,102363,0,0
10158,1,2084133,30 ROGERS AVE METRO,,0,334457,102363,0,0
10158,1,2084132,30 ROGERS AVE METRO,,0,334461,102363,0,0
10158,1,2084131,30 ROGERS AVE METRO,,0,334460,102363,0,0
10158,1,2084130,30 ROGERS AVE METRO,,0,334462,102363,0,0
10158,1,2084129,30 ROGERS AVE METRO,,0,334457,102363,0,0
10158,1,2084269,30 ROSEDALE,,1,334476,102367,0,0
10158,1,2084268,30 ROSEDALE,,1,334468,102367,0,0
10158,1,2084267,30 ROSEDALE,,1,334477,102367,0,0
10158,1,2084266,30 ROSEDALE,,1,334455,102367,0,0
10158,1,2084265,30 ROSEDALE,,1,334476,102367,0,0
10158,1,2084264,30 ROSEDALE,,1,334475,102367,0,0
10158,1,2084263,30 ROSEDALE,,1,334468,102367,0,0
10158,1,2084262,30 ROSEDALE,,1,334474,102367,0,0
10158,1,2084261,30 ROSEDALE,,1,334473,102367,0,0
10158,1,2084199,30 WELLESLEY,,1,334477,102365,0,0
10158,1,2084260,30 ROSEDALE,,1,334472,102367,0,0
10158,1,2084259,30 ROSEDALE,,1,334465,102367,0,0
10158,1,2084258,30 ROSEDALE,,1,334471,102367,0,0
10158,1,2084257,30 ROSEDALE,,1,334470,102367,0,0
10158,1,2084256,30 ROSEDALE,,1,334459,102367,0,0
10158,1,2084255,30 ROSEDALE,,1,334458,102367,0,0
10158,1,2084254,30 ROSEDALE,,1,334468,102367,0,0
10158,1,2084253,30 ROSEDALE,,1,334474,102367,0,0
