id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category
537,347,1,2,1000,60,,2
538,348,1,2,1000,60,,2
539,349,1,2,1000,60,,2
540,350,1,2,1000,60,,2
541,351,1,2,1000,60,,2
542,352,1,2,1000,60,,2
543,353,1,2,1000,60,,2
544,354,1,2,1000,60,,2
545,355,1,2,1000,60,,2
546,356,1,2,1000,60,,2
547,357,1,2,1000,60,,2
548,358,1,2,1000,60,,2
549,359,1,2,1000,60,,2
550,360,1,2,1000,60,,2
551,361,1,2,1000,60,,2
552,362,1,2,1000,60,,2
553,363,1,2,1000,60,,2
554,364,1,2,1000,60,,2
555,365,1,2,1000,60,,2
556,366,1,2,1000,60,,2
557,367,1,2,1000,60,,2
558,368,1,2,1000,60,,2
559,369,1,2,1000,60,,2
560,370,1,2,1000,60,,2
561,371,1,2,1000,60,,2
562,372,1,2,1000,60,,2
563,373,1,2,1000,60,,2
564,374,1,2,1000,60,,2
565,375,1,2,1000,60,,2
566,375,2,2,1000,60,,2
567,375,3,2,1000,60,,2
568,376,1,2,1000,60,,2
569,376,2,2,1000,60,,2
570,376,3,2,1000,60,,2
571,376,4,2,1000,60,,2
572,377,1,2,1000,60,,2
573,378,1,2,1000,60,,2
574,379,1,2,1000,60,,2
575,380,1,2,1000,60,,2
576,381,1,2,1000,60,,2
577,381,2,2,1000,60,,2
578,381,3,2,1000,60,,2
579,382,1,2,1000,60,,2
580,382,2,2,1000,60,,2
581,383,1,2,1000,60,,2
582,383,2,2,1000,60,,2
583,384,1,2,1000,60,,2
584,385,1,2,1000,60,,2
585,386,1,2,1000,60,,2
586,387,1,2,1000,60,,2
587,388,1,2,1000,60,,2
588,389,1,2,1000,60,,2
589,390,1,2,1000,60,,2
590,391,1,2,1000,60,,2
591,392,1,2,1000,60,,2
592,393,1,2,1000,60,,2
593,394,1,2,1000,60,,2
594,395,1,2,1000,60,,2
595,395,2,2,1000,60,,2
596,395,3,2,1000,60,,2
597,395,4,2,1000,60,,2
598,395,5,2,1000,60,,2
599,395,6,2,1000,60,,2
600,395,7,2,1000,60,,2
601,395,8,2,1000,60,,2
602,395,9,2,1000,60,,2
603,395,10,2,1000,60,,2
604,395,11,2,1000,60,,2
605,395,12,2,1000,60,,2
606,395,13,2,1000,60,,2
607,395,14,2,1000,60,,2
608,396,1,2,1000,60,,2
609,397,1,2,1000,60,,2
610,398,1,2,1000,60,,2
611,399,1,2,1000,60,,2
612,400,1,2,1000,60,,2
613,401,1,2,1000,60,,2
614,402,1,2,1000,60,,2
615,403,1,2,1000,60,,2
616,404,1,2,1000,60,,2
617,405,1,2,1000,60,,2
618,406,1,2,1000,60,,2
619,407,1,2,1000,60,,2
620,408,1,2,1000,60,,2
621,409,1,2,1000,60,,2
622,410,1,2,1000,60,,2
623,411,1,2,1000,60,,2
