shapeid,id,x,y,z,seq_id
46758,46758,235612.66554999998,890604.1206499999,0,1
46758,46758,235613.1077,890617.1146,0,2
46758,46758,235614.509,890713.1987,0,3
46758,46758,235616.4826,890730.2914,0,4
46758,46758,235617.31065,890743.3641,0,5
46759,46759,235617.31065,890743.3641,0,1
46759,46759,235618.1387,890756.4368,0,2
46759,46759,235618.5033,890787.9527,0,3
46759,46759,235620.5495,890802.9067,0,4
46759,46759,235624.7544,890829.3807,0,5
46759,46759,235651.7735,890910.7013,0,6
46759,46759,235660.4435,890941.6211,0,7
46759,46759,235668.6967,890966.2129,0,8
46759,46759,235683.8133,891004.5416,0,9
46759,46759,235688.0206,891010.6685,0,10
47505,47505,236330.05955,892116.1217,0,1
47505,47505,236334.1837,892128.4771,0,2
47505,47505,236352.689,892186.1613,0,3
47505,47505,236377.1656,892255.4095,0,4
47507,47507,236300.26140000002,892028.98065,0,1
47507,47507,236304.7591,892041.2261,0,2
47507,47507,236317.6191,892078.7076,0,3
47507,47507,236320.2134,892087.2702,0,4
47507,47507,236325.9354,892103.7663,0,5
47507,47507,236330.05955,892116.1217,0,6
47511,47511,236272.92575,891957.35785,0,1
47511,47511,236277.3852,891964.1297,0,2
47511,47511,236282.1542,891974.0963,0,3
47511,47511,236293.2108,892010.2205,0,4
47511,47511,236295.7637,892016.7352,0,5
47511,47511,236300.26140000002,892028.98065,0,6
47512,47512,236256.6288,891933.3676,0,1
47512,47512,236260.5522,891940.0485,0,2
47512,47512,236268.4663,891950.586,0,3
47512,47512,236272.92575,891957.35785,0,4
47513,47513,235959.98235,891509.7693,0,1
47513,47513,235970.9774,891517.0046,0,2
47513,47513,235983.5372,891527.2581,0,3
47513,47513,236008.0443,891549.148,0,4
47513,47513,236036.6633,891580.1379,0,5
47513,47513,236060.798,891606.0231,0,6
47513,47513,236080.7357,891633.9464,0,7
47513,47513,236103.3628,891669.1124,0,8
47513,47513,236118.5531,891693.5832,0,9
47513,47513,236135.2243,891717.0431,0,10
47513,47513,236142.8344,891727.5582000001,0,11
47514,47514,236142.8344,891727.5582000001,0,1
47514,47514,236150.4445,891738.0733,0,2
47514,47514,236169.2708,891763.6178,0,3
47514,47514,236189.6768,891799.498,0,4
47514,47514,236208.3923,891843.9287,0,5
47514,47514,236218.9574,891869.2417,0,6
47514,47514,236231.755,891894.8722,0,7
47514,47514,236249.2473,891920.4686,0,8
47514,47514,236252.7054,891926.6867,0,9
47514,47514,236256.6288,891933.3676,0,10
60768,60768,234610.13815,891759.2819999999,0,1
60768,60768,234611.3375,891772.2954,0,2
60768,60768,234612.1756,891786.6961,0,3
60768,60768,234624.7502,891894.756,0,4
60768,60768,234630.7641,891941.1251,0,5
60768,60768,234634.799,891954.3521,0,6
60768,60768,234639.778,891964.6976,0,7
60768,60768,234649.408,891977.7995,0,8
60768,60768,234648.3327,891988.9346,0,9
60769,60769,234625.06575,892025.86175,0,1
60769,60769,234624.9214,892015.1123,0,2
60769,60769,234630.9408,892008.9824,0,3
60769,60769,234644.2084,891996.7601,0,4
60769,60769,234644.9952,891988.6122999999,0,5
60770,60770,234628.23365,892025.81925,0,1
60770,60770,234628.3351,892033.3732,0,2
60770,60770,234629.209,892034.2166,0,3
60770,60770,234645.924,892052.3797,0,4
60770,60770,234667.6819,892072.1582,0,5
61021,61021,235517.29174999997,892059.746,0,1
61021,61021,235518.5892,892067.6887,0,2
61021,61021,235519.3605,892072.5297,0,3
61021,61021,235520.2884,892089.4805,0,4
61021,61021,235516.7679,892107.4848,0,5
61021,61021,235515.1957,892116.6385,0,6
61022,61022,235512.8797,892034.66205,0,1
61022,61022,235513.4667,892037.795,0,2
61022,61022,235515.9943,892051.8033,0,3
61022,61022,235517.29174999997,892059.746,0,4
61027,61027,235509.6106,892133.1082,0,1
61027,61027,235508.5097,892135.2614,0,2
61027,61027,235501.775,892148.9137,0,3
63414,63414,234688.9695,892083.1218,0,1
63414,63414,234703.504,892086.2716,0,2
63414,63414,234717.8242,892088.9082,0,3
63414,63414,234723.3496,892090.4393,0,4
64538,64538,235235.7363,890199.1027,0,1
64538,64538,235243.4831,890225.6615,0,2
64538,64538,235253.1588,890276.9687,0,3
64538,64538,235257.7767,890310.8284,0,4
64538,64538,235259.3643,890323.7602,0,5
64540,64540,235259.3643,890323.7602,0,1
64540,64540,235260.9519,890336.692,0,2
64540,64540,235262.6859,890352.5701,0,3
