id,x,y,z,traffic_light_id,tags,node_type
61283287,-71.1120124,42.3559879,0,0,,1
61320984,-71.102432,42.362863,0,0,,1
61327122,-71.103738,42.363651,0,0,,2
61327180,-71.1025701,42.3647366,0,0,,1
61327276,-71.10513,42.364512,0,0,,1
