route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
10196,1,T181,OWINGS MILLS,,1,335363,L5,0
10196,1,T182,OWINGS MILLS,,1,335360,L5,0
10196,1,T183,OWINGS MILLS,,1,335359,L5,0
10196,1,T184,OWINGS MILLS,,1,335358,L5,0
10196,1,T185,OWINGS MILLS,,1,335364,L5,0
10196,1,T186,OWINGS MILLS,,1,335362,L5,0
10196,1,T187,OWINGS MILLS,,1,335354,L5,0
10196,1,T188,OWINGS MILLS,,1,335355,L5,0
10196,1,T189,OWINGS MILLS,,1,335361,L5,0
10196,1,T190,OWINGS MILLS,,1,335355,L5,0
10196,1,T191,OWINGS MILLS,,1,335357,L5,0
10196,1,T192,OWINGS MILLS,,1,335360,L5,0
10196,1,T193,OWINGS MILLS,,1,335359,L5,0
10196,1,T194,OWINGS MILLS,,1,335356,L7,0
10196,1,T195,OWINGS MILLS,,1,335357,L7,0
10196,1,T196,OWINGS MILLS,,1,335358,L5,0
10196,1,T197,OWINGS MILLS,,1,335362,L5,0
10196,1,T198,OWINGS MILLS,,1,335354,L5,0
10196,1,T199,OWINGS MILLS,,1,335355,L5,0
10196,1,T200,OWINGS MILLS,,1,335362,L5,0
10196,1,T201,OWINGS MILLS,,1,335358,L5,0
10196,1,T202,OWINGS MILLS,,1,335356,L5,0
10196,1,T203,OWINGS MILLS,,1,335359,L5,0
10196,1,T204,OWINGS MILLS,,1,335360,L5,0
10196,1,T205,OWINGS MILLS,,1,335357,L5,0
10196,1,T206,OWINGS MILLS,,1,335355,L5,0
10196,1,T207,OWINGS MILLS,,1,335361,L5,0
10196,1,T208,OWINGS MILLS,,1,335360,L5,0
10196,1,T209,OWINGS MILLS,,1,335359,L5,0
10196,1,T210,OWINGS MILLS,,1,335358,L5,0
10196,1,T211,OWINGS MILLS,,1,335362,L5,0
10196,1,T212,OWINGS MILLS,,1,335354,L5,0
10196,1,T213,OWINGS MILLS,,1,335355,L5,0
10196,1,T214,OWINGS MILLS,,1,335361,L5,0
10196,1,T215,OWINGS MILLS,,1,335360,L5,0
10196,1,T216,OWINGS MILLS,,1,335359,L5,0
10196,1,T217,OWINGS MILLS,,1,335358,L5,0
10196,1,T218,OWINGS MILLS,,1,335362,L5,0
10196,1,T219,OWINGS MILLS,,1,335355,L5,0
10196,1,T220,OWINGS MILLS,,1,335361,L5,0
10196,1,T221,OWINGS MILLS,,1,335363,L5,0
10196,1,T222,OWINGS MILLS,,1,335360,L5,0
10196,1,T223,OWINGS MILLS,,1,335359,L5,0
10196,1,T224,OWINGS MILLS,,1,335358,L5,0
10196,1,T225,OWINGS MILLS,,1,335364,L5,0
10196,1,T226,OWINGS MILLS,,1,335354,L5,0
10196,1,T227,OWINGS MILLS,,1,335355,L5,0
10196,1,T228,OWINGS MILLS,,1,335363,L5,0
10196,1,T229,OWINGS MILLS,,1,335359,L5,0
10196,1,T230,OWINGS MILLS,,1,335364,L5,0
10196,1,T231,OWINGS MILLS,,1,335354,L5,0
10196,1,T232,OWINGS MILLS,,1,335355,L5,0
10196,1,T233,OWINGS MILLS,,1,335363,L5,0
10196,1,T234,OWINGS MILLS,,1,335362,L7,0
10196,1,T235,OWINGS MILLS,,1,335361,L7,0
10196,1,T236,OWINGS MILLS,,1,335360,L7,0
10196,1,T237,OWINGS MILLS,,1,335358,L7,0
10196,1,T238,OWINGS MILLS,,1,335359,L7,0
10196,1,T239,OWINGS MILLS,,1,335364,L7,0
10196,1,T240,OWINGS MILLS,,1,335354,L8,0
10196,1,T241,OWINGS MILLS,,1,335355,L8,0
10196,1,T242,REISTERSTOWN PLAZA STATION,,1,335364,L9,0
10196,1,T243,OWINGS MILLS,,1,335359,L5,0
10196,1,T244,OWINGS MILLS,,1,335358,L5,0
10196,1,T245,OWINGS MILLS,,1,335355,L5,0
10196,1,T246,OWINGS MILLS,,1,335359,L5,0
10196,1,T247,OWINGS MILLS,,1,335358,L5,0
10196,1,T248,OWINGS MILLS,,1,335362,L5,0
10196,1,T249,OWINGS MILLS,,1,335354,L5,0
10196,2,T250,JOHNS HOPKINS,,0,335365,L1,0
10196,2,T251,JOHNS HOPKINS,,0,335366,L1,0
10196,2,T252,JOHNS HOPKINS,,0,335367,L1,0
10196,2,T253,JOHNS HOPKINS,,0,335368,L1,0
10196,2,T254,JOHNS HOPKINS,,0,335369,L1,0
10196,2,T255,REISTERSTOWN PLAZA STATION,,0,335369,L2,0
