"","weights"
"1",1.14065783412584
"2",2.81202845359088e-25
"3",2.81202845359088e-25
"4",2.81202845359088e-25
"5",2.81202845359088e-25
"6",2.81202845359088e-25
"7",2.81202845359088e-25
"8",0.808549942642169
"9",0.119879357971008
"10",1.66386856692856e-21
"11",1.66386856692856e-21
"12",1.66386856692856e-21
"13",1.66386856692856e-21
"14",1.66386856692856e-21
"15",2.71192652390989
"16",0.480963465210862
"17",1.18418340291471
"18",1.18418340291471
"19",1.80810745733761e-09
"20",1.80810745733761e-09
"21",1.80810745733761e-09
"22",1.80810745733761e-09
"23",1.80810745733761e-09
"24",3.7380716226607e-13
"25",3.7380716226607e-13
"26",3.7380716226607e-13
"27",3.7380716226607e-13
"28",2.02408312061436e-17
"29",2.02408312061436e-17
"30",2.02408312061436e-17
"31",0.193995445556697
"32",0.170859738775774
"33",3.18188781946593e-12
"34",3.18188781946593e-12
"35",3.18188781946593e-12
"36",3.18188781946593e-12
"37",3.96397425930378
"38",3.96397425930378
"39",0.0762715121490939
"40",2.12961079450684e-06
"41",2.12961079450684e-06
"42",3.75487990462264e-11
"43",3.75487990462264e-11
"44",3.75487990462264e-11
"45",3.75487990462264e-11
"46",0.247276686860799
"47",4.42780532521132e-14
"48",4.42780532521132e-14
"49",4.42780532521132e-14
"50",4.42780532521132e-14
"51",4.42780532521132e-14
"52",4.42780532521132e-14
"53",9.30615865981399e-07
"54",9.30615865981399e-07
"55",0.405212690086206
"56",7.04255333558144e-19
"57",7.04255333558144e-19
"58",7.04255333558144e-19
"59",7.04255333558144e-19
"60",7.04255333558144e-19
"61",2.64999758068418e-07
"62",2.64999758068418e-07
"63",2.21822369533631e-06
"64",2.21822369533631e-06
"65",2.21822369533631e-06
"66",2.21822369533631e-06
"67",2.21822369533631e-06
"68",5.78401821242056e-16
"69",5.78401821242056e-16
"70",5.78401821242056e-16
"71",5.78401821242056e-16
"72",0.514328194082471
"73",0.860619937691939
"74",1.230772629043
"75",1.230772629043
"76",6.80537474749547e-06
"77",6.80537474749547e-06
"78",0.119879357971008
"79",1.60292778068716e-17
"80",1.60292778068716e-17
"81",1.60292778068716e-17
"82",1.60292778068716e-17
"83",1.95232985806545
"84",1.95232985806545
"85",1.89478722672109
"86",1.89478722672109
"87",0.0152362588781293
"88",0.259528416977968
"89",6.33454564514266e-14
"90",6.33454564514266e-14
"91",6.33454564514266e-14
"92",0.171000139020595
"93",2.12320457276103e-12
"94",2.12320457276103e-12
"95",2.12320457276103e-12
"96",2.12320457276103e-12
"97",0.0192495199357297
"98",0.0818539142534827
"99",0.186809920280102
"100",0.0131682226635347
"101",3.37370191808209e-08
"102",3.37370191808209e-08
"103",0.710947079644746
"104",0.193844754033707
"105",1.33299342949462
"106",0.263256487459988
"107",0.263256487459988
"108",0.0183230191131709
"109",1.34342690120046
"110",1.34342690120046
"111",4.72618566291692e-06
"112",4.72618566291692e-06
"113",4.72618566291692e-06
"114",0.627135735473964
"115",0.627135735473964
"116",1.30909035441737e-15
"117",1.30909035441737e-15
"118",1.30909035441737e-15
"119",8.92836974548478e-05
"120",8.92836974548478e-05
"121",8.92836974548478e-05
"122",0.421003017056884
"123",16.2765791313631
"124",1.32748934271979
"125",0.889103836568298
"126",0.889103836568298
"127",28.6471039632166
"128",28.6471039632166
"129",2.50205381651414e-07
"130",2.50205381651414e-07
"131",2.50205381651414e-07
"132",2.31778747198759e-07
"133",2.31778747198759e-07
"134",2.31778747198759e-07
"135",2.31778747198759e-07
"136",2.31778747198759e-07
"137",1.3021444225122e-07
"138",1.3021444225122e-07
"139",8.22743342449271e-08
"140",8.22743342449271e-08
"141",0.453387061712406
"142",1.52081441687938e-08
"143",1.52081441687938e-08
"144",1.52081441687938e-08
"145",0.236028994580334
"146",3.9880915902388
"147",1.30253432894424e-12
"148",1.30253432894424e-12
"149",1.30253432894424e-12
"150",1.30253432894424e-12
"151",1.46492711304219e-16
"152",1.46492711304219e-16
"153",1.46492711304219e-16
"154",1.46492711304219e-16
"155",3.99837393056422e-07
"156",3.99837393056422e-07
"157",1.95232985806545
"158",1.95232985806545
"159",6.87915182349491e-09
"160",6.87915182349491e-09
"161",2.70810528485181e-08
"162",2.70810528485181e-08
"163",0.0152250595031089
"164",3.088363505851e-07
"165",3.088363505851e-07
"166",2.45876247535396e-07
"167",2.45876247535396e-07
"168",0.195669369947683
"169",3.43779346814356
"170",3.43779346814356
"171",2.62896594475392e-13
"172",2.62896594475392e-13
"173",2.62896594475392e-13
"174",2.04409246051055
"175",0.0116281901728735
"176",0.000885294596507705
"177",0.000885294596507705
"178",1.11007716989179e-07
"179",1.11007716989179e-07
"180",0.0218220541563102
"181",2.25407438160552e-16
"182",2.25407438160552e-16
"183",2.25407438160552e-16
"184",2.25407438160552e-16
"185",5.73054899656991e-13
"186",5.73054899656991e-13
"187",5.73054899656991e-13
"188",6.423079890109e-10
"189",6.423079890109e-10
"190",6.423079890109e-10
"191",6.423079890109e-10
"192",3.47960375690531e-05
"193",3.47960375690531e-05
"194",2.60790758949637e-05
"195",2.60790758949637e-05
"196",2.60790758949637e-05
"197",2.60790758949637e-05
"198",2.60790758949637e-05
"199",6.10323880508934
"200",0.256359825391828
"201",0.545240131706187
"202",0.390718269066937
"203",3.25929271887184e-07
"204",3.25929271887184e-07
"205",1.69865157118926e-18
"206",1.69865157118926e-18
"207",1.69865157118926e-18
"208",1.69865157118926e-18
"209",1.69865157118926e-18
"210",0.0671302455197483
"211",1.72653394466187e-07
"212",1.72653394466187e-07
"213",1.72653394466187e-07
"214",7.04479341441507e-08
"215",7.04479341441507e-08
"216",1.65470258589832e-10
"217",1.65470258589832e-10
"218",1.65470258589832e-10
"219",0.0126932037122218
"220",5.34620753126164e-07
"221",5.34620753126164e-07
"222",1.18505447432298
"223",1.18505447432298
"224",0.825198528398371
"225",0.000145702495135059
"226",0.000145702495135059
"227",0.000145702495135059
"228",7.53583066093159e-07
"229",7.53583066093159e-07
"230",7.53583066093159e-07
"231",2.17256603327212e-15
"232",2.17256603327212e-15
"233",2.17256603327212e-15
"234",0.015235421779505
"235",0.015235421779505
"236",3.63714912458907e-07
"237",3.63714912458907e-07
"238",0.055177931278915
"239",0.0142470922989003
"240",3.82580260116289e-07
"241",3.82580260116289e-07
"242",0.0393228686990682
"243",2.20709445940633e-07
"244",2.20709445940633e-07
"245",8.79651600240831e-06
"246",8.79651600240831e-06
"247",8.79651600240831e-06
"248",0.247276686860799
"249",1.08184483846973e-13
"250",1.08184483846973e-13
"251",1.08184483846973e-13
"252",1.08184483846973e-13
"253",2.54086951606262e-10
"254",2.54086951606262e-10
"255",2.54086951606262e-10
"256",2.54086951606262e-10
"257",2.41585825122641e-06
"258",2.41585825122641e-06
"259",1.47812643225644e-06
"260",1.47812643225644e-06
"261",2.17412366423609e-06
"262",2.17412366423609e-06
"263",3.20837690537732e-07
"264",3.20837690537732e-07
"265",7.17641577820218e-07
"266",7.17641577820218e-07
"267",1.14065783412584
"268",0.444542217460794
"269",0.00432991902901477
"270",0.0671302455197483
"271",1.14065783412584
"272",2.45996399366578e-12
"273",2.45996399366578e-12
"274",2.45996399366578e-12
