"","weights"
"1",0.692658117726552
"2",0.00134351409614109
"3",0.00134351409614109
"4",0.00134351409614109
"5",0.00134351409614109
"6",0.00134351409614109
"7",0.00134351409614109
"8",0.609735040295671
"9",0.260618162564272
"10",0.00458524122230762
"11",0.00458524122230762
"12",0.00458524122230762
"13",0.00458524122230762
"14",0.00458524122230762
"15",0.949376083828148
"16",0.36778754030431
"17",0.377498957445283
"18",0.377498957445283
"19",0.192423215548893
"20",0.192423215548893
"21",0.192423215548893
"22",0.192423215548893
"23",0.192423215548893
"24",0.0198709901948071
"25",0.0198709901948071
"26",0.0198709901948071
"27",0.0198709901948071
"28",0.000970420859438731
"29",0.000970420859438731
"30",0.000970420859438731
"31",0.245276287414892
"32",0.129802754545294
"33",0.0545903283312233
"34",0.0545903283312233
"35",0.0545903283312233
"36",0.0545903283312233
"37",1.83574721128641
"38",1.83574721128641
"39",0.133900609837162
"40",0.200168415850912
"41",0.200168415850912
"42",0.0308370601884543
"43",0.0308370601884543
"44",0.0308370601884543
"45",0.0308370601884543
"46",0.681535214036984
"47",0.165533665205872
"48",0.165533665205872
"49",0.165533665205872
"50",0.165533665205872
"51",0.165533665205872
"52",0.165533665205872
"53",0.092936400138632
"54",0.092936400138632
"55",0.244458883965111
"56",0.00174942502293838
"57",0.00174942502293838
"58",0.00174942502293838
"59",0.00174942502293838
"60",0.00174942502293838
"61",0.0376415651976479
"62",0.0376415651976479
"63",0.250921007598075
"64",0.250921007598075
"65",0.250921007598075
"66",0.250921007598075
"67",0.250921007598075
"68",0.0141966799680509
"69",0.0141966799680509
"70",0.0141966799680509
"71",0.0141966799680509
"72",0.527019558082681
"73",1.64402931939803
"74",0.931447898442101
"75",0.931447898442101
"76",0.276826583539877
"77",0.276826583539877
"78",0.260618162564272
"79",0.010077640455203
"80",0.010077640455203
"81",0.010077640455203
"82",0.010077640455203
"83",0.990070587665769
"84",0.990070587665769
"85",0.99179176182693
"86",0.99179176182693
"87",0.067024891592122
"88",0.213445398157564
"89",0.00112355628278665
"90",0.00112355628278665
"91",0.00112355628278665
"92",0.229028945575178
"93",0.208484900302166
"94",0.208484900302166
"95",0.208484900302166
"96",0.208484900302166
"97",0.0565076270158522
"98",0.31115667941316
"99",0.147484112967051
"100",0.0378500421276304
"101",0.0156879197689386
"102",0.0156879197689386
"103",0.469776810288611
"104",0.131005744940873
"105",1.21464869336411
"106",0.243866588588893
"107",0.243866588588893
"108",0.0259580969483239
"109",0.404278780363932
"110",0.404278780363932
"111",0.202766459297847
"112",0.202766459297847
"113",0.202766459297847
"114",0.553620973360682
"115",0.553620973360682
"116",0.0178110359300098
"117",0.0178110359300098
"118",0.0178110359300098
"119",0.300651224650134
"120",0.300651224650134
"121",0.300651224650134
"122",0.158463792254388
"123",2.85560579202938
"124",0.725153205618356
"125",0.386549220091207
"126",0.386549220091207
"127",1.97051200529188
"128",1.97051200529188
"129",0.015685068133758
"130",0.015685068133758
"131",0.015685068133758
"132",0.056400205694242
"133",0.056400205694242
"134",0.056400205694242
"135",0.056400205694242
"136",0.056400205694242
"137",0.0377515819877646
"138",0.0377515819877646
"139",0.0532052143988381
"140",0.0532052143988381
"141",0.805822376072043
"142",0.358777973123845
"143",0.358777973123845
"144",0.358777973123845
"145",0.203607593402793
"146",1.07845505316231
"147",0.0112332210914941
"148",0.0112332210914941
"149",0.0112332210914941
"150",0.0112332210914941
"151",0.0954107001653713
"152",0.0954107001653713
"153",0.0954107001653713
"154",0.0954107001653713
"155",0.0623367455204551
"156",0.0623367455204551
"157",0.990070587665769
"158",0.990070587665769
"159",0.00363284086634021
"160",0.00363284086634021
"161",0.00299184265991406
"162",0.00299184265991406
"163",0.0531067800393747
"164",0.0582950416830464
"165",0.0582950416830464
"166",0.0257417683361622
"167",0.0257417683361622
"168",0.480965085083714
"169",1.02386453886707
"170",1.02386453886707
"171",0.101359130453535
"172",0.101359130453535
"173",0.101359130453535
"174",1.43843681955996
"175",0.0165059290603942
"176",1.55272109497505
"177",1.55272109497505
"178",0.0210752090581023
"179",0.0210752090581023
"180",0.0479497238252045
"181",0.0200738516762692
"182",0.0200738516762692
"183",0.0200738516762692
"184",0.0200738516762692
"185",0.00458610161591016
"186",0.00458610161591016
"187",0.00458610161591016
"188",0.181842041711225
"189",0.181842041711225
"190",0.181842041711225
"191",0.181842041711225
"192",0.211533331275804
"193",0.211533331275804
"194",0.533343056436138
"195",0.533343056436138
"196",0.533343056436138
"197",0.533343056436138
"198",0.533343056436138
"199",2.50035843786809
"200",0.220525051972712
"201",0.312087268838871
"202",0.126523439160365
"203",0.0570950119286855
"204",0.0570950119286855
"205",0.00049357985773699
"206",0.00049357985773699
"207",0.00049357985773699
"208",0.00049357985773699
"209",0.00049357985773699
"210",0.29620564171069
"211",0.0407301485049379
"212",0.0407301485049379
"213",0.0407301485049379
"214",0.0134010557992185
"215",0.0134010557992185
"216",0.614503392845914
"217",0.614503392845914
"218",0.614503392845914
"219",0.0454915417685955
"220",0.117563787400665
"221",0.117563787400665
"222",0.476433078415781
"223",0.476433078415781
"224",0.777059163227661
"225",2.53491278348742
"226",2.53491278348742
"227",2.53491278348742
"228",0.103976318691907
"229",0.103976318691907
"230",0.103976318691907
"231",0.0217939150451993
"232",0.0217939150451993
"233",0.0217939150451993
"234",0.0409315640297312
"235",0.0409315640297312
"236",0.0414972282916241
"237",0.0414972282916241
"238",0.150216525545458
"239",0.0285646310927637
"240",0.0738308979733497
"241",0.0738308979733497
"242",0.0563198355960749
"243",0.0184844856052066
"244",0.0184844856052066
"245",0.204627394834215
"246",0.204627394834215
"247",0.204627394834215
"248",0.681535214036984
"249",0.294356741881111
"250",0.294356741881111
"251",0.294356741881111
"252",0.294356741881111
"253",0.0943802050506186
"254",0.0943802050506186
"255",0.0943802050506186
"256",0.0943802050506186
"257",0.130913056271879
"258",0.130913056271879
"259",0.111398028903033
"260",0.111398028903033
"261",0.0789051917851163
"262",0.0789051917851163
"263",0.0489035120836741
"264",0.0489035120836741
"265",0.0447960638764516
"266",0.0447960638764516
"267",0.692658117726552
"268",0.487343030943682
"269",0.0212628799826936
"270",0.29620564171069
"271",0.692658117726552
"272",0.0447867427619349
"273",0.0447867427619349
"274",0.0447867427619349
"275",0.0447867427619349
"276",0.0447867427619349
"277",0.36778754030431
"278",0.985453057234112
"279",0.985453057234112
"280",0.985453057234112
"281",0.985453057234112
"282",0.182829367340432
"283",0.182829367340432
"284",0.182829367340432
"285",0.182829367340432
"286",0.182829367340432
"287",0.29620564171069
"288",0.17390562994987
"289",0.17390562994987
"290",1.06258638108685
"291",1.06258638108685
"292",1.06258638108685
"293",0.476433078415781
"294",0.476433078415781
"295",0.681535214036984
"296",0.00520209908265631
