"","weights"
"1",0.565478004366068
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0.428567304136435
"9",0.063975721220298
"10",0
"11",0
"12",0
"13",0
"14",0
"15",1.69871554105301
"16",0.319259946366607
"17",1.43753461917642
"18",1.43753461917642
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0.0977822935610635
"32",2.60323188793753e-320
"33",0
"34",0
"35",0
"36",0
"37",5.29092024970706
"38",5.29092024970706
"39",2.83988933229549e-320
"40",3.77762592810217e-320
"41",3.77762592810217e-320
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",3.75242858016427e-320
"54",3.75242858016427e-320
"55",2.83988933229549e-320
"56",0
"57",0
"58",0
"59",0
"60",0
"61",5.25290594658413e-320
"62",5.25290594658413e-320
"63",4.11260243598254e-320
"64",4.11260243598254e-320
"65",4.11260243598254e-320
"66",4.11260243598254e-320
"67",4.11260243598254e-320
"68",0
"69",0
"70",0
"71",0
"72",0.429675513662606
"73",2.60323188793753e-320
"74",0.899047305964324
"75",0.899047305964324
"76",3.75242858016427e-320
"77",3.75242858016427e-320
"78",0.063975721220298
"79",0
"80",0
"81",0
"82",0
"83",4.73735784526254
"84",4.73735784526254
"85",3.28164383169373
"86",3.28164383169373
"87",0
"88",0.119881674041997
"89",5.25290594658413e-320
"90",5.25290594658413e-320
"91",5.25290594658413e-320
"92",0.0744012495199566
"93",0
"94",0
"95",0
"96",0
"97",0
"98",2.83988933229549e-320
"99",2.83988933229549e-320
"100",2.60323188793753e-320
"101",0
"102",0
"103",0.372510611457934
"104",0.121700515411524
"105",2.60323188793753e-320
"106",0.271574587830599
"107",0.271574587830599
"108",0
"109",1.88928859452552
"110",1.88928859452552
"111",3.77762592810217e-320
"112",3.77762592810217e-320
"113",3.77762592810217e-320
"114",0.398446809857896
"115",0.398446809857896
"116",0
"117",0
"118",0
"119",3.77762592810217e-320
"120",3.77762592810217e-320
"121",3.77762592810217e-320
"122",0.586135463596544
"123",13.9767259956128
"124",1.07787163895482
"125",0.804815101435961
"126",0.804815101435961
"127",51.3712283399193
"128",51.3712283399193
"129",5.25290594658413e-320
"130",5.25290594658413e-320
"131",5.25290594658413e-320
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",3.77762592810217e-320
"140",3.77762592810217e-320
"141",0.31339419951058
"142",0
"143",0
"144",0
"145",2.83988933229549e-320
"146",7.50582201850907
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",5.25290594658413e-320
"156",5.25290594658413e-320
"157",4.73735784526254
"158",4.73735784526254
"159",0
"160",0
"161",0
"162",0
"163",2.83988933229549e-320
"164",0
"165",0
"166",0
"167",0
"168",0.0593952140645271
"169",5.32030353455871
"170",5.32030353455871
"171",0
"172",0
"173",0
"174",2.04588306184882
"175",2.60323188793753e-320
"176",0.497521764536024
"177",0.497521764536024
"178",0
"179",0
"180",2.83988933229549e-320
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",0
"191",0
"192",3.77762592810217e-320
"193",3.77762592810217e-320
"194",5.25290594658413e-320
"195",5.25290594658413e-320
"196",5.25290594658413e-320
"197",5.25290594658413e-320
"198",5.25290594658413e-320
"199",6.13454848874549
"200",0.156495938927675
"201",0.298478278386687
"202",2.83988933229549e-320
"203",3.75242858016427e-320
"204",3.75242858016427e-320
"205",0
"206",0
"207",0
"208",0
"209",0
"210",2.83988933229549e-320
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",2.02083105886128
"223",2.02083105886128
"224",0.652255384188791
"225",0.246449889440918
"226",0.246449889440918
"227",0.246449889440918
"228",3.75242858016427e-320
"229",3.75242858016427e-320
"230",3.75242858016427e-320
"231",0
"232",0
"233",0
"234",2.60323188793753e-320
"235",2.60323188793753e-320
"236",0
"237",0
"238",0
"239",2.60323188793753e-320
"240",0
"241",0
"242",2.83988933229549e-320
"243",0
"244",0
"245",3.77762592810217e-320
"246",3.77762592810217e-320
"247",3.77762592810217e-320
"248",0
"249",0
"250",0
"251",0
"252",0
"253",3.77762592810217e-320
"254",3.77762592810217e-320
"255",3.77762592810217e-320
"256",3.77762592810217e-320
"257",0
"258",0
"259",3.75242858016427e-320
"260",3.75242858016427e-320
"261",3.75242858016427e-320
"262",3.75242858016427e-320
"263",0
"264",0
"265",3.77762592810217e-320
"266",3.77762592810217e-320
"267",0.565478004366068
"268",0.301976865278772
"269",2.60323188793753e-320
"270",2.83988933229549e-320
"271",0.565478004366068
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0.319259946366607
"278",3.75242858016427e-320
"279",3.75242858016427e-320
"280",3.75242858016427e-320
"281",3.75242858016427e-320
"282",0
"283",0
"284",0
"285",0
"286",0
"287",2.83988933229549e-320
"288",5.25290594658413e-320
"289",5.25290594658413e-320
"290",5.25290594658413e-320
"291",5.25290594658413e-320
"292",5.25290594658413e-320
"293",2.02083105886128
"294",2.02083105886128
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0.31339419951058
"302",0.385122915933834
"303",0.385122915933834
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0.237516766663302
"310",0.358332179055116
"311",0.358332179055116
"312",2.60323188793753e-320
"313",0.704655665483073
"314",0.704655665483073
"315",2.83988933229549e-320
"316",0.0799638654831483
"317",3.50193729772276e-320
"318",3.50193729772276e-320
"319",3.75242858016427e-320
"320",3.75242858016427e-320
"321",0.395624877942816
"322",0
"323",0
"324",0
"325",2.60323188793753e-320
"326",0
"327",0
"328",0
"329",0
"330",3.75242858016427e-320
"331",3.75242858016427e-320
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",5.25290594658413e-320
"343",5.25290594658413e-320
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0.75988382271071
"351",0.75988382271071
"352",0
"353",0
"354",2.60323188793753e-320
"355",2.60323188793753e-320
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",2.83988933229549e-320
"363",0.059325982556693
"364",4.11260243598254e-320
"365",4.11260243598254e-320
"366",0
"367",0
"368",0
"369",0.428567304136435
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",3.36995805568694
"386",3.36995805568694
"387",3.36995805568694
"388",3.36995805568694
"389",7.21284131948617e-271
"390",7.21284131948617e-271
"391",7.21284131948617e-271
"392",7.21284131948617e-271
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",2.51114385928703
"400",2.51114385928703
"401",4.11260243598254e-320
"402",4.11260243598254e-320
"403",17.7452274380523
"404",17.7452274380523
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0.272804205876055
"411",0.899047305964324
"412",0.899047305964324
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",2.83988933229549e-320
"423",0.0977822935610635
"424",0
"425",0.090856523972384
"426",1.86914811387995
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",3.75242858016427e-320
"440",3.75242858016427e-320
"441",3.75242858016427e-320
"442",2.83988933229549e-320
"443",2.60323188793753e-320
"444",0
"445",0
"446",3.77762592810217e-320
"447",3.77762592810217e-320
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",3.75242858016427e-320
"458",3.75242858016427e-320
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0.75371759440933
"466",0.75371759440933
"467",0
"468",0
"469",0.169308394745702
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",2.83988933229549e-320
"490",3.77762592810217e-320
"491",3.77762592810217e-320
"492",3.77762592810217e-320
"493",0.827237081499936
"494",0.827237081499936
"495",0.827237081499936
"496",0
"497",0
