"","weights"
"1",0.324824276606251
"2",0.400140871627502
"3",0.400140871627502
"4",0.400140871627502
"5",0.400140871627502
"6",0.400140871627502
"7",0.400140871627502
"8",0.261964595755833
"9",0.358411252167038
"10",0.693028857165311
"11",0.693028857165311
"12",0.693028857165311
"13",0.693028857165311
"14",0.693028857165311
"15",0.219156491831208
"16",0.445607651877587
"17",0.381450853516599
"18",0.381450853516599
"19",0.113087388585848
"20",0.113087388585848
"21",0.113087388585848
"22",0.113087388585848
"23",0.113087388585848
"24",1.48292360600663
"25",1.48292360600663
"26",1.48292360600663
"27",1.48292360600663
"28",0.124271319791276
"29",0.124271319791276
"30",0.124271319791276
"31",0.199178366023034
"32",0.0788555214370226
"33",1.59766642257904
"34",1.59766642257904
"35",1.59766642257904
"36",1.59766642257904
"37",0.609145718062052
"38",0.609145718062052
"39",0.337835394684364
"40",0.530763904495362
"41",0.530763904495362
"42",0.431826060405678
"43",0.431826060405678
"44",0.431826060405678
"45",0.431826060405678
"46",0.440846471211294
"47",0.468236882860183
"48",0.468236882860183
"49",0.468236882860183
"50",0.468236882860183
"51",0.468236882860183
"52",0.468236882860183
"53",0.264659719355771
"54",0.264659719355771
"55",0.057481480848148
"56",0.882203923310247
"57",0.882203923310247
"58",0.882203923310247
"59",0.882203923310247
"60",0.882203923310247
"61",0.187992772029643
"62",0.187992772029643
"63",0.274476408938903
"64",0.274476408938903
"65",0.274476408938903
"66",0.274476408938903
"67",0.274476408938903
"68",0.297126014675362
"69",0.297126014675362
"70",0.297126014675362
"71",0.297126014675362
"72",0.212978733264417
"73",0.536980784654849
"74",0.386858034923461
"75",0.386858034923461
"76",0.441656891663749
"77",0.441656891663749
"78",0.358411252167038
"79",0.436939786599007
"80",0.436939786599007
"81",0.436939786599007
"82",0.436939786599007
"83",0.148784349288541
"84",0.148784349288541
"85",0.214995632654981
"86",0.214995632654981
"87",0.161672801854251
"88",0.226569933838075
"89",0.296366033437826
"90",0.296366033437826
"91",0.296366033437826
"92",0.223471779175331
"93",0.192440812182169
"94",0.192440812182169
"95",0.192440812182169
"96",0.192440812182169
"97",0.04981898011388
"98",0.189135654853036
"99",0.0737351459741738
"100",0.0793438631209696
"101",1.06026023643969
"102",1.06026023643969
"103",0.396514713613007
"104",0.077287573335276
"105",0.0944617359766121
"106",0.124194025216098
"107",0.124194025216098
"108",0.152067407858669
"109",0.339983679379572
"110",0.339983679379572
"111",0.235826327215313
"112",0.235826327215313
"113",0.235826327215313
"114",0.319195861468243
"115",0.319195861468243
"116",0.223661267462074
"117",0.223661267462074
"118",0.223661267462074
"119",0.295143701166373
"120",0.295143701166373
"121",0.295143701166373
"122",0.0532590685949848
"123",0.25883298234616
"124",0.419990093707665
"125",0.162786538631755
"126",0.162786538631755
"127",0.111479469899278
"128",0.111479469899278
"129",0.134070817195332
"130",0.134070817195332
"131",0.134070817195332
"132",0.74304416364104
"133",0.74304416364104
"134",0.74304416364104
"135",0.74304416364104
"136",0.74304416364104
"137",0.470793448601324
"138",0.470793448601324
"139",0.526962573071945
"140",0.526962573071945
"141",0.588512263681417
"142",0.217115827541185
"143",0.217115827541185
"144",0.217115827541185
