route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
10196,1,T1,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T2,JOHNS HOPKINS,,0,335355,L1,0
10196,1,T3,JOHNS HOPKINS,,0,335356,L1,0
10196,1,T4,JOHNS HOPKINS,,0,335357,L1,0
10196,1,T5,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T6,JOHNS HOPKINS,,0,335356,L1,0
10196,1,T7,JOHNS HOPKINS,,0,335357,L1,0
10196,1,T8,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T9,JOHNS HOPKINS,,0,335356,L1,0
10196,1,T10,JOHNS HOPKINS,,0,335357,L1,0
10196,1,T11,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T12,JOHNS HOPKINS,,0,335356,L1,0
10196,1,T13,JOHNS HOPKINS,,0,335358,L1,0
10196,1,T14,JOHNS HOPKINS,,0,335359,L1,0
10196,1,T15,JOHNS HOPKINS,,0,335360,L1,0
10196,1,T16,JOHNS HOPKINS,,0,335361,L1,0
10196,1,T17,JOHNS HOPKINS,,0,335355,L1,0
10196,1,T18,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T19,JOHNS HOPKINS,,0,335362,L1,0
10196,1,T20,JOHNS HOPKINS,,0,335358,L1,0
10196,1,T21,JOHNS HOPKINS,,0,335359,L1,0
10196,1,T22,JOHNS HOPKINS,,0,335360,L1,0
10196,1,T23,JOHNS HOPKINS,,0,335361,L1,0
10196,1,T24,JOHNS HOPKINS,,0,335355,L1,0
10196,1,T25,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T26,JOHNS HOPKINS,,0,335362,L1,0
10196,1,T27,JOHNS HOPKINS,,0,335358,L1,0
10196,1,T28,JOHNS HOPKINS,,0,335359,L1,0
10196,1,T29,JOHNS HOPKINS,,0,335360,L1,0
10196,1,T30,JOHNS HOPKINS,,0,335357,L1,0
10196,1,T31,JOHNS HOPKINS,,0,335361,L1,0
10196,1,T32,JOHNS HOPKINS,,0,335355,L1,0
10196,1,T33,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T34,JOHNS HOPKINS,,0,335362,L1,0
10196,1,T35,JOHNS HOPKINS,,0,335358,L1,0
10196,1,T36,JOHNS HOPKINS,,0,335356,L1,0
10196,1,T37,JOHNS HOPKINS,,0,335359,L1,0
10196,1,T38,JOHNS HOPKINS,,0,335360,L1,0
10196,1,T39,JOHNS HOPKINS,,0,335357,L1,0
10196,1,T40,JOHNS HOPKINS,,0,335361,L1,0
10196,1,T41,JOHNS HOPKINS,,0,335355,L1,0
10196,1,T42,JOHNS HOPKINS,,0,335354,L1,0
10196,1,T43,JOHNS HOPKINS,,0,335362,L1,0
10196,1,T44,JOHNS HOPKINS,,0,335358,L1,0
10196,1,T45,JOHNS HOPKINS,,0,335356,L1,0
10196,1,T46,JOHNS HOPKINS,,0,335359,L1,0
