id,mode,starttime,endtime,traveltime
111,Car,00:00:00,23:59:59,11.954683670379124
112,Car,00:00:00,23:59:59,7.142699179776201
113,Car,00:00:00,23:59:59,291.90138001185693
114,Car,00:00:00,23:59:59,45.967356787136346
115,Car,00:00:00,23:59:59,4.0461089163891142
116,Car,00:00:00,23:59:59,14.066357404057619
117,Car,00:00:00,23:59:59,143.77182029439388
118,Car,00:00:00,23:59:59,423.82527850487929
119,Car,00:00:00,23:59:59,9.5072787392539677
120,Car,00:00:00,23:59:59,2.5946922358298816
121,Car,00:00:00,23:59:59,382.56953332290692
122,Car,00:00:00,23:59:59,91.078496585824368
123,Car,00:00:00,23:59:59,314.2889591785667
124,Car,00:00:00,23:59:59,13.720911075569568
125,Car,00:00:00,23:59:59,11.356905794555908
126,Car,00:00:00,23:59:59,37.925117302159386
127,Car,00:00:00,23:59:59,56.074601279960746
128,Car,00:00:00,23:59:59,262.36087653514352
129,Car,00:00:00,23:59:59,64.870518067260974
130,Car,00:00:00,23:59:59,1.1174668880930565
131,Car,00:00:00,23:59:59,34.581912971850826
132,Car,00:00:00,23:59:59,6.5071735525409311
133,Car,00:00:00,23:59:59,3.48963209803496
134,Car,00:00:00,23:59:59,5.273035041598963
135,Car,00:00:00,23:59:59,133.73754254625868
136,Car,00:00:00,23:59:59,74.719176725513108
137,Car,00:00:00,23:59:59,11.238476757670442
138,Car,00:00:00,23:59:59,398.71842025070384
139,Car,00:00:00,23:59:59,0.5542987890507212
140,Car,00:00:00,23:59:59,1.4265795290184946
141,Car,00:00:00,23:59:59,516.50292073574519
142,Car,00:00:00,23:59:59,5.0461202564047927
143,Car,00:00:00,23:59:59,311.85271302544942
144,Car,00:00:00,23:59:59,91.564781200861987
145,Car,00:00:00,23:59:59,10.745902048179127
146,Car,00:00:00,23:59:59,231.01335459505279
147,Car,00:00:00,23:59:59,56.074601279960739
148,Car,00:00:00,23:59:59,25.946965765383126
149,Car,00:00:00,23:59:59,51.377242199206286
150,Car,00:00:00,23:59:59,21.855717626392966
151,Car,00:00:00,23:59:59,233.33859708575756
152,Car,00:00:00,23:59:59,39.883652572981994
153,Car,00:00:00,23:59:59,7.3662221970303534
154,Car,00:00:00,23:59:59,0.12957042552851977
155,Car,00:00:00,23:59:59,1.4738022184466673
156,Car,00:00:00,23:59:59,3.0578590472880913
157,Car,00:00:00,23:59:59,4.9704222475843158
158,Car,00:00:00,23:59:59,14.140640835620045
159,Car,00:00:00,23:59:59,20.711837318540468
160,Car,00:00:00,23:59:59,44.17532047207434
161,Car,00:00:00,23:59:59,2.963822657780563
162,Car,00:00:00,23:59:59,7.4436135166832624
163,Car,00:00:00,23:59:59,11.545242259378597
164,Car,00:00:00,23:59:59,4.5268871566421147
165,Car,00:00:00,23:59:59,9.3899897625639923
166,Car,00:00:00,23:59:59,9.6111665628760896
167,Car,00:00:00,23:59:59,18.3993397302355
168,Car,00:00:00,23:59:59,28.180080880886276
169,Car,00:00:00,23:59:59,3.2070341993557587
170,Car,00:00:00,23:59:59,3.9243082552704247
171,Car,00:00:00,23:59:59,32.157189729545046
172,Car,00:00:00,23:59:59,7.5253676203386108
