id,x,y,z,seq_id
4201,-76.035056310844212,38.934317146675973,0,1
4201,-76.033078310844203,38.93394114667597,0,2
4300,-76.0330835759503,38.933912832273293,0,1
4300,-76.033028587823551,38.933902834432068,0,2
4300,-76.031873599687231,38.933690836609649,0,3
4301,-76.033078424049691,38.933941167726701,0,1
4301,-76.03302341217578,38.933931165567806,0,2
4301,-76.03186840031276,38.933719163390357,0,3
4400,-76.031873602032135,38.93369083704026,0,1
4400,-76.031013602032147,38.933532837040254,0,2
4401,-76.031868397967855,38.933719162959747,0,1
4401,-76.031008397967867,38.933561162959741,0,2
4500,-76.031013633873997,38.933532842927285,0,1
4500,-76.030927646684461,38.933516845310635,0,2
4500,-76.030778659489442,38.933488847716937,0,3
4501,-76.031008366126017,38.93356115707271,0,1
4501,-76.030922353315233,38.933545154689313,0,2
4501,-76.030773340510564,38.933517152283066,0,3
4600,-76.030778702693482,38.93348885590413,0,1
4600,-76.029522702693484,38.933248855904125,0,2
4601,-76.030773297306524,38.933517144095873,0,1
4601,-76.029517297306526,38.933277144095868,0,2
4700,-76.029522881370781,38.933248891218959,0,1
4700,-76.029238881370773,38.933190891218963,0,2
4701,-76.029517118629229,38.933277108781034,0,1
4701,-76.029233118629222,38.933219108781039,0,2
4800,-76.029238541849935,38.933190826115606,0,1
4800,-76.026238541849935,38.932652826115607,0,2
4801,-76.02923345815006,38.933219173884396,0,1
4801,-76.02623345815006,38.932681173884397,0,2
4900,-76.026238596191405,38.932652835968433,0,1
4900,-76.024945596191401,38.932415835968428,0,2
4901,-76.02623340380859,38.932681164031571,0,1
4901,-76.024940403808586,38.932444164031565,0,2
5000,-76.02494573288898,38.932415861707391,0,1
5000,-76.023662732888994,38.932167861707391,0,2
5001,-76.024940267111006,38.932444138292603,0,1
5001,-76.02365726711102,38.932196138292603,0,2
5100,-76.023662590946088,38.932167835007995,0,1
5100,-76.022025190946081,38.931868335007998,0,2
5101,-76.023657409053925,38.932196164992,0,1
5101,-76.022020009053918,38.931896664992003,0,2
5200,-76.022025212324237,38.931868338934997,0,1
5200,-76.012595612324233,38.930128838934998,0,2
5201,-76.022019987675762,38.931896661065004,0,1
5201,-76.012590387675758,38.930157161065004,0,2
5300,-76.012595718432976,38.93012885892076,0,1
5300,-76.009973768939233,38.929624824267613,0,2
5301,-76.012590281567014,38.930157141079242,0,1
5301,-76.009968332073271,38.929653106426095,0,2
5400,-76.047425575128926,38.93657663974291,0,1
5400,-76.048347365809377,38.936748157013803,0,2
5401,-76.04743084351017,38.936548325715307,0,1
5401,-76.048352634190621,38.9367198429862,0,2
5500,-76.048347539571438,38.936748188244827,0,1
5500,-76.048765039571435,38.936820588244828,0,2
5501,-76.048352460428561,38.936719811755175,0,1
5501,-76.048769960428558,38.936792211755176,0,2
5600,-76.048764988716414,38.936820579331958,0,1
5600,-76.049954088716419,38.937031179331953,0,2
5601,-76.04877001128358,38.936792220668046,0,1
5601,-76.049959111283584,38.937002820668042,0,2
5700,-76.049954102789698,38.937031181817254,0,1
5700,-76.0545655027897,38.937843181817257,0,2
5701,-76.049959097210305,38.937002818182741,0,1
5701,-76.054570497210307,38.937814818182744,0,2
5800,-76.054565358194054,38.937843155594699,0,1
5800,-76.061167773070011,38.939075339708317,0,2
5800,-76.061287956343094,38.939099268266773,0,3
5801,-76.054570641805952,38.937814844405302,0,1
5801,-76.061173226930407,38.939047060291756,0,2
5801,-76.061293580057921,38.93907102266833,0,3
5900,-76.37178859325161,38.839395584226345,0,1
5900,-76.3717731,38.8394651,0,2
5900,-76.3717709,38.8403832,0,3
6000,-76.3717709,38.8403832,0,1
6000,-76.3717723,38.8407926,0,2
6100,-76.3717723,38.8407926,0,1
6100,-76.3717736,38.8415521,0,2
6200,-76.3717736,38.8415521,0,1
6200,-76.3717825,38.8442565,0,2
6300,-76.3717825,38.8442565,0,1
6300,-76.3717883,38.8447254,0,2
6400,-76.3717883,38.8447254,0,1
6400,-76.3717736,38.8450001,0,2
6500,-76.3717736,38.8450001,0,1
6500,-76.371728,38.845279,0,2
6600,-76.371728,38.845279,0,1
6600,-76.3716336,38.8457763,0,2
6700,-76.3716336,38.8457763,0,1
6700,-76.3715456,38.8462221,0,2
6800,-76.3715456,38.8462221,0,1
6800,-76.3714705,38.8465438,0,2
6900,-76.3714705,38.8465438,0,1
6900,-76.3712398,38.8474661,0,2
7000,-76.3712398,38.8474661,0,1
7000,-76.3709958,38.8484563,0,2
7100,-76.3709958,38.8484563,0,1
7100,-76.3709287,38.8486652,0,2
7200,-76.3709287,38.8486652,0,1
7200,-76.3708549,38.8488459,0,2
7300,-76.3708549,38.8488459,0,1
7300,-76.3707329,38.8490809,0,2
7400,-76.3707329,38.8490809,0,1
7400,-76.3697464,38.8507672,0,2
7500,-76.3697464,38.8507672,0,1
7500,-76.36796,38.853819,0,2
7600,-76.36796,38.853819,0,1
7600,-76.3677597,38.8541609,0,2
7700,-76.3677597,38.8541609,0,1
7700,-76.3675813,38.854445,0,2
7800,-76.3675813,38.854445,0,1
7800,-76.367415,38.8546664,0,2
7900,-76.367415,38.8546664,0,1
7900,-76.3673014,38.8548037,0,2
7900,-76.3672205,38.8549014,0,3
8000,-76.3672205,38.8549014,0,1
8000,-76.3669737,38.8551931,0,2
8100,-76.3669737,38.8551931,0,1
8100,-76.3666205,38.8556106,0,2
8200,-76.3666205,38.8556106,0,1
8200,-76.3648253,38.8577326,0,2
8300,-76.3648253,38.8577326,0,1
8300,-76.3643008,38.858363,0,2
8400,-76.3643008,38.858363,0,1
8400,-76.3639574,38.8587757,0,2
8500,-76.3639574,38.8587757,0,1
8500,-76.363652,38.8591428,0,2
8600,-76.363652,38.8591428,0,1
8600,-76.3626487,38.8603486,0,2
8700,-76.3626487,38.8603486,0,1
8700,-76.3625602,38.8604394,0,2
8700,-76.3624784,38.8604979,0,3
8800,-76.3624784,38.8604979,0,1
8800,-76.3624033,38.860523,0,2
8800,-76.3623201,38.8605282,0,3
8800,-76.362233,38.8605167,0,4
8900,-76.362233,38.8605167,0,1
8900,-76.3621096,38.8604582,0,2
8900,-76.3619111,38.8603319,0,3
9000,-76.3619111,38.8603319,0,1
9000,-76.3617274,38.8601993,0,2
9100,-76.3617274,38.8601993,0,1
9100,-76.3615758,38.8600656,0,2
9100,-76.3614136,38.8598912,0,3
9200,-76.3614136,38.8598912,0,1
9200,-76.3612674,38.8597022,0,2
9300,-76.3612674,38.8597022,0,1
9300,-76.3601395,38.8580992,0,2
9400,-76.3601395,38.8580992,0,1
9400,-76.3600953,38.8580542,0,2
9400,-76.3600564,38.8580292,0,3
9400,-76.36,38.8580125,0,4
9400,-76.3599383,38.8580208,0,5
9500,-76.3599383,38.8580208,0,1
9500,-76.3598887,38.8580501,0,2
9500,-76.3598364,38.8580929,0,3
9500,-76.3597318,38.8582109,0,4
9600,-76.3597318,38.8582109,0,1
9600,-76.3591209,38.8589189,0,2
9700,-76.3591209,38.8589189,0,1
9700,-76.3588551,38.8592237,0,2
9800,-76.3588551,38.8592237,0,1
9800,-76.3583397,38.8598181,0,2
9900,-76.3583397,38.8598181,0,1
9900,-76.3581701,38.8600144,0,2
10000,-76.3581701,38.8600144,0,1
10000,-76.3581084,38.8600844,0,2
10000,-76.356607,38.8618085,0,3
10100,-76.356607,38.8618085,0,1
10100,-76.3558681,38.8626491,0,2
10200,-76.3558681,38.8626491,0,1
10200,-76.3549937,38.8636505,0,2
10300,-76.3549937,38.8636505,0,1
10300,-76.3548247,38.863873,0,2
10400,-76.3548247,38.863873,0,1
10400,-76.3547107,38.8640703,0,2
10500,-76.3547107,38.8640703,0,1
10500,-76.3546088,38.8642834,0,2
10600,-76.3546088,38.8642834,0,1
10600,-76.3543017,38.8650999,0,2
10700,-76.3543017,38.8650999,0,1
10700,-76.3538873,38.8661765,0,2
10800,-76.3538873,38.8661765,0,1
10800,-76.3538296,38.8664021,0,2
10900,-76.3538296,38.8664021,0,1
10900,-76.3537961,38.8666266,0,2
11000,-76.3537961,38.8666266,0,1
11000,-76.3537827,38.8668709,0,2
11100,-76.3537827,38.8668709,0,1
11100,-76.3537894,38.8670536,0,2
11200,-76.3537894,38.8670536,0,1
11200,-76.3538189,38.8672479,0,2
11300,-76.3538189,38.8672479,0,1
11300,-76.35389,38.8674859,0,2
11400,-76.35389,38.8674859,0,1
11400,-76.3542275,38.8684912,0,2
11500,-76.3542275,38.8684912,0,1
11500,-76.3542896,38.8687034,0,2
11600,-76.3542896,38.8687034,0,1
11600,-76.3543164,38.8688736,0,2
11600,-76.3543191,38.8690042,0,3
11700,-76.3543191,38.8690042,0,1
11700,-76.3543097,38.8691733,0,2
11700,-76.3542829,38.869332,0,3
11800,-76.3542829,38.869332,0,1
11800,-76.3541756,38.8697737,0,2
11900,-76.3541756,38.8697737,0,1
11900,-76.3540469,38.8701632,0,2
12000,-76.3540469,38.8701632,0,1
12000,-76.3538444,38.870656,0,2
12100,-76.3538444,38.870656,0,1
12100,-76.3534461,38.8715686,0,2
12200,-76.3534461,38.8715686,0,1
12200,-76.3531584,38.8721676,0,2
12300,-76.3531584,38.8721676,0,1
12300,-76.3525439,38.8734472,0,2
12400,-76.3525439,38.8734472,0,1
12400,-76.3522894,38.8739773,0,2
12500,-76.3522894,38.8739773,0,1
12500,-76.3511005,38.8766481,0,2
12600,-76.3511005,38.8766481,0,1
12600,-76.3502878,38.8784605,0,2
12700,-76.3502878,38.8784605,0,1
12700,-76.3500584,38.8790023,0,2
12800,-76.3500584,38.8790023,0,1
12800,-76.3499029,38.8794513,0,2
12900,-76.3499029,38.8794513,0,1
12900,-76.3497889,38.8798114,0,2
13000,-76.3497889,38.8798114,0,1
13000,-76.3497044,38.8801507,0,2
13100,-76.3497044,38.8801507,0,1
13100,-76.3496574,38.8804264,0,2
13200,-76.3496574,38.8804264,0,1
13200,-76.3496521,38.8807448,0,2
13300,-76.3496521,38.8807448,0,1
13300,-76.3496869,38.8814223,0,2
13400,-76.3496869,38.8814223,0,1
13400,-76.3497204,38.8818673,0,2
13500,-76.3497204,38.8818673,0,1
13500,-76.3499498,38.8849164,0,2
13600,-76.3499498,38.8849164,0,1
13600,-76.3500625,38.8864677,0,2
13700,-76.3500625,38.8864677,0,1
13700,-76.3500531,38.8865773,0,2
13700,-76.3500289,38.8866598,0,3
13800,-76.3500289,38.8866598,0,1
13800,-76.3499793,38.8867297,0,2
13800,-76.3499042,38.8867944,0,3
13800,-76.349813,38.8868518,0,4
13900,-76.349813,38.8868518,0,1
13900,-76.3496507,38.8869218,0,2
13900,-76.3495166658632,38.88697376448252,0,3
14000,-76.152588440176302,38.987874417755251,0,1
14000,-76.152946281134803,38.987759598025107,0,2
14001,-76.152579641044824,38.98784699485816,0,1
14001,-76.152937482003324,38.987732175128016,0,2
14100,-76.15258834533383,38.987871199047525,0,1
14100,-76.1527401,38.9878441,0,2
14100,-76.1528907,38.9878172,0,3
14200,-76.1528907,38.9878172,0,1
14200,-76.1530356,38.9878092,0,2
14200,-76.15318669557843,38.98783078508263,0,3
14300,-76.32174385453207,38.978457561231494,0,1
14300,-76.32121843398774,38.97833673612854,0,2
14400,-76.32177268532332,38.97849889128296,0,1
14400,-76.3216803,38.9787401,0,2
14500,-76.3216803,38.9787401,0,1
14500,-76.3214711,38.979276,0,2
14600,-76.3214711,38.979276,0,1
14600,-76.32138192569398,38.9794986294745,0,2
14700,-76.269807592078678,38.972509752155247,0,1
14700,-76.269550042858768,38.972416859253435,0,2
14701,-76.269798906361132,38.97253383364837,0,1
14701,-76.269541357141222,38.972440940746559,0,2
14800,-76.269550759161902,38.972417142241675,0,1
14800,-76.269250259161907,38.972287842241677,0,2
14801,-76.269540640838088,38.97244065775832,0,1
14801,-76.269240140838093,38.972311357758322,0,2
14900,-76.269250663826568,38.972288024741935,0,1
14900,-76.268825263826571,38.972087224741934,0,2
14901,-76.269239736173432,38.972311175258064,0,1
14901,-76.268814336173435,38.972110375258062,0,2
15000,-76.268825264279329,38.972087224955658,0,1
15000,-76.268393764279324,38.971883524955658,0,2
15001,-76.268814335720677,38.972110375044338,0,1
15001,-76.268382835720672,38.971906675044337,0,2
15100,-76.268393767250032,38.971883526358525,0,1
15100,-76.267991767250038,38.97169362635853,0,2
15101,-76.268382832749964,38.97190667364147,0,1
15101,-76.26798083274997,38.971716773641475,0,2
15200,-76.267991766629706,38.971693626065509,0,1
15200,-76.266329766629696,38.970908626065508,0,2
15201,-76.267980833370302,38.971716773934496,0,1
15201,-76.266318833370292,38.970931773934495,0,2
15300,-76.266329765739812,38.970908625645237,0,1
15300,-76.264106265739812,38.969858625645237,0,2
15301,-76.266318834260176,38.970931774354767,0,1
15301,-76.264095334260176,38.969881774354768,0,2
15400,-76.264106239697071,38.969858613382911,0,1
15400,-76.26380761374709,38.969718414160354,0,2
15401,-76.264095360302917,38.969881786617094,0,1
15401,-76.263796734352937,38.969741587394537,0,2
15500,-76.269958112039404,38.972584481617623,0,1
15500,-76.270185981376855,38.972647635032054,0,2
15501,-76.269964949285708,38.972559811553516,0,1
15501,-76.270192818623158,38.972622964967947,0,2
15600,-76.270186633157536,38.972647797383033,0,1
15600,-76.270535333157525,38.972724997383033,0,2
15601,-76.270192166842477,38.972622802616968,0,1
15601,-76.270540866842467,38.972700002616968,0,2
15700,-76.270536112243931,38.972725144715334,0,1
15700,-76.270907612243931,38.972783544715334,0,2
15701,-76.270540087756061,38.972699855284667,0,1
15701,-76.270911587756061,38.972758255284667,0,2
15800,-76.270907877442411,38.972783583563988,0,1
15800,-76.272501277442416,38.972999983563987,0,2
15801,-76.270911322557581,38.972758216436013,0,1
15801,-76.272504722557585,38.972974616436012,0,2
15900,-76.27250127719735,38.972999983530698,0,1
15900,-76.273131477197353,38.973085583530697,0,2
15901,-76.272504722802651,38.972974616469301,0,1
15901,-76.273134922802655,38.9730602164693,0,2
16000,-76.27313147168519,38.973085582780762,0,1
16000,-76.273830071685182,38.973180782780766,0,2
16001,-76.273134928314818,38.973060217219235,0,1
16001,-76.27383352831481,38.973155417219239,0,2
16100,-76.273829896457713,38.973180757666718,0,1
16100,-76.273972197319821,38.973202157796365,0,2
16100,-76.274516598058739,38.973283957907391,0,3
16101,-76.27383370354228,38.973155442333287,0,1
16101,-76.273976002692052,38.973176842205419,0,2
16101,-76.27452040194126,38.97325864209261,0,3
16200,-76.274516801520832,38.973283986810813,0,1
16200,-76.274884301520828,38.973333186810812,0,2
16201,-76.274520198479166,38.973258613189188,0,1
16201,-76.274887698479162,38.973307813189187,0,2
16300,-76.274884299798103,38.973333186580057,0,1
16300,-76.275949099798112,38.973475886580054,0,2
16301,-76.274887700201887,38.973307813419943,0,1
16301,-76.275952500201896,38.973450513419941,0,2
16400,-76.275949312994186,38.973475913332123,0,1
16400,-76.276061313014949,38.973489013334557,0,2
16400,-76.276783013222285,38.9735734133588,0,3
16401,-76.275952287005822,38.973450486667872,0,1
16401,-76.276064287241667,38.973463586695459,0,2
16401,-76.276785986777725,38.973547986641201,0,3
16500,-76.276782781355237,38.97357338409477,0,1
16500,-76.27969578135523,38.973968084094771,0,2
16501,-76.276786218644773,38.97354801590523,0,1
16501,-76.279699218644765,38.973942715905231,0,2
16600,-76.279695781152824,38.973968084067344,0,1
16600,-76.279941639114185,38.9740014008458,0,2
16601,-76.279699218847171,38.973942715932658,0,1
16601,-76.279945076808531,38.973976032711114,0,2
16700,-76.26985489741129,38.97261320532714,0,1
16700,-76.2697388,38.9728963,0,2
16800,-76.2697388,38.9728963,0,1
16800,-76.2696849,38.9730276,0,2
16800,-76.2696266,38.9731955,0,3
16900,-76.2696266,38.9731955,0,1
16900,-76.2695812,38.9733575,0,2
16900,-76.2695304,38.9735473,0,3
17000,-76.2695304,38.9735473,0,1
17000,-76.2694937,38.9736548,0,2
17000,-76.269416,38.9737908,0,3
17000,-76.26933003480676,38.973929907312694,0,4
17100,-76.161534487467208,38.985036757346379,0,1
17100,-76.16163260636344,38.98519407969728,0,2
17100,-76.161673865387783,38.985284036271977,0,3
17101,-76.161556209094812,38.98502320998891,0,1
17101,-76.16165519363652,38.985181920302651,0,2
17101,-76.161697134612226,38.985273363728027,0,3
17200,-76.161673137416969,38.985282017610679,0,1
17200,-76.161702272426339,38.98539058489223,0,2
17200,-76.161700801704683,38.985480691105082,0,3
17201,-76.16169786258304,38.985275382389325,0,1
17201,-76.161727927573679,38.98538741510788,0,2
17201,-76.161726398295315,38.985481108894916,0,3
17300,-76.161701280065145,38.985477427363385,0,1
17300,-76.161677749273068,38.985560907974275,0,2
17300,-76.161599833379654,38.985674875975192,0,3
17301,-76.161725919934852,38.985484372636613,0,1
17301,-76.161701250726964,38.985571892025575,0,2
17301,-76.161620966620347,38.985689324024804,0,3
17400,-76.161600269430195,38.985674276218603,0,1
17400,-76.160570569430192,38.987007576218602,0,2
17401,-76.161620530569806,38.985689923781393,0,1
17401,-76.160590830569802,38.987023223781392,0,2
17500,-76.160570536410845,38.987007619160998,0,1
17500,-76.160053936410847,38.987682419161004,0,2
17501,-76.16059086358915,38.987023180838996,0,1
17501,-76.160074263589152,38.987697980839002,0,2
17600,-76.160054161819332,38.987682133243226,0,1
17600,-76.159142061819338,38.988805833243219,0,2
17601,-76.160074038180667,38.98769826675678,0,1
17601,-76.159161938180674,38.988821966756774,0,2
17700,-76.159141929777178,38.988805998695526,0,1
17700,-76.158911329777169,38.989099898695528,0,2
17701,-76.159162070222834,38.988821801304468,0,1
17701,-76.158931470222825,38.98911570130447,0,2
17800,-76.15891140118525,38.989099808523065,0,1
17800,-76.158890302412317,38.989126206987777,0,2
17800,-76.15864270361935,38.989435805478514,0,3
17801,-76.158931398814744,38.989115791476934,0,1
17801,-76.158910297617524,38.989142192974896,0,2
17801,-76.158662696380659,38.989451794521479,0,3
17900,-76.158642990653831,38.989435459220836,0,1
17900,-76.158230390653827,38.989915759220843,0,2
17901,-76.158662409346178,38.989452140779157,0,1
17901,-76.158249809346174,38.989932440779164,0,2
18000,-76.158230463039516,38.989915675690376,0,1
18000,-76.158125737468524,38.990035476152912,0,2
18000,-76.158013820007241,38.990153284006887,0,3
18001,-76.158249736960485,38.98993252430963,0,1
18001,-76.158144662531754,38.990052723846787,0,2
18001,-76.158032379992747,38.990170915993112,0,3
18100,-76.158013342840349,38.990153815204543,0,1
18100,-76.157976192694107,38.990197567631427,0,2
18100,-76.157720853798708,38.990428051411513,0,3
18100,-76.157692044200559,38.990455984805337,0,4
18101,-76.15803285715964,38.990170384795455,0,1
18101,-76.157994607305838,38.990215432368643,0,2
18101,-76.1577383462011,38.990446748588667,0,3
18101,-76.15770986448635,38.990474364071218,0,4
18200,-76.16152482361657,38.98490484840144,0,1
18200,-76.161536,38.9848615,0,2
18200,-76.1615752,38.9847702,0,3
18200,-76.16175195796608,38.98463054030636,0,4
18300,-76.01385807562076,39.040668693912103,0,1
18300,-76.012708426764434,39.041887017118995,0,2
18301,-76.013879022091885,39.040688459674108,0,1
18301,-76.012729373235558,39.041906782881,0,2
18400,-76.012708482548874,39.041886958334537,0,1
18400,-76.008299582548872,39.046506858334538,0,2
18401,-76.012729317451118,39.041906841665458,0,1
18401,-76.008320417451117,39.04652674166546,0,2
18500,-76.008299601303776,39.046506838719104,0,1
18500,-76.007978501303782,39.046842038719106,0,2
18501,-76.008320398696213,39.046526761280894,0,1
18501,-76.00799929869622,39.046861961280896,0,2
18600,-76.007978322932274,39.046842228324699,0,1
18600,-76.007667722932268,39.047178428324699,0,2
18601,-76.007999477067727,39.046861771675303,0,1
18601,-76.007688877067721,39.047197971675303,0,2
18700,-76.00766787258668,39.047178268783981,0,1
18700,-76.001657472586686,39.053488968783981,0,2
18701,-76.00768872741331,39.047198131216021,0,1
18701,-76.001678327413316,39.053508831216021,0,2
18800,-76.00165747351015,39.053488967814467,0,1
18800,-75.982783873510144,39.073301867814465,0,2
18801,-76.001678326489852,39.053508832185535,0,1
18801,-75.982804726489846,39.073321732185534,0,2
18900,-75.982783850193044,39.073301892349683,0,1
18900,-75.977584750193046,39.078785492349681,0,2
18901,-75.982804749806945,39.073321707650315,0,1
18901,-75.977605649806947,39.078805307650313,0,2
19000,-75.977584761156663,39.078785480798928,0,1
19000,-75.971050761156661,39.085661780798929,0,2
19001,-75.977605638843329,39.078805319201066,0,1
19001,-75.971071638843327,39.085681619201068,0,2
19100,-75.971050854677827,39.08566168329849,0,1
19100,-75.966387254677826,39.090478283298488,0,2
19101,-75.971071545322161,39.085681716701508,0,1
19101,-75.96640794532216,39.090498316701506,0,2
19200,-75.966387202490267,39.090478337480654,0,1
19200,-75.964619102490275,39.092323637480661,0,2
19201,-75.96640799750972,39.09049826251934,0,1
19201,-75.964639897509727,39.092343562519346,0,2
19300,-75.964618978646058,39.092323768361723,0,1
19300,-75.960073178646056,39.097188468361722,0,2
19301,-75.964640021353944,39.092343431638284,0,1
19301,-75.960094221353941,39.097208131638283,0,2
19400,-75.960073411225807,39.097188225223299,0,1
19400,-75.959357811225814,39.097919025223298,0,2
19401,-75.96009398877419,39.097208374776706,0,1
19401,-75.959378388774198,39.097939174776705,0,2
19500,-75.959358027252662,39.097918809239054,0,1
19500,-75.958961527252654,39.098306909239049,0,2
19501,-75.95937817274735,39.097939390760949,0,1
19501,-75.958981672747342,39.098327490760944,0,2
19600,-75.958961156708241,39.098307285482498,0,1
19600,-75.957476156708239,39.099871485482502,0,2
19601,-75.958982043291755,39.098327114517495,0,1
19601,-75.957497043291752,39.0998913145175,0,2
19700,-75.957476160459066,39.099871481533128,0,1
19700,-75.955608860459066,39.101836881533124,0,2
19701,-75.957497039540925,39.099891318466874,0,1
19701,-75.955629739540925,39.10185671846687,0,2
19800,-75.955608808102113,39.101836936933601,0,1
19800,-75.953325108102121,39.104266236933604,0,2
19801,-75.955629791897877,39.101856663066393,0,1
19801,-75.953346091897885,39.104285963066395,0,2
19900,-75.953324512714602,39.104266911305729,0,1
