id,width,vehicle_mode,bus_lane,can_stop,can_park,high_occ_veh,has_road_shoulder,segment,tags
127500,3,,0,0,0,0,0,1275,
127600,3,,0,0,0,0,0,1276,
127700,3,,0,0,0,0,0,1277,
127800,3,,0,0,0,0,0,1278,
127900,3,,0,0,0,0,0,1279,
128000,3,,0,0,0,0,0,1280,
128100,3,,0,0,0,0,0,1281,
128200,3,,0,0,0,0,0,1282,
128300,3,,0,0,0,0,0,1283,
128400,3,,0,0,0,0,0,1284,
128500,3,,0,0,0,0,0,1285,
128600,3,,0,0,0,0,0,1286,
128700,3,,0,0,0,0,0,1287,
128800,3,,0,0,0,0,0,1288,
128900,3,,0,0,0,0,0,1289,
129000,3,,0,0,0,0,0,1290,
129100,3,,0,0,0,0,0,1291,
129200,3,,0,0,0,0,0,1292,
129300,3,,0,0,0,0,0,1293,
129400,3,,0,0,0,0,0,1294,
129500,3,,0,0,0,0,0,1295,
129600,3,,0,0,0,0,0,1296,
129700,3,,0,0,0,0,0,1297,
129800,3,,0,0,0,0,0,1298,
129900,3,,0,0,0,0,0,1299,
130000,3,,0,0,0,0,0,1300,
130100,3,,0,0,0,0,0,1301,
130200,3,,0,0,0,0,0,1302,
130300,3,,0,0,0,0,0,1303,
130400,3,,0,0,0,0,0,1304,
130500,3,,0,0,0,0,0,1305,
130600,3,,0,0,0,0,0,1306,
130700,3,,0,0,0,0,0,1307,
130800,3,,0,0,0,0,0,1308,
130900,3,,0,0,0,0,0,1309,
131000,3,,0,0,0,0,0,1310,
131100,3,,0,0,0,0,0,1311,
131200,3,,0,0,0,0,0,1312,
131300,3,,0,0,0,0,0,1313,
131400,3,,0,0,0,0,0,1314,
131500,3,,0,0,0,0,0,1315,
131600,3,,0,0,0,0,0,1316,
131700,3,,0,0,0,0,0,1317,
131800,3,,0,0,0,0,0,1318,
131900,3,,0,0,0,0,0,1319,
132000,3,,0,0,0,0,0,1320,
132100,3,,0,0,0,0,0,1321,
132200,3,,0,0,0,0,0,1322,
132300,3,,0,0,0,0,0,1323,
132400,3,,0,0,0,0,0,1324,
132500,3,,0,0,0,0,0,1325,
132600,3,,0,0,0,0,0,1326,
132700,3,,0,0,0,0,0,1327,
132800,3,,0,0,0,0,0,1328,
132900,3,,0,0,0,0,0,1329,
133000,3,,0,0,0,0,0,1330,
133100,3,,0,0,0,0,0,1331,
133200,3,,0,0,0,0,0,1332,
133300,3,,0,0,0,0,0,1333,
133400,3,,0,0,0,0,0,1334,
133500,3,,0,0,0,0,0,1335,
133600,3,,0,0,0,0,0,1336,
133700,3,,0,0,0,0,0,1337,
133800,3,,0,0,0,0,0,1338,
133900,3,,0,0,0,0,0,1339,
134000,3,,0,0,0,0,0,1340,
134100,3,,0,0,0,0,0,1341,
134200,3,,0,0,0,0,0,1342,
134300,3,,0,0,0,0,0,1343,
134400,3,,0,0,0,0,0,1344,
134500,3,,0,0,0,0,0,1345,
134600,3,,0,0,0,0,0,1346,
134700,3.2,,0,0,0,0,0,1347,
134800,3.2,,0,0,0,0,0,1348,
134900,3.2,,0,0,0,0,0,1349,
135000,3.2,,0,0,0,0,0,1350,
135100,3.2,,0,0,0,0,0,1351,
135200,3.2,,0,0,0,0,0,1352,
135300,3.2,,0,0,0,0,0,1353,
135400,3.2,,0,0,0,0,0,1354,
135500,3.2,,0,0,0,0,0,1355,
135600,3.2,,0,0,0,0,0,1356,
135700,3.2,,0,0,0,0,0,1357,
135800,3.2,,0,0,0,0,0,1358,
135900,3.2,,0,0,0,0,0,1359,
136000,3.2,,0,0,0,0,0,1360,
136100,3.2,,0,0,0,0,0,1361,
136200,3.2,,0,0,0,0,0,1362,
136300,3.2,,0,0,0,0,0,1363,
136400,3.2,,0,0,0,0,0,1364,
136500,3.2,,0,0,0,0,0,1365,
136600,3.2,,0,0,0,0,0,1366,
136700,3.2,,0,0,0,0,0,1367,
136800,3.2,,0,0,0,0,0,1368,
136900,3.2,,0,0,0,0,0,1369,
137000,3.2,,0,0,0,0,0,1370,
137100,3.2,,0,0,0,0,0,1371,
137200,3.2,,0,0,0,0,0,1372,
137300,3.2,,0,0,0,0,0,1373,
137400,3.2,,0,0,0,0,0,1374,
137500,3.2,,0,0,0,0,0,1375,
137600,3.2,,0,0,0,0,0,1376,
137700,3.2,,0,0,0,0,0,1377,
137800,3.2,,0,0,0,0,0,1378,
137900,3.2,,0,0,0,0,0,1379,
138000,3.2,,0,0,0,0,0,1380,
138100,3.2,,0,0,0,0,0,1381,
138200,3.2,,0,0,0,0,0,1382,
138300,3.2,,0,0,0,0,0,1383,
138400,3.2,,0,0,0,0,0,1384,
138500,3.2,,0,0,0,0,0,1385,
138600,3.2,,0,0,0,0,0,1386,
138700,3.2,,0,0,0,0,0,1387,
138800,3.2,,0,0,0,0,0,1388,
138900,3.2,,0,0,0,0,0,1389,
139000,3.2,,0,0,0,0,0,1390,
139100,3.2,,0,0,0,0,0,1391,
139200,3.2,,0,0,0,0,0,1392,
139300,3.2,,0,0,0,0,0,1393,
139400,3.2,,0,0,0,0,0,1394,
139500,3.2,,0,0,0,0,0,1395,
139600,3.2,,0,0,0,0,0,1396,
139700,3.2,,0,0,0,0,0,1397,
139800,3.2,,0,0,0,0,0,1398,
139900,3.2,,0,0,0,0,0,1399,
140000,3.2,,0,0,0,0,0,1400,
140100,3.6,,0,0,0,0,0,1401,
140101,3.6,,0,0,0,0,0,1401,
140102,3.6,,0,0,0,0,0,1401,
140200,3.6,,0,0,0,0,0,1402,
140201,3.6,,0,0,0,0,0,1402,
140202,3.6,,0,0,0,0,0,1402,
140300,3.6,,0,0,0,0,0,1403,
140301,3.6,,0,0,0,0,0,1403,
140302,3.6,,0,0,0,0,0,1403,
140400,3.6,,0,0,0,0,0,1404,
140401,3.6,,0,0,0,0,0,1404,
140402,3.6,,0,0,0,0,0,1404,
140500,3,,0,0,0,0,0,1405,
140600,3,,0,0,0,0,0,1406,
140700,3,,0,0,0,0,0,1407,
140800,3,,0,0,0,0,0,1408,
140900,3,,0,0,0,0,0,1409,
141000,3.6,,0,0,0,0,0,1410,
141001,3.6,,0,0,0,0,0,1410,
141002,3.6,,0,0,0,0,0,1410,
141100,3.6,,0,0,0,0,0,1411,
141101,3.6,,0,0,0,0,0,1411,
141102,3.6,,0,0,0,0,0,1411,
141200,3.6,,0,0,0,0,0,1412,
141201,3.6,,0,0,0,0,0,1412,
141202,3.6,,0,0,0,0,0,1412,
141300,3.6,,0,0,0,0,0,1413,
141301,3.6,,0,0,0,0,0,1413,
141302,3.6,,0,0,0,0,0,1413,
141400,3.6,,0,0,0,0,0,1414,
141401,3.6,,0,0,0,0,0,1414,
141402,3.6,,0,0,0,0,0,1414,
141500,3,,0,0,0,0,0,1415,
141600,3,,0,0,0,0,0,1416,
141700,3,,0,0,0,0,0,1417,
141800,3,,0,0,0,0,0,1418,
141900,3,,0,0,0,0,0,1419,
142000,3,,0,0,0,0,0,1420,
142100,3,,0,0,0,0,0,1421,
142200,3,,0,0,0,0,0,1422,
142300,3.2,,0,0,0,0,0,1423,
142400,3.2,,0,0,0,0,0,1424,
142500,3.2,,0,0,0,0,0,1425,
142600,3.2,,0,0,0,0,0,1426,
142700,3.2,,0,0,0,0,0,1427,
142800,3.2,,0,0,0,0,0,1428,
142900,3.2,,0,0,0,0,0,1429,
143000,3.2,,0,0,0,0,0,1430,
143100,3.2,,0,0,0,0,0,1431,
143200,3.2,,0,0,0,0,0,1432,
143300,3.2,,0,0,0,0,0,1433,
143400,3.2,,0,0,0,0,0,1434,
143500,3.2,,0,0,0,0,0,1435,
143600,3.2,,0,0,0,0,0,1436,
143700,3.2,,0,0,0,0,0,1437,
143800,3.2,,0,0,0,0,0,1438,
143900,3.2,,0,0,0,0,0,1439,
144000,3.2,,0,0,0,0,0,1440,
144100,3.2,,0,0,0,0,0,1441,
144200,3.2,,0,0,0,0,0,1442,
144300,3.2,,0,0,0,0,0,1443,
144400,3.2,,0,0,0,0,0,1444,
144500,3.2,,0,0,0,0,0,1445,
144600,3.2,,0,0,0,0,0,1446,
144700,3.2,,0,0,0,0,0,1447,
144800,3.2,,0,0,0,0,0,1448,
144900,3.2,,0,0,0,0,0,1449,
145000,3.2,,0,0,0,0,0,1450,
145100,3.2,,0,0,0,0,0,1451,
145200,3.2,,0,0,0,0,0,1452,
145300,3.2,,0,0,0,0,0,1453,
145400,3.2,,0,0,0,0,0,1454,
145500,3.2,,0,0,0,0,0,1455,
145600,3.2,,0,0,0,0,0,1456,
145700,3.2,,0,0,0,0,0,1457,
145800,3.2,,0,0,0,0,0,1458,
145900,3.2,,0,0,0,0,0,1459,
146000,3.2,,0,0,0,0,0,1460,
146100,3.2,,0,0,0,0,0,1461,
146200,3.2,,0,0,0,0,0,1462,
146300,3.2,,0,0,0,0,0,1463,
146400,3.2,,0,0,0,0,0,1464,
146500,3.2,,0,0,0,0,0,1465,
146600,3,,0,0,0,0,0,1466,
146700,3,,0,0,0,0,0,1467,
146800,3,,0,0,0,0,0,1468,
146900,3,,0,0,0,0,0,1469,
147000,3,,0,0,0,0,0,1470,
147100,3,,0,0,0,0,0,1471,
147200,3,,0,0,0,0,0,1472,
147300,3.2,,0,0,0,0,0,1473,
147301,3.2,,0,0,0,0,0,1473,
147400,3.2,,0,0,0,0,0,1474,
147401,3.2,,0,0,0,0,0,1474,
147500,3.2,,0,0,0,0,0,1475,
147501,3.2,,0,0,0,0,0,1475,
147600,3.2,,0,0,0,0,0,1476,
147601,3.2,,0,0,0,0,0,1476,
147700,3.2,,0,0,0,0,0,1477,
147701,3.2,,0,0,0,0,0,1477,
147800,3.2,,0,0,0,0,0,1478,
147801,3.2,,0,0,0,0,0,1478,
147900,3.2,,0,0,0,0,0,1479,
147901,3.2,,0,0,0,0,0,1479,
148000,3.2,,0,0,0,0,0,1480,
148001,3.2,,0,0,0,0,0,1480,
148100,3.2,,0,0,0,0,0,1481,
148101,3.2,,0,0,0,0,0,1481,
148200,3.2,,0,0,0,0,0,1482,
148201,3.2,,0,0,0,0,0,1482,
148300,3.2,,0,0,0,0,0,1483,
148301,3.2,,0,0,0,0,0,1483,
148400,3.2,,0,0,0,0,0,1484,
148401,3.2,,0,0,0,0,0,1484,
148500,3.2,,0,0,0,0,0,1485,
148501,3.2,,0,0,0,0,0,1485,
148600,3.2,,0,0,0,0,0,1486,
148601,3.2,,0,0,0,0,0,1486,
148700,3.2,,0,0,0,0,0,1487,
148701,3.2,,0,0,0,0,0,1487,
148800,3.2,,0,0,0,0,0,1488,
148801,3.2,,0,0,0,0,0,1488,
148900,3.2,,0,0,0,0,0,1489,
148901,3.2,,0,0,0,0,0,1489,
149000,3.2,,0,0,0,0,0,1490,
149001,3.2,,0,0,0,0,0,1490,
149100,3.2,,0,0,0,0,0,1491,
149101,3.2,,0,0,0,0,0,1491,
149200,3.2,,0,0,0,0,0,1492,
149201,3.2,,0,0,0,0,0,1492,
149300,3.2,,0,0,0,0,0,1493,
149301,3.2,,0,0,0,0,0,1493,
149400,3.2,,0,0,0,0,0,1494,
149401,3.2,,0,0,0,0,0,1494,
149500,3.2,,0,0,0,0,0,1495,
149501,3.2,,0,0,0,0,0,1495,
149600,3.2,,0,0,0,0,0,1496,
149601,3.2,,0,0,0,0,0,1496,
149700,3.2,,0,0,0,0,0,1497,
149701,3.2,,0,0,0,0,0,1497,
149800,3.2,,0,0,0,0,0,1498,
149801,3.2,,0,0,0,0,0,1498,
149900,3.2,,0,0,0,0,0,1499,
149901,3.2,,0,0,0,0,0,1499,
150000,3.2,,0,0,0,0,0,1500,
150001,3.2,,0,0,0,0,0,1500,
150100,3.2,,0,0,0,0,0,1501,
150101,3.2,,0,0,0,0,0,1501,
150200,3.2,,0,0,0,0,0,1502,
150201,3.2,,0,0,0,0,0,1502,
150300,3.2,,0,0,0,0,0,1503,
150301,3.2,,0,0,0,0,0,1503,
150400,3.2,,0,0,0,0,0,1504,
150401,3.2,,0,0,0,0,0,1504,
150500,3.2,,0,0,0,0,0,1505,
150501,3.2,,0,0,0,0,0,1505,
150600,3.2,,0,0,0,0,0,1506,
150601,3.2,,0,0,0,0,0,1506,
150700,3.2,,0,0,0,0,0,1507,
150701,3.2,,0,0,0,0,0,1507,
150800,3.2,,0,0,0,0,0,1508,
150801,3.2,,0,0,0,0,0,1508,
150900,3.2,,0,0,0,0,0,1509,
150901,3.2,,0,0,0,0,0,1509,
151000,3.2,,0,0,0,0,0,1510,
151001,3.2,,0,0,0,0,0,1510,
151100,3.2,,0,0,0,0,0,1511,
151101,3.2,,0,0,0,0,0,1511,
151200,3.2,,0,0,0,0,0,1512,
151201,3.2,,0,0,0,0,0,1512,
151300,3.2,,0,0,0,0,0,1513,
151301,3.2,,0,0,0,0,0,1513,
151400,3.2,,0,0,0,0,0,1514,
151401,3.2,,0,0,0,0,0,1514,
151500,3.2,,0,0,0,0,0,1515,
151501,3.2,,0,0,0,0,0,1515,
151600,3.2,,0,0,0,0,0,1516,
151601,3.2,,0,0,0,0,0,1516,
151700,3.2,,0,0,0,0,0,1517,
151701,3.2,,0,0,0,0,0,1517,
151800,3.2,,0,0,0,0,0,1518,
151801,3.2,,0,0,0,0,0,1518,
151900,3.2,,0,0,0,0,0,1519,
151901,3.2,,0,0,0,0,0,1519,
152000,3.2,,0,0,0,0,0,1520,
152001,3.2,,0,0,0,0,0,1520,
152100,3.2,,0,0,0,0,0,1521,
152101,3.2,,0,0,0,0,0,1521,
152200,3.2,,0,0,0,0,0,1522,
152201,3.2,,0,0,0,0,0,1522,
152300,3.2,,0,0,0,0,0,1523,
152301,3.2,,0,0,0,0,0,1523,
152400,3.2,,0,0,0,0,0,1524,
152401,3.2,,0,0,0,0,0,1524,
152500,3.2,,0,0,0,0,0,1525,
152501,3.2,,0,0,0,0,0,1525,
152600,3.2,,0,0,0,0,0,1526,
152601,3.2,,0,0,0,0,0,1526,
152700,3.2,,0,0,0,0,0,1527,
152701,3.2,,0,0,0,0,0,1527,
152800,3.2,,0,0,0,0,0,1528,
152801,3.2,,0,0,0,0,0,1528,
152900,3.2,,0,0,0,0,0,1529,
152901,3.2,,0,0,0,0,0,1529,
153000,3.2,,0,0,0,0,0,1530,
153001,3.2,,0,0,0,0,0,1530,
153100,3.2,,0,0,0,0,0,1531,
153101,3.2,,0,0,0,0,0,1531,
153200,3.2,,0,0,0,0,0,1532,
153201,3.2,,0,0,0,0,0,1532,
153300,3.2,,0,0,0,0,0,1533,
153301,3.2,,0,0,0,0,0,1533,
153400,3.2,,0,0,0,0,0,1534,
153401,3.2,,0,0,0,0,0,1534,
153500,3.2,,0,0,0,0,0,1535,
153501,3.2,,0,0,0,0,0,1535,
153600,3.2,,0,0,0,0,0,1536,
153601,3.2,,0,0,0,0,0,1536,
153700,3.2,,0,0,0,0,0,1537,
153701,3.2,,0,0,0,0,0,1537,
153800,3.2,,0,0,0,0,0,1538,
153801,3.2,,0,0,0,0,0,1538,
153900,3.2,,0,0,0,0,0,1539,
153901,3.2,,0,0,0,0,0,1539,
154000,3.6,,0,0,0,0,0,1540,
154001,3.6,,0,0,0,0,0,1540,
154100,3.6,,0,0,0,0,0,1541,
154101,3.6,,0,0,0,0,0,1541,
154200,3.6,,0,0,0,0,0,1542,
154201,3.6,,0,0,0,0,0,1542,
154300,3.6,,0,0,0,0,0,1543,
154301,3.6,,0,0,0,0,0,1543,
154400,3.6,,0,0,0,0,0,1544,
154401,3.6,,0,0,0,0,0,1544,
154500,3.6,,0,0,0,0,0,1545,
154501,3.6,,0,0,0,0,0,1545,
154600,3.6,,0,0,0,0,0,1546,
154601,3.6,,0,0,0,0,0,1546,
154700,3.6,,0,0,0,0,0,1547,
154701,3.6,,0,0,0,0,0,1547,
154800,3.6,,0,0,0,0,0,1548,
154801,3.6,,0,0,0,0,0,1548,
154900,3.6,,0,0,0,0,0,1549,
154901,3.6,,0,0,0,0,0,1549,
155000,3.6,,0,0,0,0,0,1550,
155001,3.6,,0,0,0,0,0,1550,
155100,3.6,,0,0,0,0,0,1551,
155101,3.6,,0,0,0,0,0,1551,
155200,3.6,,0,0,0,0,0,1552,
155201,3.6,,0,0,0,0,0,1552,
155300,3.6,,0,0,0,0,0,1553,
155301,3.6,,0,0,0,0,0,1553,
155400,3.6,,0,0,0,0,0,1554,
155401,3.6,,0,0,0,0,0,1554,
155500,3.6,,0,0,0,0,0,1555,
155501,3.6,,0,0,0,0,0,1555,
155600,3.6,,0,0,0,0,0,1556,
155601,3.6,,0,0,0,0,0,1556,
155700,3.6,,0,0,0,0,0,1557,
155701,3.6,,0,0,0,0,0,1557,
155800,3.6,,0,0,0,0,0,1558,
155801,3.6,,0,0,0,0,0,1558,
155900,3.6,,0,0,0,0,0,1559,
155901,3.6,,0,0,0,0,0,1559,
156000,3.6,,0,0,0,0,0,1560,
156001,3.6,,0,0,0,0,0,1560,
156100,3.6,,0,0,0,0,0,1561,
156101,3.6,,0,0,0,0,0,1561,
156200,3.6,,0,0,0,0,0,1562,
156201,3.6,,0,0,0,0,0,1562,
156300,3.6,,0,0,0,0,0,1563,
156301,3.6,,0,0,0,0,0,1563,
156400,3.2,,0,0,0,0,0,1564,
156401,3.2,,0,0,0,0,0,1564,
156500,3.2,,0,0,0,0,0,1565,
156501,3.2,,0,0,0,0,0,1565,
156600,3.2,,0,0,0,0,0,1566,
156601,3.2,,0,0,0,0,0,1566,
156700,3.2,,0,0,0,0,0,1567,
156701,3.2,,0,0,0,0,0,1567,
156800,3.2,,0,0,0,0,0,1568,
156801,3.2,,0,0,0,0,0,1568,
156900,3.2,,0,0,0,0,0,1569,
156901,3.2,,0,0,0,0,0,1569,
157000,3.2,,0,0,0,0,0,1570,
157001,3.2,,0,0,0,0,0,1570,
157100,3.2,,0,0,0,0,0,1571,
157101,3.2,,0,0,0,0,0,1571,
157200,3.2,,0,0,0,0,0,1572,
157201,3.2,,0,0,0,0,0,1572,
157300,3.2,,0,0,0,0,0,1573,
157301,3.2,,0,0,0,0,0,1573,
157400,3.2,,0,0,0,0,0,1574,
157401,3.2,,0,0,0,0,0,1574,
157500,3.2,,0,0,0,0,0,1575,
157501,3.2,,0,0,0,0,0,1575,
157600,3.2,,0,0,0,0,0,1576,
157601,3.2,,0,0,0,0,0,1576,
157700,3.2,,0,0,0,0,0,1577,
157701,3.2,,0,0,0,0,0,1577,
157800,3.2,,0,0,0,0,0,1578,
157801,3.2,,0,0,0,0,0,1578,
157900,3.2,,0,0,0,0,0,1579,
157901,3.2,,0,0,0,0,0,1579,
158000,3.2,,0,0,0,0,0,1580,
158001,3.2,,0,0,0,0,0,1580,
158100,3.2,,0,0,0,0,0,1581,
158101,3.2,,0,0,0,0,0,1581,
158200,3.2,,0,0,0,0,0,1582,
158201,3.2,,0,0,0,0,0,1582,
158300,3.2,,0,0,0,0,0,1583,
158301,3.2,,0,0,0,0,0,1583,
158400,3.2,,0,0,0,0,0,1584,
158401,3.2,,0,0,0,0,0,1584,
158500,3.2,,0,0,0,0,0,1585,
158501,3.2,,0,0,0,0,0,1585,
158600,3.2,,0,0,0,0,0,1586,
158601,3.2,,0,0,0,0,0,1586,
158700,3.2,,0,0,0,0,0,1587,
158701,3.2,,0,0,0,0,0,1587,
158800,3.2,,0,0,0,0,0,1588,
158801,3.2,,0,0,0,0,0,1588,
158900,3.2,,0,0,0,0,0,1589,
158901,3.2,,0,0,0,0,0,1589,
159000,3.2,,0,0,0,0,0,1590,
159001,3.2,,0,0,0,0,0,1590,
159100,3.2,,0,0,0,0,0,1591,
159101,3.2,,0,0,0,0,0,1591,
159200,3.2,,0,0,0,0,0,1592,
159201,3.2,,0,0,0,0,0,1592,
159300,3.2,,0,0,0,0,0,1593,
159301,3.2,,0,0,0,0,0,1593,
159400,3.2,,0,0,0,0,0,1594,
159401,3.2,,0,0,0,0,0,1594,
159500,3.2,,0,0,0,0,0,1595,
159501,3.2,,0,0,0,0,0,1595,
159600,3.2,,0,0,0,0,0,1596,
159601,3.2,,0,0,0,0,0,1596,
159700,3.2,,0,0,0,0,0,1597,
159701,3.2,,0,0,0,0,0,1597,
159800,3.2,,0,0,0,0,0,1598,
159801,3.2,,0,0,0,0,0,1598,
159900,3.2,,0,0,0,0,0,1599,
159901,3.2,,0,0,0,0,0,1599,
160000,3.2,,0,0,0,0,0,1600,
160001,3.2,,0,0,0,0,0,1600,
160100,3.2,,0,0,0,0,0,1601,
160101,3.2,,0,0,0,0,0,1601,
160200,3.2,,0,0,0,0,0,1602,
160201,3.2,,0,0,0,0,0,1602,
160300,3.2,,0,0,0,0,0,1603,
160301,3.2,,0,0,0,0,0,1603,
160400,3.2,,0,0,0,0,0,1604,
160401,3.2,,0,0,0,0,0,1604,
160500,3.2,,0,0,0,0,0,1605,
160501,3.2,,0,0,0,0,0,1605,
160600,3.2,,0,0,0,0,0,1606,
160601,3.2,,0,0,0,0,0,1606,
160700,3.2,,0,0,0,0,0,1607,
160701,3.2,,0,0,0,0,0,1607,
160800,3.2,,0,0,0,0,0,1608,
160801,3.2,,0,0,0,0,0,1608,
160900,3.2,,0,0,0,0,0,1609,
160901,3.2,,0,0,0,0,0,1609,
161000,3.2,,0,0,0,0,0,1610,
161001,3.2,,0,0,0,0,0,1610,
161100,3.2,,0,0,0,0,0,1611,
161101,3.2,,0,0,0,0,0,1611,
161200,3.2,,0,0,0,0,0,1612,
161201,3.2,,0,0,0,0,0,1612,
161300,3.2,,0,0,0,0,0,1613,
161301,3.2,,0,0,0,0,0,1613,
161400,3.2,,0,0,0,0,0,1614,
161401,3.2,,0,0,0,0,0,1614,
161500,3.2,,0,0,0,0,0,1615,
161501,3.2,,0,0,0,0,0,1615,
161600,3.2,,0,0,0,0,0,1616,
161601,3.2,,0,0,0,0,0,1616,
161700,3.2,,0,0,0,0,0,1617,
161701,3.2,,0,0,0,0,0,1617,
161800,3.2,,0,0,0,0,0,1618,
161801,3.2,,0,0,0,0,0,1618,
161900,3.2,,0,0,0,0,0,1619,
161901,3.2,,0,0,0,0,0,1619,
162000,3.2,,0,0,0,0,0,1620,
162001,3.2,,0,0,0,0,0,1620,
162100,3.2,,0,0,0,0,0,1621,
162101,3.2,,0,0,0,0,0,1621,
162200,3.2,,0,0,0,0,0,1622,
162201,3.2,,0,0,0,0,0,1622,
162300,3.2,,0,0,0,0,0,1623,
162301,3.2,,0,0,0,0,0,1623,
162400,3.2,,0,0,0,0,0,1624,
162401,3.2,,0,0,0,0,0,1624,
162500,3.2,,0,0,0,0,0,1625,
162501,3.2,,0,0,0,0,0,1625,
162600,3.2,,0,0,0,0,0,1626,
162601,3.2,,0,0,0,0,0,1626,
162700,3.2,,0,0,0,0,0,1627,
162701,3.2,,0,0,0,0,0,1627,
162800,3.2,,0,0,0,0,0,1628,
162801,3.2,,0,0,0,0,0,1628,
162900,3.2,,0,0,0,0,0,1629,
162901,3.2,,0,0,0,0,0,1629,
163000,3.2,,0,0,0,0,0,1630,
163001,3.2,,0,0,0,0,0,1630,
163100,3.2,,0,0,0,0,0,1631,
163101,3.2,,0,0,0,0,0,1631,
163200,3.2,,0,0,0,0,0,1632,
163201,3.2,,0,0,0,0,0,1632,
163300,3.2,,0,0,0,0,0,1633,
163301,3.2,,0,0,0,0,0,1633,
163400,3.2,,0,0,0,0,0,1634,
163401,3.2,,0,0,0,0,0,1634,
163500,3.2,,0,0,0,0,0,1635,
163501,3.2,,0,0,0,0,0,1635,
163600,3.2,,0,0,0,0,0,1636,
163601,3.2,,0,0,0,0,0,1636,
163700,3.2,,0,0,0,0,0,1637,
163701,3.2,,0,0,0,0,0,1637,
163800,3.2,,0,0,0,0,0,1638,
163801,3.2,,0,0,0,0,0,1638,
163900,3.2,,0,0,0,0,0,1639,
163901,3.2,,0,0,0,0,0,1639,
164000,3.2,,0,0,0,0,0,1640,
164001,3.2,,0,0,0,0,0,1640,
164100,3.2,,0,0,0,0,0,1641,
164101,3.2,,0,0,0,0,0,1641,
164200,3.2,,0,0,0,0,0,1642,
164201,3.2,,0,0,0,0,0,1642,
164300,3.2,,0,0,0,0,0,1643,
164301,3.2,,0,0,0,0,0,1643,
164400,3.2,,0,0,0,0,0,1644,
164401,3.2,,0,0,0,0,0,1644,
164500,3.2,,0,0,0,0,0,1645,
164501,3.2,,0,0,0,0,0,1645,
164600,3.2,,0,0,0,0,0,1646,
164601,3.2,,0,0,0,0,0,1646,
164700,3.2,,0,0,0,0,0,1647,
164701,3.2,,0,0,0,0,0,1647,
164800,3.2,,0,0,0,0,0,1648,
164801,3.2,,0,0,0,0,0,1648,
164900,3.2,,0,0,0,0,0,1649,
164901,3.2,,0,0,0,0,0,1649,
165000,3.2,,0,0,0,0,0,1650,
165001,3.2,,0,0,0,0,0,1650,
165100,3.2,,0,0,0,0,0,1651,
165101,3.2,,0,0,0,0,0,1651,
165200,3.2,,0,0,0,0,0,1652,
165201,3.2,,0,0,0,0,0,1652,
165300,3.2,,0,0,0,0,0,1653,
165301,3.2,,0,0,0,0,0,1653,
165400,3.2,,0,0,0,0,0,1654,
165401,3.2,,0,0,0,0,0,1654,
165500,3.2,,0,0,0,0,0,1655,
165501,3.2,,0,0,0,0,0,1655,
165600,3.2,,0,0,0,0,0,1656,
165601,3.2,,0,0,0,0,0,1656,
165700,3.2,,0,0,0,0,0,1657,
165701,3.2,,0,0,0,0,0,1657,
165800,3.2,,0,0,0,0,0,1658,
165801,3.2,,0,0,0,0,0,1658,
165900,3.2,,0,0,0,0,0,1659,
165901,3.2,,0,0,0,0,0,1659,
166000,3.2,,0,0,0,0,0,1660,
166001,3.2,,0,0,0,0,0,1660,
166100,3.2,,0,0,0,0,0,1661,
166101,3.2,,0,0,0,0,0,1661,
166200,3.2,,0,0,0,0,0,1662,
166201,3.2,,0,0,0,0,0,1662,
166300,3.2,,0,0,0,0,0,1663,
166301,3.2,,0,0,0,0,0,1663,
166400,3.2,,0,0,0,0,0,1664,
166401,3.2,,0,0,0,0,0,1664,
166500,3.2,,0,0,0,0,0,1665,
166501,3.2,,0,0,0,0,0,1665,
166600,3.2,,0,0,0,0,0,1666,
166601,3.2,,0,0,0,0,0,1666,
166700,3.2,,0,0,0,0,0,1667,
166701,3.2,,0,0,0,0,0,1667,
166800,3.2,,0,0,0,0,0,1668,
166801,3.2,,0,0,0,0,0,1668,
166900,3.2,,0,0,0,0,0,1669,
166901,3.2,,0,0,0,0,0,1669,
167000,3.2,,0,0,0,0,0,1670,
167001,3.2,,0,0,0,0,0,1670,
167100,3.2,,0,0,0,0,0,1671,
167101,3.2,,0,0,0,0,0,1671,
167200,3.2,,0,0,0,0,0,1672,
167201,3.2,,0,0,0,0,0,1672,
167300,3.2,,0,0,0,0,0,1673,
167301,3.2,,0,0,0,0,0,1673,
167400,3.2,,0,0,0,0,0,1674,
167401,3.2,,0,0,0,0,0,1674,
167500,3.2,,0,0,0,0,0,1675,
167501,3.2,,0,0,0,0,0,1675,
167600,3.2,,0,0,0,0,0,1676,
167601,3.2,,0,0,0,0,0,1676,
167700,3.2,,0,0,0,0,0,1677,
167701,3.2,,0,0,0,0,0,1677,
167800,3.2,,0,0,0,0,0,1678,
167801,3.2,,0,0,0,0,0,1678,
167900,3.2,,0,0,0,0,0,1679,
167901,3.2,,0,0,0,0,0,1679,
168000,3.2,,0,0,0,0,0,1680,
168001,3.2,,0,0,0,0,0,1680,
168100,3.2,,0,0,0,0,0,1681,
168101,3.2,,0,0,0,0,0,1681,
168200,3.2,,0,0,0,0,0,1682,
168201,3.2,,0,0,0,0,0,1682,
168300,3.2,,0,0,0,0,0,1683,
168301,3.2,,0,0,0,0,0,1683,
168400,3.2,,0,0,0,0,0,1684,
168401,3.2,,0,0,0,0,0,1684,
168500,3.2,,0,0,0,0,0,1685,
168501,3.2,,0,0,0,0,0,1685,
