id,mode,starttime,endtime,traveltime,length
84,Car,00:00:00,23:59:59,10.928712889059922,182.14536053383722
85,Car,00:00:00,23:59:59,10.001700741933911,166.6951457215751
86,Car,00:00:00,23:59:59,2.7616428252479501,46.027417242703507
87,Car,00:00:00,23:59:59,3.205590048675262,53.426543552455023
88,Car,00:00:00,23:59:59,41.218338003477825,686.97284963580398
89,Car,00:00:00,23:59:59,1.1185725571261862,18.642890866403867
90,Car,00:00:00,23:59:59,36.203838710316226,603.39779455645328
91,Car,00:00:00,23:59:59,46.011336238036606,766.8562174517599
92,Car,00:00:00,23:59:59,1.3618214247053404,22.69704190270801
93,Car,00:00:00,23:59:59,163.60531363386326,2726.7574086352365
94,Car,00:00:00,23:59:59,0.6624323963511849,11.040548771618369
95,Car,00:00:00,23:59:59,17.062570011551756,260.6783614967853
96,Car,00:00:00,23:59:59,50.779241492396949,775.79458788012744
97,Car,00:00:00,23:59:59,0.3797855408483226,6.3297640779459226
98,Car,00:00:00,23:59:59,262.36087653514346,3643.9039781089555
99,Car,00:00:00,23:59:59,4.146749232763449,69.11254250271394
100,Car,00:00:00,23:59:59,5.7414532864841838,95.690964660780224
101,Car,00:00:00,23:59:59,34.421311499361728,525.8815686118337
102,Car,00:00:00,23:59:59,15.419314243873606,235.57304496190977
103,Car,00:00:00,23:59:59,6.7193602567578985,111.98942720410176
104,Car,00:00:00,23:59:59,12.410254622379243,189.6012639672394
105,Car,00:00:00,23:59:59,5.7864686610930276,96.441221504465958
106,Car,00:00:00,23:59:59,17.134301546912802,261.77426083040893
107,Car,00:00:00,23:59:59,7.8635040555223323,131.05850577209299
108,Car,00:00:00,23:59:59,6.2882402619920557,104.80408820973777
109,Car,00:00:00,23:59:59,12.313084984179628,205.21824724412699
110,Car,00:00:00,23:59:59,5.88302066947899,98.05042293159211
111,Car,00:00:00,23:59:59,11.954683670379124,199.24488723543436
112,Car,00:00:00,23:59:59,7.142699179776201,119.04508156559244
113,Car,00:00:00,23:59:59,291.90138001185693,4865.0268922160167
114,Car,00:00:00,23:59:59,45.967356787136346,702.27962384894386
115,Car,00:00:00,23:59:59,4.0461089163891142,67.435202554604146
116,Car,00:00:00,23:59:59,14.066357404057619,234.43947761905906
117,Car,00:00:00,23:59:59,143.77182029439388,2396.1989218641688
118,Car,00:00:00,23:59:59,423.82527850487929,7063.7602927517019
119,Car,00:00:00,23:59:59,9.5072787392539677,158.45477241794936
120,Car,00:00:00,23:59:59,2.5946922358298816,43.244905193061186
121,Car,00:00:00,23:59:59,382.56953332290692,6376.163989642233
122,Car,00:00:00,23:59:59,91.078496585824368,1517.9761574770278
123,Car,00:00:00,23:59:59,314.2889591785667,5238.1535101622367
124,Car,00:00:00,23:59:59,13.720911075569568,209.625198021226
125,Car,00:00:00,23:59:59,11.356905794555908,189.28191466800911
126,Car,00:00:00,23:59:59,37.925117302159386,579.41197786775774
127,Car,00:00:00,23:59:59,56.074601279960746,934.57743566069621
128,Car,00:00:00,23:59:59,262.36087653514352,3643.9039781089546
129,Car,00:00:00,23:59:59,64.870518067260974,900.98013838438112
130,Car,00:00:00,23:59:59,1.1174668880930565,18.624463034442787
131,Car,00:00:00,23:59:59,34.581912971850826,576.3656772896868
132,Car,00:00:00,23:59:59,6.5071735525409311,108.4529793046629
133,Car,00:00:00,23:59:59,3.48963209803496,58.16058149567732
134,Car,00:00:00,23:59:59,5.273035041598963,87.88398766711663
135,Car,00:00:00,23:59:59,133.73754254625868,2043.2140901378059
136,Car,00:00:00,23:59:59,74.719176725513108,1245.3206083475754
137,Car,00:00:00,23:59:59,11.238476757670442,171.69908782356993
138,Car,00:00:00,23:59:59,398.71842025070384,6091.5362937220025
139,Car,00:00:00,23:59:59,0.5542987890507212,9.238320541495876
140,Car,00:00:00,23:59:59,1.4265795290184946,23.776344504701967
141,Car,00:00:00,23:59:59,516.50292073574519,8608.3888989680327
142,Car,00:00:00,23:59:59,5.0461202564047927,84.10207155501665
143,Car,00:00:00,23:59:59,311.85271302544942,4764.4202605330802
144,Car,00:00:00,23:59:59,91.564781200861987,1526.080907544783
145,Car,00:00:00,23:59:59,10.745902048179127,164.17363485265059
146,Car,00:00:00,23:59:59,231.01335459505279,1925.1128283811372
147,Car,00:00:00,23:59:59,56.074601279960739,934.57743566069621
148,Car,00:00:00,23:59:59,25.946965765383126,432.4497753825957
149,Car,00:00:00,23:59:59,51.377242199206286,856.2880550166675
150,Car,00:00:00,23:59:59,21.855717626392966,364.26225184945116
151,Car,00:00:00,23:59:59,233.33859708575756,1944.4898646386278
152,Car,00:00:00,23:59:59,39.883652572981994,664.72807466506777
153,Car,00:00:00,23:59:59,7.3662221970303534,122.77046816680189
154,Car,00:00:00,23:59:59,0.12957042552851977,2.1595088197476704
155,Car,00:00:00,23:59:59,1.4738022184466673,24.563389958140704
156,Car,00:00:00,23:59:59,3.0578590472880913,50.964358226255499
157,Car,00:00:00,23:59:59,4.9704222475843158,82.840437065368576
158,Car,00:00:00,23:59:59,14.140640835620045,216.03774115202756
159,Car,00:00:00,23:59:59,20.711837318540468,345.19756480017202
160,Car,00:00:00,23:59:59,44.17532047207434,674.9012693550527
161,Car,00:00:00,23:59:59,2.963822657780563,49.39708381397816
162,Car,00:00:00,23:59:59,7.4436135166832624,124.06032452623461
163,Car,00:00:00,23:59:59,11.545242259378597,192.42085825954013
164,Car,00:00:00,23:59:59,4.5268871566421147,75.448179635864008
165,Car,00:00:00,23:59:59,9.3899897625639923,156.49995457593005
166,Car,00:00:00,23:59:59,9.6111665628760896,160.18623753015567
167,Car,00:00:00,23:59:59,18.3993397302355,306.65590749512143
