id,mode,starttime,endtime,traveltime
182,Car,00:00:00,23:59:59,4.121879181779027
183,Car,00:00:00,23:59:59,6.185585940129035
184,Car,00:00:00,23:59:59,13.564932897991149
185,Car,00:00:00,23:59:59,6.23453705280182
186,Car,00:00:00,23:59:59,1.482037424405476
187,Car,00:00:00,23:59:59,1.6592602515197636
188,Car,00:00:00,23:59:59,1.482037424405476
189,Car,00:00:00,23:59:59,4.247714307101482
190,Car,00:00:00,23:59:59,6.278852997261599
191,Car,00:00:00,23:59:59,4.247714307101482
192,Car,00:00:00,23:59:59,28.50022935183971
193,Car,00:00:00,23:59:59,0.7015721851359431
194,Car,00:00:00,23:59:59,6.5404936160601705
195,Car,00:00:00,23:59:59,4.638006713697992
196,Car,00:00:00,23:59:59,5.360260888571178
197,Car,00:00:00,23:59:59,12.16467526213646
198,Car,00:00:00,23:59:59,6.614564512860579
199,Car,00:00:00,23:59:59,3.0239937541344295
200,Car,00:00:00,23:59:59,2.177056169126553
201,Car,00:00:00,23:59:59,8.009278749050624
202,Car,00:00:00,23:59:59,6.614564512860579
203,Car,00:00:00,23:59:59,8.799470051493243
204,Car,00:00:00,23:59:59,9.480356111024733
205,Car,00:00:00,23:59:59,2.4289489771168187
206,Car,00:00:00,23:59:59,2.8068085641611007
207,Car,00:00:00,23:59:59,2.8665455886296614
208,Car,00:00:00,23:59:59,5.549246877436038
209,Car,00:00:00,23:59:59,12.388204777035487
210,Car,00:00:00,23:59:59,6.617378314240995
211,Car,00:00:00,23:59:59,4.730061097856478
212,Car,00:00:00,23:59:59,2.4455526621446304
213,Car,00:00:00,23:59:59,2.862665073309432
214,Car,00:00:00,23:59:59,2.8103285427549065
215,Car,00:00:00,23:59:59,10.331506788297558
216,Car,00:00:00,23:59:59,2.484667186075742
217,Car,00:00:00,23:59:59,2.305858557356054
218,Car,00:00:00,23:59:59,2.7034998293008536
219,Car,00:00:00,23:59:59,2.305858557356054
220,Car,00:00:00,23:59:59,7.722042097783617
221,Car,00:00:00,23:59:59,0.49533539703993296
222,Car,00:00:00,23:59:59,7.722042097783617
223,Car,00:00:00,23:59:59,2.006997978617171
224,Car,00:00:00,23:59:59,1.99441794280473
225,Car,00:00:00,23:59:59,10.136761424787888
226,Car,00:00:00,23:59:59,4.68690858269313
227,Car,00:00:00,23:59:59,7.716305075098047
228,Car,00:00:00,23:59:59,2.1441535639120266
229,Car,00:00:00,23:59:59,7.587312726333321
230,Car,00:00:00,23:59:59,7.693275727186877
231,Car,00:00:00,23:59:59,18.302689329289763
232,Car,00:00:00,23:59:59,2.3885172268081782
233,Car,00:00:00,23:59:59,2.8474158615223892
234,Car,00:00:00,23:59:59,3.8127260067895272
235,Car,00:00:00,23:59:59,2.740543172868573
236,Car,00:00:00,23:59:59,9.016646179720636
237,Car,00:00:00,23:59:59,3.4870042883382397
238,Car,00:00:00,23:59:59,1.5656387017034734
239,Car,00:00:00,23:59:59,4.602333772444883
240,Car,00:00:00,23:59:59,3.8569708941676213
241,Car,00:00:00,23:59:59,2.003079129131674
242,Car,00:00:00,23:59:59,5.124774982200488
243,Car,00:00:00,23:59:59,5.387970469616421
244,Car,00:00:00,23:59:59,2.312722164248711
245,Car,00:00:00,23:59:59,3.467182486545148
246,Car,00:00:00,23:59:59,10.852070364943001
247,Car,00:00:00,23:59:59,0.5762933356904527
248,Car,00:00:00,23:59:59,3.9926245098181194
249,Car,00:00:00,23:59:59,4.200903135974657
250,Car,00:00:00,23:59:59,0.23223712413420194
251,Car,00:00:00,23:59:59,7.675856042613772
252,Car,00:00:00,23:59:59,3.0527177134145322
253,Car,00:00:00,23:59:59,8.83083613089389
254,Car,00:00:00,23:59:59,0.05001273885701878
255,Car,00:00:00,23:59:59,5.163537713533486
256,Car,00:00:00,23:59:59,6.874194691867931
257,Car,00:00:00,23:59:59,4.959114347782416
258,Car,00:00:00,23:59:59,4.316793515763448
259,Car,00:00:00,23:59:59,4.968498649176901
260,Car,00:00:00,23:59:59,4.2510618638769175
261,Car,00:00:00,23:59:59,13.944972287291606
262,Car,00:00:00,23:59:59,4.190092471634596
263,Car,00:00:00,23:59:59,3.2688411618559323
264,Car,00:00:00,23:59:59,4.917968883397457
265,Car,00:00:00,23:59:59,3.197335880425506
266,Car,00:00:00,23:59:59,19.11356496503948
267,Car,00:00:00,23:59:59,3.5147076026259105
268,Car,00:00:00,23:59:59,14.172506907614807
269,Car,00:00:00,23:59:59,5.019956845514595
270,Car,00:00:00,23:59:59,0.7328334507226811
271,Car,00:00:00,23:59:59,5.811958679627507
272,Car,00:00:00,23:59:59,6.033984441945799
273,Car,00:00:00,23:59:59,0.04805486444811926
274,Car,00:00:00,23:59:59,6.838219764104053
275,Car,00:00:00,23:59:59,4.511589338632901
276,Car,00:00:00,23:59:59,5.811958679627508
277,Car,00:00:00,23:59:59,3.1326093496873857
278,Car,00:00:00,23:59:59,2.360050776529325
279,Car,00:00:00,23:59:59,9.682484680420444
280,Car,00:00:00,23:59:59,5.442293199248086
281,Car,00:00:00,23:59:59,3.67185364966321
282,Car,00:00:00,23:59:59,5.063013673174934
283,Car,00:00:00,23:59:59,5.688802797832168
284,Car,00:00:00,23:59:59,6.824272232749944
285,Car,00:00:00,23:59:59,6.501694439450514
286,Car,00:00:00,23:59:59,0.7383116948377424
287,Car,00:00:00,23:59:59,8.846192199206913
288,Car,00:00:00,23:59:59,12.165365085765195
289,Car,00:00:00,23:59:59,3.8102245022091576
290,Car,00:00:00,23:59:59,9.597636245869795
291,Car,00:00:00,23:59:59,1.8502405190767226
292,Car,00:00:00,23:59:59,2.234520286438409
293,Car,00:00:00,23:59:59,3.3941308157041816
294,Car,00:00:00,23:59:59,2.7182212260003666
295,Car,00:00:00,23:59:59,2.3256375977598602
296,Car,00:00:00,23:59:59,1.2166632015474144
297,Car,00:00:00,23:59:59,1.320268022854339
298,Car,00:00:00,23:59:59,2.5264838000405754
299,Car,00:00:00,23:59:59,0.8909311186730281
300,Car,00:00:00,23:59:59,1.320268022854339
301,Car,00:00:00,23:59:59,2.014407562979488
302,Car,00:00:00,23:59:59,4.944186335380478
303,Car,00:00:00,23:59:59,2.014407562979488
304,Car,00:00:00,23:59:59,1.8459050058939357
305,Car,00:00:00,23:59:59,2.2310446575520335
306,Car,00:00:00,23:59:59,1.212143554481422
307,Car,00:00:00,23:59:59,1.8459050058939357
308,Car,00:00:00,23:59:59,2.830692331881295
309,Car,00:00:00,23:59:59,2.448784666270865
310,Car,00:00:00,23:59:59,1.212143554481422
311,Car,00:00:00,23:59:59,13.533393545302575
312,Car,00:00:00,23:59:59,6.196072255740239
313,Car,00:00:00,23:59:59,4.208944456511788
314,Car,00:00:00,23:59:59,0.8000123938936806
315,Car,00:00:00,23:59:59,3.6562920379372077
316,Car,00:00:00,23:59:59,7.690390325400791
317,Car,00:00:00,23:59:59,7.3259181844263805
318,Car,00:00:00,23:59:59,5.012960532927269
319,Car,00:00:00,23:59:59,2.4855375332980527
320,Car,00:00:00,23:59:59,3.2734825831351144
321,Car,00:00:00,23:59:59,11.112122377105498
322,Car,00:00:00,23:59:59,16.91537337065794
323,Car,00:00:00,23:59:59,6.7674578995370345
324,Car,00:00:00,23:59:59,5.897131595957681
325,Car,00:00:00,23:59:59,3.2809358464260336
326,Car,00:00:00,23:59:59,3.3418942247892613
327,Car,00:00:00,23:59:59,1.8779083939654626
328,Car,00:00:00,23:59:59,2.3949218066299265
329,Car,00:00:00,23:59:59,7.538049891516232
330,Car,00:00:00,23:59:59,1.2088832780390757
331,Car,00:00:00,23:59:59,3.399708755903122
332,Car,00:00:00,23:59:59,1.9414015606795247
333,Car,00:00:00,23:59:59,7.563676397089657
334,Car,00:00:00,23:59:59,3.2760483652070693
335,Car,00:00:00,23:59:59,3.3366631347081284
336,Car,00:00:00,23:59:59,7.025634009785368
337,Car,00:00:00,23:59:59,1.0549639417787038
338,Car,00:00:00,23:59:59,7.559536009681345
339,Car,00:00:00,23:59:59,0.9645055653470512
340,Car,00:00:00,23:59:59,9.68967282091151
341,Car,00:00:00,23:59:59,3.8316593046379386
342,Car,00:00:00,23:59:59,0.023782027446775992
343,Car,00:00:00,23:59:59,9.68967282091151
344,Car,00:00:00,23:59:59,5.40551412656609
345,Car,00:00:00,23:59:59,1.3117601044755212
346,Car,00:00:00,23:59:59,1.9091546019653083
347,Car,00:00:00,23:59:59,2.1399007945699355
348,Car,00:00:00,23:59:59,5.40551412656609
349,Car,00:00:00,23:59:59,7.2778554908763935
350,Car,00:00:00,23:59:59,1.6170068580929782
351,Car,00:00:00,23:59:59,2.0609483977259098
352,Car,00:00:00,23:59:59,7.971235296319411
353,Car,00:00:00,23:59:59,2.3594434006989435
354,Car,00:00:00,23:59:59,1.9091546019653083
355,Car,00:00:00,23:59:59,7.765343179723173
356,Car,00:00:00,23:59:59,0.20413175656599508
357,Car,00:00:00,23:59:59,13.115298348768974
358,Car,00:00:00,23:59:59,9.657012641618893
359,Car,00:00:00,23:59:59,2.0196704013490643
360,Car,00:00:00,23:59:59,7.971235296319411
361,Car,00:00:00,23:59:59,1.8091951340406158
362,Car,00:00:00,23:59:59,2.8194180093002936
363,Car,00:00:00,23:59:59,8.801688926475506
364,Car,00:00:00,23:59:59,2.7197649716810726
365,Car,00:00:00,23:59:59,7.365367165182519
366,Car,00:00:00,23:59:59,3.095622566882623
367,Car,00:00:00,23:59:59,2.6879236823845853
368,Car,00:00:00,23:59:59,4.189241876360505
369,Car,00:00:00,23:59:59,5.0377273938932925
370,Car,00:00:00,23:59:59,3.824792600436087
371,Car,00:00:00,23:59:59,9.929675916578276
372,Car,00:00:00,23:59:59,3.7561044824100422
373,Car,00:00:00,23:59:59,9.929675916578276
374,Car,00:00:00,23:59:59,3.742362494804829
375,Car,00:00:00,23:59:59,14.794556979661227
376,Car,00:00:00,23:59:59,17.739175427856985
377,Car,00:00:00,23:59:59,7.396112710316299
378,Car,00:00:00,23:59:59,8.673172064424362
379,Car,00:00:00,23:59:59,2.7318619274508498
380,Car,00:00:00,23:59:59,2.3625953808853
381,Car,00:00:00,23:59:59,14.794556979661227
382,Car,00:00:00,23:59:59,5.7416990187034385
383,Car,00:00:00,23:59:59,8.338125413369909
384,Car,00:00:00,23:59:59,3.334668298378453
385,Car,00:00:00,23:59:59,3.0908411647619634
386,Car,00:00:00,23:59:59,9.799252701855545
387,Car,00:00:00,23:59:59,3.114426125804309
388,Car,00:00:00,23:59:59,9.876617071389315
389,Car,00:00:00,23:59:59,3.3602883968961015
390,Car,00:00:00,23:59:59,9.799252701855545
391,Car,00:00:00,23:59:59,9.73503785665788
392,Car,00:00:00,23:59:59,3.358059634675821
393,Car,00:00:00,23:59:59,3.138266117908568
394,Car,00:00:00,23:59:59,9.876617071389315
395,Car,00:00:00,23:59:59,103.7565169282943
396,Car,00:00:00,23:59:59,3.1392986056009446
397,Car,00:00:00,23:59:59,3.3550323498194907
398,Car,00:00:00,23:59:59,9.540429873942257
399,Car,00:00:00,23:59:59,9.73503785665788
400,Car,00:00:00,23:59:59,0.40164478206048765
401,Car,00:00:00,23:59:59,1.0581147415133345
402,Car,00:00:00,23:59:59,3.9442744260284157
403,Car,00:00:00,23:59:59,9.540429873942257
404,Car,00:00:00,23:59:59,3.1064486207475177
405,Car,00:00:00,23:59:59,3.3945131261707266
406,Car,00:00:00,23:59:59,0.3658164390783575
407,Car,00:00:00,23:59:59,1.8947696986788145
408,Car,00:00:00,23:59:59,7.978632978433422
409,Car,00:00:00,23:59:59,9.460328916482716
410,Car,00:00:00,23:59:59,4.324345137400047
411,Car,00:00:00,23:59:59,2.814373863372033
412,Car,00:00:00,23:59:59,5.870993037048255
413,Car,00:00:00,23:59:59,15.965827190808845
414,Car,00:00:00,23:59:59,3.808319422150487
415,Car,00:00:00,23:59:59,6.600038340732421
416,Car,00:00:00,23:59:59,5.700280429837406
417,Car,00:00:00,23:59:59,2.8827532000840765
418,Car,00:00:00,23:59:59,5.700280429837406
419,Car,00:00:00,23:59:59,2.309588946547404
420,Car,00:00:00,23:59:59,2.9256185849773835
421,Car,00:00:00,23:59:59,7.016399397736831
422,Car,00:00:00,23:59:59,8.114664657091694
423,Car,00:00:00,23:59:59,3.067810707374532
424,Car,00:00:00,23:59:59,3.816280178882913
425,Car,00:00:00,23:59:59,8.77040070499083
426,Car,00:00:00,23:59:59,2.4003832264873424
427,Car,00:00:00,23:59:59,5.191982026698069
428,Car,00:00:00,23:59:59,9.316647607210585
429,Car,00:00:00,23:59:59,9.316647607210585
430,Car,00:00:00,23:59:59,6.592999111852909
431,Car,00:00:00,23:59:59,5.0838814789984
432,Car,00:00:00,23:59:59,1.650476709041554
433,Car,00:00:00,23:59:59,2.0857005051238997
434,Car,00:00:00,23:59:59,4.868007846282006
435,Car,00:00:00,23:59:59,5.0838814789984
436,Car,00:00:00,23:59:59,7.034287036926071
437,Car,00:00:00,23:59:59,4.868007846282006
438,Car,00:00:00,23:59:59,7.464478434845116
439,Car,00:00:00,23:59:59,4.990084390741058
440,Car,00:00:00,23:59:59,3.546851125631424
441,Car,00:00:00,23:59:59,4.990084390741058
442,Car,00:00:00,23:59:59,13.734436254170475
443,Car,00:00:00,23:59:59,7.129018416052933
444,Car,00:00:00,23:59:59,8.097750175933035
445,Car,00:00:00,23:59:59,3.1304158399843933
446,Car,00:00:00,23:59:59,3.6673603992245662
447,Car,00:00:00,23:59:59,8.418199160053632
448,Car,00:00:00,23:59:59,3.546851125631424
449,Car,00:00:00,23:59:59,8.103896554911424
450,Car,00:00:00,23:59:59,4.296350337420854
451,Car,00:00:00,23:59:59,3.130155614822927
452,Car,00:00:00,23:59:59,8.71408329799098
453,Car,00:00:00,23:59:59,4.822842204200998
454,Car,00:00:00,23:59:59,3.6673603992245662
455,Car,00:00:00,23:59:59,3.4267192211524042
456,Car,00:00:00,23:59:59,3.8923104514007925
457,Car,00:00:00,23:59:59,5.066595661870419
458,Car,00:00:00,23:59:59,3.054029007134549
459,Car,00:00:00,23:59:59,6.602602890269985
460,Car,00:00:00,23:59:59,2.6126833306127537
461,Car,00:00:00,23:59:59,10.599623794434425
462,Car,00:00:00,23:59:59,12.623382566757236
463,Car,00:00:00,23:59:59,7.076165416262667
464,Car,00:00:00,23:59:59,9.694815292173953
465,Car,00:00:00,23:59:59,6.79080271651221
466,Car,00:00:00,23:59:59,5.8098872699946185
467,Car,00:00:00,23:59:59,2.113321023127466
468,Car,00:00:00,23:59:59,3.1456578840388367
469,Car,00:00:00,23:59:59,5.332153892178571
470,Car,00:00:00,23:59:59,5.933422179692313
471,Car,00:00:00,23:59:59,11.975565685065188
472,Car,00:00:00,23:59:59,21.329386250002567
473,Car,00:00:00,23:59:59,5.8098872699946185
474,Car,00:00:00,23:59:59,7.517309862435272
475,Car,00:00:00,23:59:59,3.7758745032517655
476,Car,00:00:00,23:59:59,8.362483785831083
477,Car,00:00:00,23:59:59,8.022639547562004
478,Car,00:00:00,23:59:59,6.8748470574036515
479,Car,00:00:00,23:59:59,3.844360174315807
480,Car,00:00:00,23:59:59,9.477331639518168
481,Car,00:00:00,23:59:59,3.920614665174135
482,Car,00:00:00,23:59:59,3.7758745032517655
