id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category
201,94,4,2,1000,60,,2
202,94,5,2,1000,60,,2
203,94,6,2,1000,60,,2
204,94,7,2,1000,60,,2
205,94,8,2,1000,60,,2
206,95,1,2,1000,60,,2
207,96,1,2,1000,60,,2
208,97,1,2,1000,60,,2
209,97,2,2,1000,60,,2
210,98,1,2,1000,60,,2
211,99,1,2,1000,60,,2
212,100,1,2,1000,60,,2
213,101,1,2,1000,60,,2
214,102,1,2,1000,60,,2
215,103,1,2,1000,60,,2
216,103,2,2,1000,60,,2
217,103,3,2,1000,60,,2
218,103,4,2,1000,60,,2
219,103,5,2,1000,60,,2
220,103,6,2,1000,60,,2
221,103,7,2,1000,60,,2
222,104,1,2,1000,60,,2
223,104,2,2,1000,60,,2
224,104,3,2,1000,60,,2
225,104,4,2,1000,60,,2
226,104,5,2,1000,60,,2
227,104,6,2,1000,60,,2
228,104,7,2,1000,60,,2
229,104,8,2,1000,60,,2
230,105,1,2,1000,60,,2
231,105,2,2,1000,60,,2
232,105,3,2,1000,60,,2
233,105,4,2,1000,60,,2
234,105,5,2,1000,60,,2
235,105,6,2,1000,60,,2
236,105,7,2,1000,60,,2
237,105,8,2,1000,60,,2
238,105,9,2,1000,60,,2
239,105,10,2,1000,60,,2
240,105,11,2,1000,60,,2
241,105,12,2,1000,60,,2
242,105,13,2,1000,60,,2
243,106,1,2,1000,60,,2
244,107,1,2,1000,60,,2
245,108,1,2,1000,60,,2
246,109,1,2,1000,60,,2
247,110,1,2,1000,60,,2
248,111,1,2,1000,60,,2
249,112,1,2,1000,60,,2
250,112,2,2,1000,60,,2
251,113,1,2,1000,60,,2
252,113,2,2,1000,60,,2
253,114,1,2,1000,60,,2
254,114,2,2,1000,60,,2
255,115,1,2,1000,60,,2
256,116,1,2,1000,60,,2
257,117,1,2,1000,60,,2
258,118,1,2,1000,60,,2
259,119,1,2,1000,60,,2
260,120,1,2,1000,60,,2
261,121,1,2,1000,60,,2
262,122,1,2,1000,60,,2
263,123,1,2,1000,60,,2
264,124,1,2,1000,60,,2
265,125,1,2,1000,60,,2
266,126,1,2,1000,60,,2
267,127,1,2,1000,60,,2
268,128,1,2,1000,60,,2
269,129,1,2,1000,60,,2
270,129,2,2,1000,60,,2
271,130,1,2,1000,60,,2
272,131,1,2,1000,60,,2
273,132,1,2,1000,60,,2
274,132,2,2,1000,60,,2
275,132,3,2,1000,60,,2
276,133,1,2,1000,60,,2
277,134,1,2,1000,60,,2
278,134,2,2,1000,60,,2
279,134,3,2,1000,60,,2
280,134,4,2,1000,60,,2
281,134,5,2,1000,60,,2
282,134,6,2,1000,60,,2
283,134,7,2,1000,60,,2
284,134,8,2,1000,60,,2
285,134,9,2,1000,60,,2
286,134,10,2,1000,60,,2
287,134,11,2,1000,60,,2
288,134,12,2,1000,60,,2
289,134,13,2,1000,60,,2
290,134,14,2,1000,60,,2
291,135,1,2,1000,60,,2
292,136,1,2,1000,60,,2
293,137,1,2,1000,60,,2
294,138,1,2,1000,60,,2
295,138,2,2,1000,60,,2
296,138,3,2,1000,60,,2
297,138,4,2,1000,60,,2
298,138,5,2,1000,60,,2
299,139,1,2,1000,60,,2
300,140,1,2,1000,60,,2
301,141,1,2,1000,60,,2
302,142,1,2,1000,60,,2
303,143,1,2,1000,60,,2
304,144,1,2,1000,60,,2
305,144,2,2,1000,60,,2
306,145,1,2,1000,60,,2
307,146,1,2,1000,60,,2
308,147,1,2,1000,60,,2
309,148,1,2,1000,60,,2
310,149,1,2,1000,60,,2
311,150,1,2,1000,60,,2
312,150,2,2,1000,60,,2
313,150,3,2,1000,60,,2
314,151,1,2,1000,60,,2
315,152,1,2,1000,60,,2
316,152,2,2,1000,60,,2
317,152,3,2,1000,60,,2
318,153,1,2,1000,60,,2
319,154,1,2,1000,60,,2
320,154,2,2,1000,60,,2
321,155,1,2,1000,60,,2
322,156,1,2,1000,60,,2
323,157,1,2,1000,60,,2
324,158,1,2,1000,60,,2
325,159,1,2,1000,60,,2
326,160,1,2,1000,60,,2
327,161,1,2,1000,60,,2
328,162,1,2,1000,60,,2
329,163,1,2,1000,60,,2
330,164,1,2,1000,60,,2
331,165,1,2,1000,60,,2
332,166,1,2,1000,60,,2
333,167,1,2,1000,60,,2
334,168,1,2,1000,60,,2
335,169,1,2,1000,60,,2
336,170,1,2,1000,60,,2
337,171,1,2,1000,60,,2
338,172,1,2,1000,60,,2
339,173,1,2,1000,60,,2
340,174,1,2,1000,60,,2
341,175,1,2,1000,60,,2
342,175,2,2,1000,60,,2
343,176,1,2,1000,60,,2
344,177,1,2,1000,60,,2
345,178,1,2,1000,60,,2
346,178,2,2,1000,60,,2
347,179,1,2,1000,60,,2
348,180,1,2,1000,60,,2
349,180,2,2,1000,60,,2
350,180,3,2,1000,60,,2
351,180,4,2,1000,60,,2
352,180,5,2,1000,60,,2
353,180,6,2,1000,60,,2
354,180,7,2,1000,60,,2
355,180,8,2,1000,60,,2
356,180,9,2,1000,60,,2
357,181,1,2,1000,60,,2
358,182,1,2,1000,60,,2
359,182,2,2,1000,60,,2
360,183,1,2,1000,60,,2
361,184,1,2,1000,60,,2
362,184,2,2,1000,60,,2
363,184,3,2,1000,60,,2
364,184,4,2,1000,60,,2
365,184,5,2,1000,60,,2
366,185,1,2,1000,60,,2
367,186,1,2,1000,60,,2
368,187,1,2,1000,60,,2
369,188,1,2,1000,60,,2
370,189,1,2,1000,60,,2
371,190,1,2,1000,60,,2
372,191,1,2,1000,60,,2
373,192,1,2,1000,60,,2
374,192,2,2,1000,60,,2
375,193,1,2,1000,60,,2
376,194,1,2,1000,60,,2
377,195,1,2,1000,60,,2
378,196,1,2,1000,60,,2
379,197,1,2,1000,60,,2
380,198,1,2,1000,60,,2
381,199,1,2,1000,60,,2
382,199,2,2,1000,60,,2
383,199,3,2,1000,60,,2
384,200,1,2,1000,60,,2
385,200,2,2,1000,60,,2
386,201,1,2,1000,60,,2
387,202,1,2,1000,60,,2
388,203,1,2,1000,60,,2
389,204,1,2,1000,60,,2
390,205,1,2,1000,60,,2
391,206,1,2,1000,60,,2
392,207,1,2,1000,60,,2
393,208,1,2,1000,60,,2
394,208,2,2,1000,60,,2
395,209,1,2,1000,60,,2
396,209,2,2,1000,60,,2
397,209,3,2,1000,60,,2
398,209,4,2,1000,60,,2
399,209,5,2,1000,60,,2
400,210,1,2,1000,60,,2
401,211,1,2,1000,60,,2
402,211,2,2,1000,60,,2
403,212,1,2,1000,60,,2
404,213,1,2,1000,60,,2
405,214,1,2,1000,60,,2
406,215,1,2,1000,60,,2
407,216,1,2,1000,60,,2
408,217,1,2,1000,60,,2
409,218,1,2,1000,60,,2
410,219,1,2,1000,60,,2
411,220,1,2,1000,60,,2
412,221,1,2,1000,60,,2
413,222,1,2,1000,60,,2
414,223,1,2,1000,60,,2
415,224,1,2,1000,60,,2
416,225,1,2,1000,60,,2
417,225,2,2,1000,60,,2
418,226,1,2,1000,60,,2
419,226,2,2,1000,60,,2
420,226,3,2,1000,60,,2
421,227,1,2,1000,60,,2
422,228,1,2,1000,60,,2
423,229,1,2,1000,60,,2
424,230,1,2,1000,60,,2
425,231,1,2,1000,60,,2
426,231,2,2,1000,60,,2
427,231,3,2,1000,60,,2
428,231,4,2,1000,60,,2
429,232,1,2,1000,60,,2
430,233,1,2,1000,60,,2
431,234,1,2,1000,60,,2
432,235,1,2,1000,60,,2
433,236,1,2,1000,60,,2
434,237,1,2,1000,60,,2
435,238,1,2,1000,60,,2
436,239,1,2,1000,60,,2
437,240,1,2,1000,60,,2
438,240,2,2,1000,60,,2
439,241,1,2,1000,60,,2
440,241,2,2,1000,60,,2
441,242,1,2,1000,60,,2
442,242,2,2,1000,60,,2
443,242,3,2,1000,60,,2
444,242,4,2,1000,60,,2
445,243,1,2,1000,60,,2
446,244,1,2,1000,60,,2
447,245,1,2,1000,60,,2
448,246,1,2,1000,60,,2
449,247,1,2,1000,60,,2
450,248,1,2,1000,60,,2
451,248,2,2,1000,60,,2
452,249,1,2,1000,60,,2
453,249,2,2,1000,60,,2
454,249,3,2,1000,60,,2
455,250,1,2,1000,60,,2
456,251,1,2,1000,60,,2
457,251,2,2,1000,60,,2
458,251,3,2,1000,60,,2
459,251,4,2,1000,60,,2
460,252,1,2,1000,60,,2
461,253,1,2,1000,60,,2
462,254,1,2,1000,60,,2
463,255,1,2,1000,60,,2
464,255,2,2,1000,60,,2
465,255,3,2,1000,60,,2
466,255,4,2,1000,60,,2
467,256,1,2,1000,60,,2
468,256,2,2,1000,60,,2
469,256,3,2,1000,60,,2
470,256,4,2,1000,60,,2
471,256,5,2,1000,60,,2
472,256,6,2,1000,60,,2
473,257,1,2,1000,60,,2
474,257,2,2,1000,60,,2
475,257,3,2,1000,60,,2
476,257,4,2,1000,60,,2
477,258,1,2,1000,60,,2
478,259,1,2,1000,60,,2
479,259,2,2,1000,60,,2
480,259,3,2,1000,60,,2
481,259,4,2,1000,60,,2
482,260,1,2,1000,60,,2
483,261,1,2,1000,60,,2
484,261,2,2,1000,60,,2
485,261,3,2,1000,60,,2
486,261,4,2,1000,60,,2
487,261,5,2,1000,60,,2
488,261,6,2,1000,60,,2
489,261,7,2,1000,60,,2
490,261,8,2,1000,60,,2
491,261,9,2,1000,60,,2
492,261,10,2,1000,60,,2
493,261,11,2,1000,60,,2
494,262,1,2,1000,60,,2
495,263,1,2,1000,60,,2
496,263,2,2,1000,60,,2
497,263,3,2,1000,60,,2
498,264,1,2,1000,60,,2
499,264,2,2,1000,60,,2
500,264,3,2,1000,60,,2
501,264,4,2,1000,60,,2
502,265,1,2,1000,60,,2
503,265,2,2,1000,60,,2
504,266,1,2,1000,60,,2
505,266,2,2,1000,60,,2
506,266,3,2,1000,60,,2
507,266,4,2,1000,60,,2
508,267,1,2,1000,60,,2
509,268,1,2,1000,60,,2
510,268,2,2,1000,60,,2
511,268,3,2,1000,60,,2
512,268,4,2,1000,60,,2
513,268,5,2,1000,60,,2
514,268,6,2,1000,60,,2
515,268,7,2,1000,60,,2
516,268,8,2,1000,60,,2
517,268,9,2,1000,60,,2
518,268,10,2,1000,60,,2
519,268,11,2,1000,60,,2
520,269,1,2,1000,60,,2
521,270,1,2,1000,60,,2
522,271,1,2,1000,60,,2
523,271,2,2,1000,60,,2
524,272,1,2,1000,60,,2
525,273,1,2,1000,60,,2
526,274,1,2,1000,60,,2
527,275,1,2,1000,60,,2
528,276,1,2,1000,60,,2
529,276,2,2,1000,60,,2
530,277,1,2,1000,60,,2
