city	pcode	code_p	ex2002	a1	a2	a6	a7	a15	a151	a1511	a1512	a152	a153	a1531	a1532	a1533	a1534	a1535	a1536	a1537	a154	a1541	a1542	a1543	a1544	a1545	a15450	a1546	a1547	a1548	a1549	a15410	a15411	a18	a181	a182	a183	a184	a185	a19	pop2003	pop2002	errtype1
110101	1101010021	110101002101	1	1	1	1	50	8946	8646	8646	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	2	2	0
110101	1101010021	110101002102	1	2	2	2	51	14603	6200	6200	0	0	0	0	0	0	0	0	0	0	8403	8403	0	0	0	0	0	0	0	0	0	0	0	143	0	0	143	0	0	0	2	2	0
110101	1101010021	110101002199	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010022	110101002201	1	1	1	2	55	17613.41	7400	7400	0	0	0	0	0	0	0	0	0	0	10213.41	9913.41015625	0	0	0	0	0	0	0	0	0	300	0	36	0	0	36	0	0	0	3	3	0
110101	1101010022	110101002202	1	2	2	1	61	14075.58	0	0	0	0	0	0	0	0	0	0	0	0	14075.58	14075.580078125	0	0	0	0	0	0	0	0	0	0	0	36	0	0	36	0	0	0	3	3	0
110101	1101010022	110101002203	1	3	3	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010022	110101002299	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010023	110101002301	1	1	1	2	60	16082.5	6200	6200	0	0	0	0	0	0	0	0	0	0	9882.5	9582.5	0	0	0	0	0	0	0	0	0	300	0	156	0	0	156	0	0	0	2	2	0
110101	1101010023	110101002302	1	2	2	1	60	9260	0	0	0	0	0	0	0	0	0	0	0	0	9260	9260	0	0	0	0	0	0	0	0	0	0	0	156	0	0	156	0	0	0	2	2	0
110101	1101010023	110101002399	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010025	110101002501	1	1	1	2	62	16820	6505	6505	0	0	0	0	0	0	0	0	0	0	10315	10015	0	0	0	0	0	0	0	0	0	300	0	143	0	0	143	0	0	0	4	4	0
110101	1101010025	110101002502	1	2	2	1	64	9960	0	0	0	0	0	0	0	0	0	0	0	0	9960	9960	0	0	0	0	0	0	0	0	0	0	0	167.169998168945	0	0	143	24.1700000762939	0	0	4	4	0
110101	1101010025	110101002503	1	3	3	2	36	10800	10800	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2871.1201171875	1646.76000976563	0	953	271.359985351563	0	0	4	4	0
110101	1101010025	110101002504	1	4	4	1	11	4100	0	0	0	0	0	0	0	0	0	0	0	0	4100	0	0	0	0	0	0	4100	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010025	110101002599	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010026	110101002601	1	1	1	2	29	18205	17905	17905	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	1569	0	1515	0	54	0	0	3	3	0
110101	1101010026	110101002602	1	2	5	2	56	15538.08	6000	6000	0	0	0	0	0	0	0	0	0	0	9538.08	9538.080078125	0	0	0	0	0	0	0	0	0	0	0	146	0	0	146	0	0	0	3	3	0
110101	1101010026	110101002603	1	3	5	1	57	5947.76	0	0	0	0	0	0	0	0	0	0	0	0	5947.76	5947.759765625	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	0	0	3	3	0
110101	1101010026	110101002699	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010029	110101002901	1	1	1	1	46	23850	22050	22050	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	1500	0	300	0	1919.83996582031	315	1455	106	43.8400001525879	0	0	3	3	0
110101	1101010029	110101002902	1	2	2	2	44	7220	6720	6720	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	2122.4599609375	945	0	974.5	202.960006713867	0	0	3	3	0
110101	1101010029	110101002903	1	3	3	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010029	110101002999	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010030	110101003001	1	1	1	1	40	26368.66	26068.66	26068.66	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	5965.240234375	2044.01000976563	3045	735.460021972656	140.770004272461	0	0	3	3	0
110101	1101010030	110101003002	1	2	2	2	39	9587	9587	6587	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355	436	643	276	0	0	0	3	3	0
110101	1101010030	110101003003	1	3	3	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010030	110101003099	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010031	110101003101	1	1	1	2	49	13814.8	9614.8	9614.8	0	0	0	0	0	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	3900	0	300	0	666.960021972656	493.920013427734	0	137.759994506836	35.2799987792969	0	0	3	3	0
110101	1101010031	110101003102	1	2	2	1	50	15969	15969	15969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2499.36010742188	1169.28002929688	960	370.079986572266	0	0	0	3	3	0
110101	1101010031	110101003103	1	3	3	1	23	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010031	110101003199	1	99	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010032	110101003201	1	1	1	2	47	12819	5750	5750	0	0	0	0	0	0	0	0	0	0	7069	6769	0	0	0	0	0	0	0	0	0	300	0	485.799987792969	254.919998168945	0	196.740005493164	34.1399993896484	0	0	3	4	1
110101	1101010032	110101003202	1	2	2	1	46	13374.6	13374.6	12374.6	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184.68005371094	370.720001220703	550	233.360000610352	30.6000003814697	0	0	3	4	1
110101	1101010032	110101003203	1	3	3	2	21	1240	0	0	0	0	0	0	0	0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	1240	0	0	0	0	0	0	0	3	4	1
110101	1101010032	110101003204	1	4	6	2	88	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1
110101	1101010032	110101003299	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1
110101	1101010033	110101003301	1	1	1	1	50	8700	8400	8400	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	3	3	0
110101	1101010033	110101003302	1	2	2	2	51	15580	5950	5950	0	0	0	0	0	0	0	0	0	0	9630	9630	0	0	0	0	0	0	0	0	0	0	0	143	0	0	143	0	0	0	3	3	0
110101	1101010033	110101003303	1	3	3	1	22	7800	7600	7600	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010033	110101003399	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010035	110101003501	1	1	1	2	35	14137.77	13837.77	13837.77	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	1188.40002441406	632.799987792969	384	126.400001525879	45.2000007629395	0	6.5	3	3	0
110101	1101010035	110101003502	1	2	2	1	38	19501.86	19501.86	19501.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2687.10009765625	1266.30004882813	978	354.239990234375	88.5599975585938	0	30.2800006866455	3	3	0
110101	1101010035	110101003503	1	3	3	1	10	700	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010035	110101003599	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010036	110101003601	1	1	1	1	45	25990	25690	25690	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	2490	0	2490	0	0	0	0	3	3	0
110101	1101010036	110101003602	1	2	2	2	44	12100	12100	12100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060.56994628906	569.659973144531	355.760009765625	94.4599990844727	40.689998626709	0	0	3	3	0
110101	1101010036	110101003603	1	3	3	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010036	110101003699	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010038	110101003801	1	1	1	2	46	11815.3	11515.3	11515.3	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	2279.10009765625	974.400024414063	1080	157.25	67.4499969482422	0	0	3	3	0
110101	1101010038	110101003802	1	2	2	1	47	17445	17445	17445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	0	1698	0	0	0	0	3	3	0
110101	1101010038	110101003803	1	3	3	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010038	110101003899	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010056	110101005601	1	1	1	1	49	29078	28928	28928	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	150	0	768	0	762	6	0	0	0	4	4	0
110101	1101010056	110101005602	1	2	2	2	51	11138.52	1996	1996	0	0	0	0	0	0	0	0	0	0	9142.52	8992.51953125	0	0	0	0	0	0	0	0	0	150	0	30	0	0	27	3	0	0	4	4	0
110101	1101010056	110101005603	1	3	3	2	19	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010056	110101005604	1	4	5	1	86	350	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010056	110101005699	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010057	110101005701	1	1	1	1	50	22312.08	22087.08	22087.08	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	225	0	3588.330078125	1763.23999023438	1190	515.260009765625	119.830001831055	0	0	3	3	0
110101	1101010057	110101005702	1	2	2	2	51	19283.17	7000	7000	0	0	0	0	0	0	0	0	0	0	12283.17	12208.169921875	0	0	0	0	0	0	0	0	0	75	0	137.899993896484	51.2400016784668	62	21	3.66000008583069	0	0	3	3	0
110101	1101010057	110101005703	1	3	3	2	22	10935.68	10935.68	10935.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370.57995605469	512.400024414063	577	243.720001220703	37.4599990844727	0	0	3	3	0
110101	1101010057	110101005799	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010058	110101005801	1	1	1	1	55	13938.02	13788.02	13788.02	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	150	0	1190.21997070313	831.599975585938	0	297.420013427734	61.2000007629395	0	0	3	3	0
110101	1101010058	110101005802	1	2	2	2	54	12968.08	1210	1210	0	0	0	0	0	0	0	0	0	0	11758.08	11608.080078125	0	0	0	0	0	0	0	0	0	150	0	15	0	0	15	0	0	0	3	3	0
110101	1101010058	110101005803	1	3	3	1	25	12172.77	12172.77	12172.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147.07995605469	811.440002441406	0	277.679992675781	57.9599990844727	0	0	3	3	0
110101	1101010058	110101005899	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010059	110101005901	1	1	1	1	70	12830	0	0	0	0	0	0	0	0	0	0	0	0	12830	12480	0	0	0	0	0	0	0	0	0	350	0	3	0	0	3	0	0	0	4	4	0
110101	1101010059	110101005902	1	2	2	2	62	8602.08	0	0	0	0	0	0	0	0	0	0	0	0	8602.08	8602.080078125	0	0	0	0	0	0	0	0	0	0	0	33	0	0	33	0	0	0	4	4	0
110101	1101010059	110101005903	1	3	3	2	37	11572	11572	11572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649	616	768	171	94	0	0	4	4	0
110101	1101010059	110101005904	1	4	4	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010059	110101005999	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
110101	1101010060	110101006001	1	1	1	2	65	10543.53	0	0	0	0	103.95	103.949996948242	0	0	0	0	0	0	10439.58	10139.580078125	0	0	0	0	0	0	0	0	0	300	0	21	3	0	18	0	0	0	5	5	0
110101	1101010060	110101006002	1	2	2	1	69	16001.08	0	0	0	0	0	0	0	0	0	0	0	0	16001.08	10910.7197265625	550	0	0	0	0	0	0	0	0	0	4540.35986328125	21	3	0	18	0	0	0	5	5	0
110101	1101010060	110101006003	1	3	3	1	38	9312.08	5920.08	5920.08	0	0	0	0	0	0	0	0	0	0	3392	0	3150	0	0	0	0	0	200	0	0	0	42	539	358.450012207031	72	108.550003051758	0	0	0	5	5	0
110101	1101010060	110101006004	1	4	3	2	33	2766	0	0	0	0	0	0	0	0	0	0	0	0	2766	0	1466	0	0	0	0	0	900	0	0	0	400	0	0	0	0	0	0	0	5	5	0
110101	1101010060	110101006005	1	5	4	2	7	900	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	5	5	0
110101	1101010060	110101006099	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
110101	1101010061	110101006101	1	1	1	1	64	27377.8	0	0	0	0	0	0	0	0	0	0	0	0	27377.8	22577.80078125	0	0	0	0	0	4500	0	0	0	225	75	0	0	0	0	0	0	0	2	2	0
110101	1101010061	110101006102	1	2	2	2	64	16478.32	0	0	0	0	0	0	0	0	0	0	0	0	16478.32	15478.3203125	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010061	110101006199	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010064	110101006401	1	1	1	1	63	12382.08	0	0	0	0	0	0	0	0	0	0	0	0	12382.08	12082.080078125	0	0	0	0	0	0	0	0	0	300	0	18	0	0	18	0	0	0	3	3	0
110101	1101010064	110101006402	1	2	2	2	59	9226.58	0	0	0	0	0	0	0	0	0	0	0	0	9226.58	9226.580078125	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	3	3	0
110101	1101010064	110101006403	1	3	3	1	32	8238.63	8238.63	8238.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701.6298828125	1043.06994628906	1266	317.760009765625	74.8000030517578	0	0	3	3	0
110101	1101010064	110101006499	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010067	110101006701	1	1	1	1	51	14761.53	14461.53	14461.53	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	2141.17993164063	829	1244.30004882813	0	67.879997253418	0	0	3	3	0
110101	1101010067	110101006702	1	2	2	2	49	17012.47	7204.84	7204.84	0	0	0	0	0	0	0	0	0	0	9807.63	9807.6298828125	0	0	0	0	0	0	0	0	0	0	0	514.650024414063	250	227	21	16.6499996185303	0	0	3	3	0
110101	1101010067	110101006703	1	3	3	1	21	10256.97	10256.97	10256.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085.16003417969	546.700012207031	508	0	30.4599990844727	0	0	3	3	0
110101	1101010067	110101006799	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010069	110101006901	1	1	1	2	61	16580	0	0	0	0	0	0	0	0	0	0	0	0	16580	15000	0	0	0	0	0	580	700	0	0	300	0	0	0	0	0	0	0	0	2	2	0
110101	1101010069	110101006902	1	2	2	1	68	13551.56	0	0	0	0	0	0	0	0	0	0	0	0	13551.56	13401.5595703125	0	0	0	0	0	0	150	0	0	0	0	3	0	0	3	0	0	0	2	2	0
110101	1101010069	110101006999	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010072	110101007201	1	1	1	1	51	15218.4	14918.4	14918.4	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	2880	1200	1680	0	0	0	0	3	3	0
110101	1101010072	110101007202	1	2	2	2	50	12414.4	6996.2	6996.2	0	0	0	0	0	0	0	0	0	0	5418.2	5418.2001953125	0	0	0	0	0	0	0	0	0	0	0	616	616	0	0	0	0	0	3	3	0
110101	1101010072	110101007203	1	3	3	2	23	10380	9780	9780	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010072	110101007299	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010073	110101007301	1	1	1	2	40	18704.32	18339.32	18339.32	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	365	0	2816.330078125	1137.86999511719	1236	361.119995117188	81.3399963378906	0	20.6000003814697	3	3	0
110101	1101010073	110101007302	1	2	2	1	40	24000	24000	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2820.4599609375	1362.4599609375	1356	0	102	0	50	3	3	0
110101	1101010073	110101007303	1	3	3	1	8	600	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010073	110101007399	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010076	110101007601	1	1	1	2	40	23567.69	23102.69	23102.69	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	365	100	2597.39990234375	785.400024414063	1788	2	20	2	84.1699981689453	3	3	0
110101	1101010076	110101007602	1	2	2	1	43	24887.19	24887.19	24887.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2586.39990234375	785.400024414063	1777	2	20	2	54.2799987792969	3	3	0
110101	1101010076	110101007603	1	3	3	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010076	110101007699	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010077	110101007701	1	1	1	1	70	19379	0	0	0	0	0	0	0	0	0	0	0	0	19379	19014	0	0	0	0	0	0	0	0	0	365	0	12	0	0	12	0	0	0	2	2	0
110101	1101010077	110101007702	1	2	2	2	63	15890	0	0	0	0	0	0	0	0	0	0	0	0	15890	15890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010077	110101007799	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010079	110101007901	1	1	1	2	66	13945	6000	6000	0	0	0	0	0	0	0	0	0	0	7945	7580	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	2	2	0
110101	1101010079	110101007902	1	2	2	1	70	13224	0	0	0	0	0	0	0	0	0	0	0	0	13224	13224	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	2	2	0
110101	1101010079	110101007999	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010080	110101008001	1	1	1	1	72	18739.65	0	0	0	0	0	0	0	0	0	0	0	0	18739.65	18439.650390625	0	0	0	0	0	0	0	0	0	300	0	24	0	0	24	0	0	0	2	2	0
110101	1101010080	110101008002	1	2	2	2	68	21040.15	0	0	0	0	0	0	0	0	0	0	0	0	21040.15	21040.150390625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010080	110101008099	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010082	110101008201	1	1	1	1	66	18965	0	0	0	0	0	0	0	0	0	0	0	0	18965	18600	0	0	0	0	0	0	0	0	0	365	0	12	0	0	12	0	0	0	2	2	0
110101	1101010082	110101008202	1	2	2	2	65	15600	0	0	0	0	0	0	0	0	0	0	0	0	15600	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010082	110101008299	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
110101	1101010083	110101008301	1	1	1	2	44	18994.12	18629.12	18629.12	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	365	0	2070.34008789063	135	1482	368.799987792969	84.5400009155273	0	0	3	3	0
110101	1101010083	110101008302	1	2	2	1	46	23628	23628	23628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1798.68994140625	132	1559	100	7.69000005722046	0	0	3	3	0
110101	1101010083	110101008303	1	3	3	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010083	110101008399	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010084	110101008401	1	1	1	1	42	14827	14527	14527	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	2427.60009765625	285.200012207031	2122	0	20.3999996185303	0	0	3	3	0
110101	1101010084	110101008402	1	2	2	2	41	13845	13780	13780	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	65	0	3431.36010742188	280	3044	83	24.3600006103516	0	0	3	3	0
110101	1101010084	110101008403	1	3	3	2	16	600	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010084	110101008499	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010087	110101008701	1	1	1	2	57	30915	9350	9350	0	0	0	0	0	0	0	0	0	0	21565	21275	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	3	3	0
110101	1101010087	110101008702	1	2	2	1	63	29625	9510	9510	0	0	0	0	0	0	0	0	0	0	20115	20040	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	3	3	0
110101	1101010087	110101008703	1	3	3	1	30	36965	36965	36965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2159.93994140625	916.440002441406	1176	0	67.5	0	0	3	3	0
110101	1101010087	110101008799	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010088	110101008801	1	1	1	1	54	18365	0	0	0	0	0	0	0	0	0	0	0	0	18365	18000	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	3	3	0
110101	1101010088	110101008802	1	2	2	2	50	25800	25800	25800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495.970001220703	0	425	70.9700012207031	0	0	638.72998046875	3	3	0
110101	1101010088	110101008803	1	3	3	2	24	23448	23448	23448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	0	828	80	108	0	720	3	3	0
110101	1101010088	110101008899	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
110101	1101010090	110101009001	1	1	1	1	66	19663.08	0	0	0	0	0	0	0	0	0	0	0	0	19663.08	19448.080078125	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	3	3	0
110101	1101010090	110101009002	1	2	2	2	66	11532.76	0	0	0	0	0	0	0	0	0	0	0	0	11532.76	10457.759765625	0	0	0	0	0	1000	0	0	0	75	0	0	0	0	0	0	0	0	3	3	0
