"start_stops","end_stops","r_type","service_id","Road_Index","stop_link_sequence","road_edge_id","r_service_lines","link_travel_time","edge_id","wait_time","walk_time","transit_time","transfer_penalty","day_transit_time","dist"
"A7","A13","RTS","A_1","0",7,"22/24/25/2/5/7","A_1",840,274,120,50,840,240,840,17.5
"A7","A14","RTS","A_1","0",7,"22/24/25/2/5/7/9","A_1",1140,275,120,50,1140,240,1140,23.75
"A7","A2","RTS","A_2","0",8,"21/19/17/15/13","A_2",540,276,120,50,540,240,540,11.25
"A7","A3","RTS","A_2","0",8,"21/19/17/15","A_2",420,277,120,50,420,240,420,8.75
"A7","A4","RTS","A_2","0",8,"21/19/17","A_2",300,278,120,50,300,240,300,6.25
"A7","A5","RTS","A_2","0",8,"21/19","A_2",240,279,120,50,240,240,240,5
"A7","A9","RTS","A_1","0",7,"22/24","A_1",300,280,120,50,300,240,300,6.25
"A8","A1","RTS","A_2","0",7,"23/21/19/17/15/13/11","A_2",780,281,120,50,780,240,780,16.25
"A8","A10","RTS","A_1","0",8,"24/25","A_1",300,282,120,50,300,240,300,6.25
"A8","A11","RTS","A_1","0",8,"24/25/2","A_1",420,283,120,50,420,240,420,8.75
"A8","A12","RTS","A_1","0",8,"24/25/2/5","A_1",540,284,120,50,540,240,540,11.25
"A8","A13","RTS","A_1","0",8,"24/25/2/5/7","A_1",720,285,120,50,720,240,720,15
"A8","A14","RTS","A_1","0",8,"24/25/2/5/7/9","A_1",1020,286,120,50,1020,240,1020,21.25
"A8","A2","RTS","A_2","0",7,"23/21/19/17/15/13","A_2",660,287,120,50,660,240,660,13.75
"A8","A3","RTS","A_2","0",7,"23/21/19/17/15","A_2",540,288,120,50,540,240,540,11.25
"A8","A4","RTS","A_2","0",7,"23/21/19/17","A_2",420,289,120,50,420,240,420,8.75
"A8","A5","RTS","A_2","0",7,"23/21/19","A_2",360,290,120,50,360,240,360,7.5
"A8","A6","RTS","A_2","0",7,"23/21","A_2",240,291,120,50,240,240,240,5
"A9","A1","RTS","A_2","0",6,"26/23/21/19/17/15/13/11","A_2",960,292,120,50,960,240,960,20
"A9","A11","RTS","A_1","0",9,"25/2","A_1",240,293,120,50,240,240,240,5
"A9","A12","RTS","A_1","0",9,"25/2/5","A_1",360,294,120,50,360,240,360,7.5
"A9","A13","RTS","A_1","0",9,"25/2/5/7","A_1",540,295,120,50,540,240,540,11.25
"A9","A14","RTS","A_1","0",9,"25/2/5/7/9","A_1",840,296,120,50,840,240,840,17.5
"A9","A2","RTS","A_2","0",6,"26/23/21/19/17/15/13","A_2",840,297,120,50,840,240,840,17.5
"A9","A3","RTS","A_2","0",6,"26/23/21/19/17/15","A_2",720,298,120,50,720,240,720,15
"A9","A4","RTS","A_2","0",6,"26/23/21/19/17","A_2",600,299,120,50,600,240,600,12.5
"A9","A5","RTS","A_2","0",6,"26/23/21/19","A_2",540,300,120,50,540,240,540,11.25
"A9","A6","RTS","A_2","0",6,"26/23/21","A_2",420,301,120,50,420,240,420,8.75
"A9","A7","RTS","A_2","0",6,"26/23","A_2",300,302,120,50,300,240,300,6.25
"B1","B10","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85","B_1",1440,303,120,50,1440,240,1440,30
"B1","B11","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28","B_1",1560,304,120,50,1560,240,1560,32.5
"B1","B12","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31","B_1",1680,305,120,50,1680,240,1680,35
"B1","B13","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33","B_1",1831,306,120,50,1831,240,1831,38.1458333333333
"B1","B14","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35","B_1",1980,307,120,50,1980,240,1980,41.25
"B1","B15","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37","B_1",2160,308,120,50,2160,240,2160,45
"B1","B16","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39","B_1",2340,309,120,50,2340,240,2340,48.75
"B1","B17","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41","B_1",2460,310,120,50,2460,240,2460,51.25
"B1","B18","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43","B_1",2580,311,120,50,2580,240,2580,53.75
"B1","B19","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45","B_1",2640,312,120,50,2640,240,2640,55
"B1","B20","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47","B_1",2820,313,120,50,2820,240,2820,58.75
"B1","B21","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51","B_1",2940,314,120,50,2940,240,2940,61.25
"B1","B22","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53","B_1",3180,315,120,50,3180,240,3180,66.25
"B1","B23","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55","B_1",3240,316,120,50,3240,240,3240,67.5
"B1","B24","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57","B_1",3660,317,120,50,3660,240,3660,76.25
"B1","B25","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59","B_1",3780,318,120,50,3780,240,3780,78.75
"B1","B26","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61","B_1",3900,319,120,50,3900,240,3900,81.25
"B1","B27","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",4200,320,120,50,4200,240,4200,87.5
"B1","B28","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",4380,321,120,50,4380,240,4380,91.25
"B1","B29","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",4500,322,120,50,4500,240,4500,93.75
"B1","B3","RTS","B_1","0",1,"27/49","B_1",480,323,120,50,480,240,480,10
"B1","B30","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",4680,324,120,50,4680,240,4680,97.5
"B1","B31","RTS","B_1","0",1,"27/49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",4800,325,120,50,4800,240,4800,100
"B1","B4","RTS","B_1","0",1,"27/49/71","B_1",660,326,120,50,660,240,660,13.75
"B1","B5","RTS","B_1","0",1,"27/49/71/76","B_1",780,327,120,50,780,240,780,16.25
"B1","B6","RTS","B_1","0",1,"27/49/71/76/78","B_1",900,328,120,50,900,240,900,18.75
"B1","B7","RTS","B_1","0",1,"27/49/71/76/78/80","B_1",1020,329,120,50,1020,240,1020,21.25
"B1","B8","RTS","B_1","0",1,"27/49/71/76/78/80/82","B_1",1140,330,120,50,1140,240,1140,23.75
"B1","B9","RTS","B_1","0",1,"27/49/71/76/78/80/82/84","B_1",1260,331,120,50,1260,240,1260,26.25
"B10","B1","RTS","B_2","0",22,"29/86/83/81/79/77/75/70/48","B_2",1500,332,120,50,1500,240,1500,31.25
"B10","B12","RTS","B_1","0",10,"28/31","B_1",240,333,120,50,240,240,240,5
"B10","B13","RTS","B_1","0",10,"28/31/33","B_1",391,334,120,50,391,240,391,8.14583333333333
"B10","B14","RTS","B_1","0",10,"28/31/33/35","B_1",540,335,120,50,540,240,540,11.25
"B10","B15","RTS","B_1","0",10,"28/31/33/35/37","B_1",720,336,120,50,720,240,720,15
"B10","B16","RTS","B_1","0",10,"28/31/33/35/37/39","B_1",900,337,120,50,900,240,900,18.75
"B10","B17","RTS","B_1","0",10,"28/31/33/35/37/39/41","B_1",1020,338,120,50,1020,240,1020,21.25
"B10","B18","RTS","B_1","0",10,"28/31/33/35/37/39/41/43","B_1",1140,339,120,50,1140,240,1140,23.75
"B10","B19","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45","B_1",1200,340,120,50,1200,240,1200,25
"B10","B2","RTS","B_2","0",22,"29/86/83/81/79/77/75/70","B_2",1320,341,120,50,1320,240,1320,27.5
"B10","B20","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47","B_1",1380,342,120,50,1380,240,1380,28.75
"B10","B21","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51","B_1",1500,343,120,50,1500,240,1500,31.25
"B10","B22","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53","B_1",1740,344,120,50,1740,240,1740,36.25
"B10","B23","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55","B_1",1800,345,120,50,1800,240,1800,37.5
"B10","B24","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57","B_1",2220,346,120,50,2220,240,2220,46.25
"B10","B25","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59","B_1",2340,347,120,50,2340,240,2340,48.75
"B10","B26","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61","B_1",2460,348,120,50,2460,240,2460,51.25
"B10","B27","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",2760,349,120,50,2760,240,2760,57.5
"B10","B28","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",2940,350,120,50,2940,240,2940,61.25
"B10","B29","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",3060,351,120,50,3060,240,3060,63.75
"B10","B3","RTS","B_2","0",22,"29/86/83/81/79/77/75","B_2",1020,352,120,50,1020,240,1020,21.25
"B10","B30","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",3240,353,120,50,3240,240,3240,67.5
"B10","B31","RTS","B_1","0",10,"28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",3360,354,120,50,3360,240,3360,70
"B10","B4","RTS","B_2","0",22,"29/86/83/81/79/77","B_2",780,355,120,50,780,240,780,16.25
"B10","B5","RTS","B_2","0",22,"29/86/83/81/79","B_2",660,356,120,50,660,240,660,13.75
"B10","B6","RTS","B_2","0",22,"29/86/83/81","B_2",480,357,120,50,480,240,480,10
"B10","B7","RTS","B_2","0",22,"29/86/83","B_2",360,358,120,50,360,240,360,7.5
"B10","B8","RTS","B_2","0",22,"29/86","B_2",240,359,120,50,240,240,240,5
"B11","B1","RTS","B_2","0",21,"30/29/86/83/81/79/77/75/70/48","B_2",1620,360,120,50,1620,240,1620,33.75
"B11","B13","RTS","B_1","0",11,"31/33","B_1",271,361,120,50,271,240,271,5.64583333333333
"B11","B14","RTS","B_1","0",11,"31/33/35","B_1",420,362,120,50,420,240,420,8.75
"B11","B15","RTS","B_1","0",11,"31/33/35/37","B_1",600,363,120,50,600,240,600,12.5
"B11","B16","RTS","B_1","0",11,"31/33/35/37/39","B_1",780,364,120,50,780,240,780,16.25
"B11","B17","RTS","B_1","0",11,"31/33/35/37/39/41","B_1",900,365,120,50,900,240,900,18.75
"B11","B18","RTS","B_1","0",11,"31/33/35/37/39/41/43","B_1",1020,366,120,50,1020,240,1020,21.25
"B11","B19","RTS","B_1","0",11,"31/33/35/37/39/41/43/45","B_1",1080,367,120,50,1080,240,1080,22.5
"B11","B2","RTS","B_2","0",21,"30/29/86/83/81/79/77/75/70","B_2",1440,368,120,50,1440,240,1440,30
"B11","B20","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47","B_1",1260,369,120,50,1260,240,1260,26.25
"B11","B21","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51","B_1",1380,370,120,50,1380,240,1380,28.75
"B11","B22","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53","B_1",1620,371,120,50,1620,240,1620,33.75
"B11","B23","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55","B_1",1680,372,120,50,1680,240,1680,35
"B11","B24","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57","B_1",2100,373,120,50,2100,240,2100,43.75
"B11","B25","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59","B_1",2220,374,120,50,2220,240,2220,46.25
"B11","B26","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59/61","B_1",2340,375,120,50,2340,240,2340,48.75
"B11","B27","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",2640,376,120,50,2640,240,2640,55
"B11","B28","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",2820,377,120,50,2820,240,2820,58.75
"B11","B29","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",2940,378,120,50,2940,240,2940,61.25
"B11","B3","RTS","B_2","0",21,"30/29/86/83/81/79/77/75","B_2",1140,379,120,50,1140,240,1140,23.75
"B11","B30","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",3120,380,120,50,3120,240,3120,65
"B11","B31","RTS","B_1","0",11,"31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",3240,381,120,50,3240,240,3240,67.5
"B11","B4","RTS","B_2","0",21,"30/29/86/83/81/79/77","B_2",900,382,120,50,900,240,900,18.75
"B11","B5","RTS","B_2","0",21,"30/29/86/83/81/79","B_2",780,383,120,50,780,240,780,16.25
"B11","B6","RTS","B_2","0",21,"30/29/86/83/81","B_2",600,384,120,50,600,240,600,12.5
"B11","B7","RTS","B_2","0",21,"30/29/86/83","B_2",480,385,120,50,480,240,480,10
"B11","B8","RTS","B_2","0",21,"30/29/86","B_2",360,386,120,50,360,240,360,7.5
"B11","B9","RTS","B_2","0",21,"30/29","B_2",240,387,120,50,240,240,240,5
"B12","B1","RTS","B_2","0",20,"32/30/29/86/83/81/79/77/75/70/48","B_2",1740,388,120,50,1740,240,1740,36.25
"B12","B10","RTS","B_2","0",20,"32/30","B_2",240,389,120,50,240,240,240,5
"B12","B14","RTS","B_1","0",12,"33/35","B_1",300,390,120,50,300,240,300,6.25
"B12","B15","RTS","B_1","0",12,"33/35/37","B_1",480,391,120,50,480,240,480,10
"B12","B16","RTS","B_1","0",12,"33/35/37/39","B_1",660,392,120,50,660,240,660,13.75
"B12","B17","RTS","B_1","0",12,"33/35/37/39/41","B_1",780,393,120,50,780,240,780,16.25
"B12","B18","RTS","B_1","0",12,"33/35/37/39/41/43","B_1",900,394,120,50,900,240,900,18.75
"B12","B19","RTS","B_1","0",12,"33/35/37/39/41/43/45","B_1",960,395,120,50,960,240,960,20
"B12","B2","RTS","B_2","0",20,"32/30/29/86/83/81/79/77/75/70","B_2",1560,396,120,50,1560,240,1560,32.5
"B12","B20","RTS","B_1","0",12,"33/35/37/39/41/43/45/47","B_1",1140,397,120,50,1140,240,1140,23.75
"B12","B21","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51","B_1",1260,398,120,50,1260,240,1260,26.25
"B12","B22","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53","B_1",1500,399,120,50,1500,240,1500,31.25
"B12","B23","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55","B_1",1560,400,120,50,1560,240,1560,32.5
"B12","B24","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57","B_1",1980,401,120,50,1980,240,1980,41.25
"B12","B25","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59","B_1",2100,402,120,50,2100,240,2100,43.75
"B12","B26","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59/61","B_1",2220,403,120,50,2220,240,2220,46.25
"B12","B27","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",2520,404,120,50,2520,240,2520,52.5
"B12","B28","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",2700,405,120,50,2700,240,2700,56.25
"B12","B29","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",2820,406,120,50,2820,240,2820,58.75
"B12","B3","RTS","B_2","0",20,"32/30/29/86/83/81/79/77/75","B_2",1260,407,120,50,1260,240,1260,26.25
"B12","B30","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",3000,408,120,50,3000,240,3000,62.5
"B12","B31","RTS","B_1","0",12,"33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",3120,409,120,50,3120,240,3120,65
"B12","B4","RTS","B_2","0",20,"32/30/29/86/83/81/79/77","B_2",1020,410,120,50,1020,240,1020,21.25
"B12","B5","RTS","B_2","0",20,"32/30/29/86/83/81/79","B_2",900,411,120,50,900,240,900,18.75
"B12","B6","RTS","B_2","0",20,"32/30/29/86/83/81","B_2",720,412,120,50,720,240,720,15
"B12","B7","RTS","B_2","0",20,"32/30/29/86/83","B_2",600,413,120,50,600,240,600,12.5
"B12","B8","RTS","B_2","0",20,"32/30/29/86","B_2",480,414,120,50,480,240,480,10
"B12","B9","RTS","B_2","0",20,"32/30/29","B_2",360,415,120,50,360,240,360,7.5
"B13","B1","RTS","B_2","0",19,"34/32/30/29/86/83/81/79/77/75/70/48","B_2",1860,416,120,50,1860,240,1860,38.75
"B13","B10","RTS","B_2","0",19,"34/32/30","B_2",360,417,120,50,360,240,360,7.5
"B13","B11","RTS","B_2","0",19,"34/32","B_2",240,418,120,50,240,240,240,5
"B13","B15","RTS","B_1","0",13,"35/37","B_1",329,419,120,50,329,240,329,6.85416666666667
"B13","B16","RTS","B_1","0",13,"35/37/39","B_1",509,420,120,50,509,240,509,10.6041666666667
"B13","B17","RTS","B_1","0",13,"35/37/39/41","B_1",629,421,120,50,629,240,629,13.1041666666667
"B13","B18","RTS","B_1","0",13,"35/37/39/41/43","B_1",749,422,120,50,749,240,749,15.6041666666667
"B13","B19","RTS","B_1","0",13,"35/37/39/41/43/45","B_1",809,423,120,50,809,240,809,16.8541666666667
"B13","B2","RTS","B_2","0",19,"34/32/30/29/86/83/81/79/77/75/70","B_2",1680,424,120,50,1680,240,1680,35
"B13","B20","RTS","B_1","0",13,"35/37/39/41/43/45/47","B_1",989,425,120,50,989,240,989,20.6041666666667
"B13","B21","RTS","B_1","0",13,"35/37/39/41/43/45/47/51","B_1",1109,426,120,50,1109,240,1109,23.1041666666667
"B13","B22","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53","B_1",1349,427,120,50,1349,240,1349,28.1041666666667
"B13","B23","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55","B_1",1409,428,120,50,1409,240,1409,29.3541666666667
"B13","B24","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57","B_1",1829,429,120,50,1829,240,1829,38.1041666666667
"B13","B25","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59","B_1",1949,430,120,50,1949,240,1949,40.6041666666667
"B13","B26","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59/61","B_1",2069,431,120,50,2069,240,2069,43.1041666666667
"B13","B27","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",2369,432,120,50,2369,240,2369,49.3541666666667
"B13","B28","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",2549,433,120,50,2549,240,2549,53.1041666666667
"B13","B29","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",2669,434,120,50,2669,240,2669,55.6041666666667
"B13","B3","RTS","B_2","0",19,"34/32/30/29/86/83/81/79/77/75","B_2",1380,435,120,50,1380,240,1380,28.75
"B13","B30","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",2849,436,120,50,2849,240,2849,59.3541666666667
"B13","B31","RTS","B_1","0",13,"35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",2969,437,120,50,2969,240,2969,61.8541666666667
"B13","B4","RTS","B_2","0",19,"34/32/30/29/86/83/81/79/77","B_2",1140,438,120,50,1140,240,1140,23.75
"B13","B5","RTS","B_2","0",19,"34/32/30/29/86/83/81/79","B_2",1020,439,120,50,1020,240,1020,21.25
"B13","B6","RTS","B_2","0",19,"34/32/30/29/86/83/81","B_2",840,440,120,50,840,240,840,17.5
"B13","B7","RTS","B_2","0",19,"34/32/30/29/86/83","B_2",720,441,120,50,720,240,720,15
"B13","B8","RTS","B_2","0",19,"34/32/30/29/86","B_2",600,442,120,50,600,240,600,12.5
"B13","B9","RTS","B_2","0",19,"34/32/30/29","B_2",480,443,120,50,480,240,480,10
"B14","B1","RTS","B_2","0",18,"36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2040,444,120,50,2040,240,2040,42.5
"B14","B10","RTS","B_2","0",18,"36/34/32/30","B_2",540,445,120,50,540,240,540,11.25
"B14","B11","RTS","B_2","0",18,"36/34/32","B_2",420,446,120,50,420,240,420,8.75
"B14","B12","RTS","B_2","0",18,"36/34","B_2",300,447,120,50,300,240,300,6.25
"B14","B16","RTS","B_1","0",14,"37/39","B_1",360,448,120,50,360,240,360,7.5
"B14","B17","RTS","B_1","0",14,"37/39/41","B_1",480,449,120,50,480,240,480,10
"B14","B18","RTS","B_1","0",14,"37/39/41/43","B_1",600,450,120,50,600,240,600,12.5
"B14","B19","RTS","B_1","0",14,"37/39/41/43/45","B_1",660,451,120,50,660,240,660,13.75
"B14","B2","RTS","B_2","0",18,"36/34/32/30/29/86/83/81/79/77/75/70","B_2",1860,452,120,50,1860,240,1860,38.75
"B14","B20","RTS","B_1","0",14,"37/39/41/43/45/47","B_1",840,453,120,50,840,240,840,17.5
"B14","B21","RTS","B_1","0",14,"37/39/41/43/45/47/51","B_1",960,454,120,50,960,240,960,20
"B14","B22","RTS","B_1","0",14,"37/39/41/43/45/47/51/53","B_1",1200,455,120,50,1200,240,1200,25
"B14","B23","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55","B_1",1260,456,120,50,1260,240,1260,26.25
"B14","B24","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57","B_1",1680,457,120,50,1680,240,1680,35
"B14","B25","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59","B_1",1800,458,120,50,1800,240,1800,37.5
"B14","B26","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59/61","B_1",1920,459,120,50,1920,240,1920,40
"B14","B27","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",2220,460,120,50,2220,240,2220,46.25
"B14","B28","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",2400,461,120,50,2400,240,2400,50
"B14","B29","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",2520,462,120,50,2520,240,2520,52.5
"B14","B3","RTS","B_2","0",18,"36/34/32/30/29/86/83/81/79/77/75","B_2",1560,463,120,50,1560,240,1560,32.5
"B14","B30","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",2700,464,120,50,2700,240,2700,56.25
"B14","B31","RTS","B_1","0",14,"37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",2820,465,120,50,2820,240,2820,58.75
"B14","B4","RTS","B_2","0",18,"36/34/32/30/29/86/83/81/79/77","B_2",1320,466,120,50,1320,240,1320,27.5
"B14","B5","RTS","B_2","0",18,"36/34/32/30/29/86/83/81/79","B_2",1200,467,120,50,1200,240,1200,25
"B14","B6","RTS","B_2","0",18,"36/34/32/30/29/86/83/81","B_2",1020,468,120,50,1020,240,1020,21.25
"B14","B7","RTS","B_2","0",18,"36/34/32/30/29/86/83","B_2",900,469,120,50,900,240,900,18.75
"B14","B8","RTS","B_2","0",18,"36/34/32/30/29/86","B_2",780,470,120,50,780,240,780,16.25
"B14","B9","RTS","B_2","0",18,"36/34/32/30/29","B_2",660,471,120,50,660,240,660,13.75
"B15","B1","RTS","B_2","0",17,"38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2220,472,120,50,2220,240,2220,46.25
"B15","B10","RTS","B_2","0",17,"38/36/34/32/30","B_2",720,473,120,50,720,240,720,15
"B15","B11","RTS","B_2","0",17,"38/36/34/32","B_2",600,474,120,50,600,240,600,12.5
"B15","B12","RTS","B_2","0",17,"38/36/34","B_2",480,475,120,50,480,240,480,10
"B15","B13","RTS","B_2","0",17,"38/36","B_2",360,476,120,50,360,240,360,7.5
"B15","B17","RTS","B_1","0",15,"39/41","B_1",300,477,120,50,300,240,300,6.25
"B15","B18","RTS","B_1","0",15,"39/41/43","B_1",420,478,120,50,420,240,420,8.75
"B15","B19","RTS","B_1","0",15,"39/41/43/45","B_1",480,479,120,50,480,240,480,10
"B15","B2","RTS","B_2","0",17,"38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2040,480,120,50,2040,240,2040,42.5
"B15","B20","RTS","B_1","0",15,"39/41/43/45/47","B_1",660,481,120,50,660,240,660,13.75
"B15","B21","RTS","B_1","0",15,"39/41/43/45/47/51","B_1",780,482,120,50,780,240,780,16.25
"B15","B22","RTS","B_1","0",15,"39/41/43/45/47/51/53","B_1",1020,483,120,50,1020,240,1020,21.25
"B15","B23","RTS","B_1","0",15,"39/41/43/45/47/51/53/55","B_1",1080,484,120,50,1080,240,1080,22.5
"B15","B24","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57","B_1",1500,485,120,50,1500,240,1500,31.25
"B15","B25","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59","B_1",1620,486,120,50,1620,240,1620,33.75
"B15","B26","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59/61","B_1",1740,487,120,50,1740,240,1740,36.25
"B15","B27","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59/61/63","B_1",2040,488,120,50,2040,240,2040,42.5
"B15","B28","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",2220,489,120,50,2220,240,2220,46.25
"B15","B29","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",2340,490,120,50,2340,240,2340,48.75
"B15","B3","RTS","B_2","0",17,"38/36/34/32/30/29/86/83/81/79/77/75","B_2",1740,491,120,50,1740,240,1740,36.25
"B15","B30","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",2520,492,120,50,2520,240,2520,52.5
"B15","B31","RTS","B_1","0",15,"39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",2640,493,120,50,2640,240,2640,55
"B15","B4","RTS","B_2","0",17,"38/36/34/32/30/29/86/83/81/79/77","B_2",1500,494,120,50,1500,240,1500,31.25
"B15","B5","RTS","B_2","0",17,"38/36/34/32/30/29/86/83/81/79","B_2",1380,495,120,50,1380,240,1380,28.75
"B15","B6","RTS","B_2","0",17,"38/36/34/32/30/29/86/83/81","B_2",1200,496,120,50,1200,240,1200,25
