stop_id,stop_code,stop_name,stop_lat,stop_lon,EZLink_Name,Type,stopType
1799,1799,,39.2887967191598,-76.5969965181116,1799,1,1
1801,1801,,39.2893910034267,-76.5900158699842,1801,1,1
1802,1802,,39.2894120617627,-76.5894654472026,1802,1,1
1803,1803,,39.2895048003807,-76.5869969500438,1803,1,1
1804,1804,,39.2895834915564,-76.5850000802543,1804,1,1
1879,1879,,39.4293698021002,-76.6210825920897,1879,1,1
1880,1880,,39.4240320999677,-76.6185559274569,1880,1,1
1881,1881,,39.4172077000615,-76.6148354497185,1881,1,1
1882,1882,,39.412314926254,-76.6110090538001,1882,1,1
1883,1883,,39.3923394501781,-76.6046646014242,1883,1,1
1884,1884,,39.3876118535883,-76.6059999216198,1884,1,1
1885,1885,,39.3787519740636,-76.6084189441372,1885,1,1
1886,1886,,39.3724391999282,-76.6097562952397,1886,1,1
1887,1887,,39.3708516428639,-76.6097998591731,1887,1,1
1965,1965,,39.4806235001189,-76.6559971997111,1965,1,1
1966,1966,,39.4792088221571,-76.6543893761872,1966,1,1
1971,1971,,39.4480996000348,-76.6361483998279,1971,1,1
1977,1977,,39.3991300696677,-76.6027800273464,1977,1,1
1978,1978,,39.3970230172988,-76.6033633258052,1978,1,1
1979,1979,,39.3944597589767,-76.6040927196475,1979,1,1
1980,1980,,39.3845390493568,-76.6068475961609,1980,1,1
1983,1983,,39.4368748000094,-76.6246061499414,1983,1,1
1984,1984,,39.4388040500157,-76.6254572999008,1984,1,1
1985,1985,,39.4682691000417,-76.6284400000826,1985,1,1
1986,1986,,39.4709031000427,-76.6257391000753,1986,1,1
1987,1987,,39.4721874517728,-76.6201727109361,1987,1,1
1988,1988,,39.4735447002697,-76.621502449928,1988,1,1
1989,1989,,39.4737036152676,-76.6236508962825,1989,1,1
1990,1990,,39.4743230131732,-76.6319289498016,1990,1,1
1991,1991,,39.4748080502098,-76.6391264999451,1991,1,1
1992,1992,,39.4872710625584,-76.6566604390931,1992,1,1
1998,1998,,39.2866281056048,-76.611020961522,1998,1,1
1999,1999,,39.2855961927613,-76.5930761084206,1999,1,1
2000,2000,,39.2857105851699,-76.590447165984,2000,1,1
2001,2001,,39.2857526624612,-76.5892308679879,2001,1,1
2002,2002,,39.2858252398643,-76.5874180237353,2002,1,1
2003,2003,,39.2860813171067,-76.5811458388462,2003,1,1
2004,2004,,39.2861863162307,-76.5782707303959,2004,1,1
2005,2005,,39.2862425167204,-76.5769163620754,2005,1,1
2006,2006,,39.2864030001519,-76.57277405002,2006,1,1
2007,2007,,39.286520550245,-76.5697351000313,2007,1,1
2008,2008,,39.2865967037995,-76.5677376419874,2008,1,1
2013,2013,,39.2872760657229,-76.5490768032302,2013,1,1
2014,2014,,39.2873680007611,-76.5461902000858,2014,1,1
2015,2015,,39.2874123001699,-76.5448907000192,2015,1,1
2016,2016,,39.2863245506301,-76.5418807987046,2016,1,1
2017,2017,,39.282524319739,-76.5363283671265,2017,1,1
2018,2018,,39.2817366362732,-76.5360063384073,2018,1,1
2019,2019,,39.2792475987728,-76.534220079573,2019,1,1
2020,2020,,39.2772256000901,-76.5333665994498,2020,1,1
2021,2021,,39.2764557501597,-76.5327316490284,2021,1,1
2027,2027,,39.2383993548299,-76.5092658142873,2027,1,1
2034,2034,,39.2717905040477,-76.5308199574476,2034,1,1
2035,2035,,39.2699040000363,-76.5299048997746,2035,1,1
2036,2036,,39.2682874990133,-76.5291055024477,2036,1,1
2040,2040,,39.2462768278053,-76.5159028433388,2040,1,1
2041,2041,,39.2446035000625,-76.5139509997829,2041,1,1
2042,2042,,39.2434482891153,-76.5130909480529,2042,1,1
2043,2043,,39.2411192789616,-76.5113905961405,2043,1,1
2076,2076,,39.3889541023318,-76.626336497719,2076,1,1
2077,2077,,39.3931830574168,-76.6281432238864,2077,1,1
2078,2078,,39.3798317824439,-76.6222575826589,2078,1,1
2118,2118,,39.266178950211,-76.653021300624,2118,1,1
2119,2119,,39.2649903675906,-76.6543288193453,2119,1,1
2120,2120,,39.2614324481237,-76.6583288206368,2120,1,1
2121,2121,,39.25851065015,-76.6622506503233,2121,1,1
2122,2122,,39.2566191235167,-76.6642602,2122,1,1
2123,2123,,39.2547309288697,-76.6638643881098,2123,1,1
2150,2150,,39.3321817989388,-76.6174712163954,2150,1,1
2164,2164,,39.3813276134487,-76.6192124418977,2164,1,1
2165,2165,,39.3885525000872,-76.6254019998879,2165,1,1
2168,2168,,39.3919821000933,-76.6282310005597,2168,1,1
2293,2293,,39.2620324500004,-76.614569000002,2293,1,1
2294,2294,,39.2516871502593,-76.6167392990134,2294,1,1
2295,2295,,39.2493651449345,-76.6151748862421,2295,1,1
2296,2296,,39.2414117894515,-76.608095174803,2296,1,1
2300,2300,,39.234352388413,-76.6117072913593,2300,1,1
2301,2301,,39.2317766000054,-76.6123436500429,2301,1,1
2302,2302,,39.2291561500026,-76.6132542000207,2302,1,1
2303,2303,,39.2273100079505,-76.6134061114713,2303,1,1
2304,2304,,39.223588550035,-76.6137476502723,2304,1,1
2305,2305,,39.2201298054197,-76.6140694634494,2305,1,1
2306,2306,,39.2173238320374,-76.6143589285084,2306,1,1
2307,2307,,39.2158057064199,-76.6148003808582,2307,1,1
2308,2308,,39.212580050034,-76.6147789002821,2308,1,1
2309,2309,,39.2039908485044,-76.6141143733583,2309,1,1
2310,2310,,39.1963730000153,-76.6134336500981,2310,1,1
2311,2311,,39.1933162391117,-76.6135872925477,2311,1,1
2312,2312,,39.1916938148326,-76.6134629189903,2312,1,1
2313,2313,,39.1882294004577,-76.6134617594138,2313,1,1
2314,2314,,39.185291493583,-76.6139884687043,2314,1,1
2315,2315,,39.1842412500348,-76.6142096003128,2315,1,1
2317,2317,,39.1792046002068,-76.6165109511784,2317,1,1
2318,2318,,39.1764033776459,-76.6179444597208,2318,1,1
2323,2323,,39.1669671226039,-76.6269884782883,2323,1,1
2324,2324,,39.1639714500229,-76.6254795001157,2324,1,1
2325,2325,,39.1606263500893,-76.6274093004786,2325,1,1
2326,2326,,39.1512670000116,-76.6318741001119,2326,1,1
2327,2327,,39.1486835000555,-76.6318678994795,2327,1,1
2328,2328,,39.1451616570521,-76.6315071269555,2328,1,1
2329,2329,,39.1437955244031,-76.6318023298617,2329,1,1
2330,2330,,39.1387210504739,-76.621898499502,2330,1,1
2331,2331,,39.141768654407,-76.6312901605837,2331,1,1
2332,2332,,39.1413536767053,-76.6284690486874,2332,1,1
2333,2333,,39.140314300156,-76.6259286997687,2333,1,1
2334,2334,,39.1383065004245,-76.6206100495895,2334,1,1
2335,2335,,39.1421652500086,-76.6184594999371,2335,1,1
2336,2336,,39.1441895000394,-76.6187022996695,2336,1,1
2337,2337,,39.14881943085,-76.6196724257237,2337,1,1
2338,2338,,39.1517833606847,-76.6185701601969,2338,1,1
2339,2339,,39.1518173004032,-76.6131114485786,2339,1,1
2341,2341,,39.1459760510682,-76.6078461461649,2341,1,1
2342,2342,,39.1413929804245,-76.6033793415098,2342,1,1
2344,2344,,39.1297463741429,-76.593048744605,2344,1,1
2345,2345,,39.1261351166214,-76.5898940943169,2345,1,1
2347,2347,,39.1184835501578,-76.5829908494207,2347,1,1
2348,2348,,39.1065807000247,-76.572255999915,2348,1,1
2349,2349,,39.0881403043081,-76.5552994847131,2349,1,1
2350,2350,,39.0777285000976,-76.5483607505141,2350,1,1
2351,2351,,39.0724289921795,-76.5466834351502,2351,1,1
2352,2352,,39.060906950074,-76.5350677498327,2352,1,1
2353,2353,,39.058290700074,-76.5313151498186,2353,1,1
2354,2354,,39.0573657067169,-76.5282964503453,2354,1,1
2359,2359,,39.0461046500231,-76.5179776999102,2359,1,1
2360,2360,,39.034525044233,-76.5085273668531,2360,1,1
2361,2361,,39.0272917520008,-76.5026307422103,2361,1,1
2435,2435,,39.311905650099,-76.7388021500145,2435,1,1
2436,2436,,39.3073128535931,-76.7341439702556,2436,1,1
2497,2497,,39.3214169018644,-76.5739156227376,2497,1,1
2502,2502,,39.3307511172983,-76.5614374394846,2502,1,1
2503,2503,,39.3331665501013,-76.5587506002481,2503,1,1
2504,2504,,39.3340443501164,-76.5574895002488,2504,1,1
2505,2505,,39.3354821002333,-76.5554196505416,2505,1,1
2506,2506,,39.3367684003455,-76.5535940507884,2506,1,1
2507,2507,,39.3378950335772,-76.551992541242,2507,1,1
2508,2508,,39.3406739000951,-76.5479502002277,2508,1,1
2509,2509,,39.3410914464635,-76.5473684122015,2509,1,1
2510,2510,,39.3421893103814,-76.5453020130073,2510,1,1
2511,2511,,39.3432812502363,-76.544271860086,2511,1,1
2512,2512,,39.3450545001558,-76.5417004503409,2512,1,1
2513,2513,,39.3457510001124,-76.5408435003148,2513,1,1
2514,2514,,39.3496813000468,-76.5364560501353,2514,1,1
2515,2515,,39.3509374490847,-76.535030699274,2515,1,1
2516,2516,,39.3553422299567,-76.5300046036919,2516,1,1
2517,2517,,39.3560499387749,-76.5291951858399,2517,1,1
2518,2518,,39.3594522500489,-76.5253372501439,2518,1,1
2519,2519,,39.3651645004354,-76.5189696512572,2519,1,1
2528,2528,,39.3837072966148,-76.4986314076276,2528,1,1
2646,2646,,39.1953369092967,-76.6852946036863,2646,1,1
2647,2647,,39.1988704510868,-76.6904770411013,2647,1,1
2668,2668,,39.3227267749334,-76.5888272404541,2668,1,1
2669,2669,,39.325415292486,-76.5857394856736,2669,1,1
2671,2671,,39.3375312500211,-76.5744576001106,2671,1,1
2672,2672,,39.3388473500827,-76.5733425003085,2672,1,1
2673,2673,,39.3393796045517,-76.572887212691,2673,1,1
2694,2694,,39.3692965001205,-76.5467595004353,2694,1,1
2695,2695,,39.3727006034999,-76.5437818785796,2695,1,1
2696,2696,,39.3743929500753,-76.5423045502723,2696,1,1
2697,2697,,39.3779775000553,-76.5392825002022,2697,1,1
2761,2761,,39.2980481058603,-76.7513035510042,2761,1,1
2762,2762,,39.2969123477587,-76.7445746738514,2762,1,1
2772,2772,,39.2935568689397,-76.6902165848375,2772,1,1
2780,2780,,39.2858270936983,-76.6719870436907,2780,1,1
2782,2782,,39.2877033529722,-76.6572846504458,2782,1,1
2783,2783,,39.2878820216894,-76.6533395017026,2783,1,1
2784,2784,,39.2879924212682,-76.6508122376302,2784,1,1
2791,2791,,39.2770092775555,-76.5543169681227,2791,1,1
2792,2792,,39.2719684101713,-76.5467439968358,2792,1,1
2795,2795,,39.2595506017251,-76.5389536470094,2795,1,1
2796,2796,,39.2568115283243,-76.5323052347336,2796,1,1
2806,2806,,39.2681699997413,-76.5431894951646,2806,1,1
2821,2821,,39.294372778768,-76.6674328988291,2821,1,1
2841,2841,,39.3053974005221,-76.6429646500583,2841,1,1
2843,2843,,39.3023872500212,-76.6459196498923,2843,1,1
2844,2844,,39.2989061002494,-76.6427122500287,2844,1,1
2860,2860,,39.2867264990336,-76.5968545744258,2860,1,1
2896,2896,,39.3248328168873,-76.5787668745375,2896,1,1
2897,2897,,39.32575184189,-76.5801551703751,2897,1,1
2902,2902,,39.3283217009335,-76.5972023683566,2902,1,1
2912,2912,,39.3315698511719,-76.6500240510401,2912,1,1
2932,2932,,39.2457551520742,-76.634844695631,2932,1,1
2977,2977,,39.327625433357,-76.5839465402431,2977,1,1
2988,2988,,39.2922977827974,-76.5694034944244,2988,1,1
3033,3033,,39.2944285849192,-76.5817640588059,3033,1,1
3034,3034,,39.2944973500908,-76.5800513000143,3034,1,1
3035,3035,,39.294760600151,-76.5733375500199,3035,1,1
3036,3036,,39.2948879154866,-76.5701025817419,3036,1,1
3054,3054,,39.3100148500462,-76.4460556998216,3054,1,1
3055,3055,,39.3085484501074,-76.4448127496065,3055,1,1
3056,3056,,39.3078623000989,-76.4442062496494,3056,1,1
3057,3057,,39.3056411500809,-76.4421289497509,3057,1,1
3058,3058,,39.3012130811196,-76.4453910913803,3058,1,1
3059,3059,,39.3007870000455,-76.4460055001185,3059,1,1
3060,3060,,39.2992212920095,-76.4470932200262,3060,1,1
3067,3067,,39.340568500032,-76.4553585002543,3067,1,1
3077,3077,,39.3140002501667,-76.4568859500998,3077,1,1
3078,3078,,39.313120500193,-76.4621030001126,3078,1,1
3079,3079,,39.3126556371683,-76.4652106420235,3079,1,1
3080,3080,,39.3098074076538,-76.4723217600067,3080,1,1
3081,3081,,39.3089923521995,-76.4743762028758,3081,1,1
3082,3082,,39.3083174502775,-76.476077350363,3082,1,1
3083,3083,,39.3070955390351,-76.479156844648,3083,1,1
3084,3084,,39.3057730004134,-76.4816270007693,3084,1,1
3085,3085,,39.2998741502494,-76.4941847502688,3085,1,1
3086,3086,,39.2956887421018,-76.5091646278573,3086,1,1
3087,3087,,39.2942022056057,-76.5159420369818,3087,1,1
3108,3108,,39.2933501925164,-76.6557180405008,3108,1,1
3109,3109,,39.2934960586034,-76.6626352537448,3109,1,1
3110,3110,,39.2944347027011,-76.664113676186,3110,1,1
3111,3111,,39.2941527632368,-76.6735134455717,3111,1,1
3112,3112,,39.2939585014736,-76.678969050175,3112,1,1
3114,3114,,39.2938459007147,-76.682025150078,3114,1,1
3115,3115,,39.2936810004176,-76.6831529000503,3115,1,1
3116,3116,,39.2936069501105,-76.6851147000135,3116,1,1
3121,3121,,39.2937017504496,-76.6862650000552,3121,1,1
3123,3123,,39.2934606504038,-76.6927931000419,3123,1,1
3125,3125,,39.2931063979141,-76.6976691492335,3125,1,1
3126,3126,,39.2922837127877,-76.702919482476,3126,1,1
3149,3149,,39.3261470213238,-76.4448614738038,3149,1,1
3150,3150,,39.3234547602115,-76.4492796293278,3150,1,1
3158,3158,,39.3384608968519,-76.4683639798903,3158,1,1
3159,3159,,39.3406282160727,-76.4649699276704,3159,1,1
3160,3160,,39.3365566000298,-76.4566957001445,3160,1,1
3161,3161,,39.3380160000054,-76.4476744999609,3161,1,1
3162,3162,,39.3340762739079,-76.4447544891469,3162,1,1
3182,3182,,39.3665795002407,-76.6604613500175,3182,1,1
3183,3183,,39.366918501625,-76.6540747223448,3183,1,1
3184,3184,,39.366682363754,-76.652639304168,3184,1,1
3185,3185,,39.3670095515117,-76.6496238005566,3185,1,1
3193,3193,,39.3441969566306,-76.6343490880071,3193,1,1
3195,3195,,39.3335830991041,-76.6357515762953,3195,1,1
3197,3197,,39.3311299431641,-76.63226334031,3197,1,1
3198,3198,,39.3312195441903,-76.6299278831342,3198,1,1
3199,3199,,39.3287613500016,-76.6292588499884,3199,1,1
3201,3201,,39.3271212985403,-76.6262312636316,3201,1,1
3202,3202,,39.3261966787121,-76.6253492897798,3202,1,1
3203,3203,,39.324277000176,-76.6238417493038,3203,1,1
3204,3204,,39.3226747293073,-76.6225725493711,3204,1,1
3226,3226,,39.2494845008542,-76.6241092511991,3226,1,1
3227,3227,,39.2500432008802,-76.622803001237,3227,1,1
3235,3235,,39.2484355501464,-76.6236612998145,3235,1,1
3236,3236,,39.2470714001411,-76.6214176497192,3236,1,1
3239,3239,,39.2502841524507,-76.6290230478771,3239,1,1
3241,3241,,39.2595425000554,-76.6345492998699,3241,1,1
3278,3278,,39.35359710003,-76.6677105497721,3278,1,1
3279,3279,,39.3496688011309,-76.6746339520076,3279,1,1
3280,3280,,39.3491685996063,-76.6755952662408,3280,1,1
3281,3281,,39.3475444500582,-76.678330000124,3281,1,1
3288,3288,,39.3582160003182,-76.7703904995964,3288,1,1
3289,3289,,39.3558123503683,-76.7641991995725,3289,1,1
3291,3291,,39.3505102057922,-76.750657922096,3291,1,1
3292,3292,,39.3479965930765,-76.7421094259187,3292,1,1
3293,3293,,39.3451372933082,-76.7341902693754,3293,1,1
3294,3294,,39.3429934773689,-76.7284157135545,3294,1,1
3295,3295,,39.3408787241784,-76.7229022992502,3295,1,1
3296,3296,,39.3401443754586,-76.720979483003,3296,1,1
3297,3297,,39.3390913002018,-76.7182224497455,3297,1,1
3320,3320,,39.3143235427439,-76.63477594046,3320,1,1
3321,3321,,39.3091059623945,-76.6331709933647,3321,1,1
3322,3322,,39.3059390688445,-76.6297004234203,3322,1,1
3334,3334,,39.2416502502852,-76.6265580996285,3334,1,1
3335,3335,,39.2429625011683,-76.6295856483339,3335,1,1
3336,3336,,39.2494469028663,-76.6264245466068,3336,1,1
3337,3337,,39.2500243339827,-76.6280495553714,3337,1,1
3338,3338,,39.2510246500479,-76.6317012499341,3338,1,1
3356,3356,,39.3261371500139,-76.7120013500832,3356,1,1
3358,3358,,39.3234633711946,-76.7224216322348,3358,1,1
3359,3359,,39.3218478501034,-76.7304964001231,3359,1,1
3360,3360,,39.3216587002643,-76.732156999922,3360,1,1
3361,3361,,39.3215303000863,-76.734010000103,3361,1,1
3362,3362,,39.3195834296151,-76.7365461260208,3362,1,1
3365,3365,,39.3110921022306,-76.7350966213801,3365,1,1
3381,3381,,39.2391281350549,-76.6092345267821,3381,1,1
3401,3401,,39.2646244971442,-76.6990759180156,3401,1,1
3402,3402,,39.2681556001466,-76.6886262501822,3402,1,1
3403,3403,,39.2733397444267,-76.6728518060508,3403,1,1
3406,3406,,39.285596546517,-76.6375757867091,3406,1,1
3411,3411,,39.3375855501114,-76.6772190497833,3411,1,1
3414,3414,,39.3375243007824,-76.6714989009951,3414,1,1
3415,3415,,39.3407770351865,-76.6643674809687,3415,1,1
3416,3416,,39.3406727811068,-76.6620928538017,3416,1,1
3417,3417,,39.3445429441094,-76.6509533445336,3417,1,1
3419,3419,,39.3434769001005,-76.6364844501243,3419,1,1
3420,3420,,39.3453329822164,-76.6169636993871,3420,1,1
3421,3421,,39.3461720241696,-76.609055929917,3421,1,1
3422,3422,,39.3460755630205,-76.6072369055366,3422,1,1
3423,3423,,39.3455507614981,-76.6039775805899,3423,1,1
3424,3424,,39.3450482007802,-76.5986682997511,3424,1,1
3425,3425,,39.3450482007802,-76.5986682997511,3425,1,1
3426,3426,,39.3455505668072,-76.5923267489644,3426,1,1
3427,3427,,39.3399895191185,-76.5878390579526,3427,1,1
3468,3468,,39.3527815000027,-76.4847549999981,3468,1,1
3484,3484,,39.2989454505433,-76.5798148500703,3484,1,1
3485,3485,,39.2993889018002,-76.5684538097543,3485,1,1
3486,3486,,39.3020649806382,-76.5471210170664,3486,1,1
3487,3487,,39.3035278845978,-76.5423938571716,3487,1,1
3490,3490,,39.312955500059,-76.5261091501314,3490,1,1
3491,3491,,39.3161387119031,-76.5214526205058,3491,1,1
3492,3492,,39.3260530003283,-76.5068405007422,3492,1,1
3493,3493,,39.3288655002598,-76.5027400005996,3493,1,1
3495,3495,,39.3330678500897,-76.4964391501858,3495,1,1
3496,3496,,39.3346232295107,-76.4940043955185,3496,1,1
3498,3498,,39.3531714736761,-76.4740731567375,3498,1,1
3499,3499,,39.3556945001114,-76.471301500388,3499,1,1
3500,3500,,39.3571511170915,-76.4694933922974,3500,1,1
3501,3501,,39.3548145020448,-76.4631418866425,3501,1,1
3502,3502,,39.3565968512734,-76.4591948030261,3502,1,1
3503,3503,,39.3571459043976,-76.4584173520819,3503,1,1
3504,3504,,39.3609710000392,-76.4536550001667,3504,1,1
3650,3650,,39.3321191000743,-76.7065777504173,3650,1,1
3651,3651,,39.328798491519,-76.7077202316618,3651,1,1
3652,3652,,39.3272200916903,-76.711294212147,3652,1,1
3661,3661,,39.3516314452415,-76.6859662184164,3661,1,1
3662,3662,,39.3523134851347,-76.684923298108,3662,1,1
3663,3663,,39.3545264729399,-76.6799462082123,3663,1,1
3664,3664,,39.3555975033161,-76.6776939052016,3664,1,1
3665,3665,,39.3562636511611,-76.6762941018134,3665,1,1
3666,3666,,39.356750677016,-76.6717655148609,3666,1,1
3672,3672,,39.3532250000615,-76.6651843000452,3672,1,1
3673,3673,,39.3615618500566,-76.6454008500574,3673,1,1
3678,3678,,39.360526500122,-76.6011894997729,3678,1,1
3679,3679,,39.3600595004093,-76.5972450003215,3679,1,1
3680,3680,,39.3607062655808,-76.5945268996195,3680,1,1
3681,3681,,39.3606585000702,-76.5911624999392,3681,1,1
3682,3682,,39.359576030621,-76.587798456526,3682,1,1
3683,3683,,39.358957750757,-76.5858812491867,3683,1,1
3684,3684,,39.3580108501177,-76.58290874988,3684,1,1
3685,3685,,39.3573859010241,-76.5813199984993,3685,1,1
3686,3686,,39.3537583503726,-76.5722530497927,3686,1,1
3687,3687,,39.3532021503132,-76.5689116498245,3687,1,1
3688,3688,,39.3528055000522,-76.5667197499526,3688,1,1
3689,3689,,39.3504218472074,-76.5636173808765,3689,1,1
3710,3710,,39.3279970882068,-76.6824565938261,3710,1,1
