6,88448
7,82446
8,60465
12,56899
13,56268
9,49460
10,47313
11,42503
14,37894
22,34903
5,31422
15,27140
16,24940
18,23486
0,23150
19,20713
1,19379
17,18986
2,17688
21,16581
20,16415
4,16226
3,10235
