6,4293
7,4279
12,3736
13,3729
10,3523
8,3296
9,3080
11,2824
14,2503
22,1759
18,1705
15,1610
5,1602
0,1464
17,1445
16,1387
19,1184
1,1029
20,969
21,856
4,849
2,824
3,654
