6,25152
7,24524
12,18940
8,18791
13,18283
10,16402
9,16041
11,13531
14,12650
22,9773
5,9192
15,8153
18,7557
16,7095
0,7090
17,5797
19,5513
4,4810
1,4692
20,4378
2,3979
21,3656
3,2967
