polyline_id,x,y,z,sequence_no
36,431542.4316790884,176594.71745444782,0,9
36,431584.7025802113,176664.60620610364,0,10
36,431646.1415743851,176818.39092308478,0,11
37,431646.1415743851,176818.39092308478,0,1
37,431762.8970080889,177080.08675483972,0,2
37,431820.25129139225,177217.86991167153,0,3
37,431974.45254696545,177606.39259611876,0,4
37,432031.6480625272,177675.23437106106,0,5
37,432129.8096018205,177728.92299391498,0,6
37,432253.90817372256,177770.61798165506,0,7
37,432298.02383401716,177808.43401446557,0,8
37,432330.22156391985,177890.38677287113,0,9
37,432390.51853131206,178001.2089895829,0,10
38,432390.51853131206,178001.2089895829,0,1
38,432612.2569418605,178594.51971068798,0,2
38,432683.79586168926,178780.32869344106,0,3
38,432700.2766252978,178842.67868298732,0,4
38,432733.5861631212,178924.97102050466,0,5
38,432772.883974059,179019.5005163692,0,6
38,432801.84554650815,179109.54642497635,0,7
38,432816.37002252514,179144.02280729852,0,8
38,432817.20508116874,179150.68742524352,0,9
38,432820.6054390871,179162.9136815245,0,10
38,432826.5618232308,179182.92192122628,0,11
39,432826.5618232308,179182.92192122628,0,1
39,432850.308338805,179281.8278404141,0,2
39,432852.8180080953,179300.71154202532,0,3
39,432851.8070376466,179336.23341531013,0,4
39,432841.3766208235,179561.5586282201,0,5
39,432839.35807828023,179631.82531025875,0,6
40,432839.35807828023,179631.82531025875,0,1
40,432844.44590244064,179673.81175703846,0,2
40,432847.5660160886,179711.79331584598,0,3
40,432847.69859089504,179762.7516610906,0,4
40,432840.99549762084,179859.86548735792,0,5
40,432837.18750696257,179924.79584192554,0,6
40,432835.3467026998,179993.84212231362,0,7
40,432831.53835128114,180058.8835202273,0,8
41,432831.53835128114,180058.8835202273,0,1
41,432824.93670048466,180193.85543429622,0,2
41,432818.31977164873,180311.84138117303,0,3
42,432818.31977164873,180311.84138117303,0,1
42,432815.4689636347,180374.88848344676,0,2
42,432812.6431754387,180431.94065600715,0,3
42,432805.11285639,180582.8956441605,0,4
43,432805.11285639,180582.8956441605,0,1
43,432791.81024919805,180814.98188784646,0,2
43,432781.20434592833,180958.93001542622,0,3
43,432780.53223975695,181078.93933439994,0,4
43,432771.854254517,181195.02968378298,0,5
43,432775.8742187728,181203.26186467626,0,6
43,432766.34289657575,181420.8206570277,0,7
44,432766.34289657575,181420.8206570277,0,1
44,432766.8728316737,181500.75702235516,0,2
44,432756.21737721405,181573.98568360443,0,3
44,432757.0300430785,181585.97919219933,0,4
44,432737.5272802931,181754.09297077067,0,5
44,432730.7827783741,181841.10442875375,0,6
44,432730.82929314417,181871.4130232407,0,7
44,432726.4013696026,181899.14956603126,0,8
44,432723.693876167,181928.00346139158,0,9
45,432723.693876167,181928.00346139158,0,1
45,432712.9102173357,182032.31728267108,0,2
45,432714.5521779788,182052.3076759685,0,3
45,432717.10275220097,182061.19986152535,0,4
45,432725.65845824743,182077.888395108,0,5
45,432771.190233049,182121.37552095766,0,6
45,432783.20031563926,182136.96830045924,0,7
45,432785.76927568455,182141.41979231138,0,8
45,432787.4387650202,182154.74912950152,0,9
45,432780.95765442046,182261.30124111756,0,10
45,432776.49741028727,182296.8090449244,0,11
45,432771.2486774432,182314.55038400067,0,12
45,432762.55473785155,182331.1671909912,0,13
45,432753.0168474493,182343.3396999226,0,14
45,432742.62576035527,182353.2882737229,0,15
45,432679.45880693116,182402.9848071542,0,16
46,432679.45880693116,182402.9848071542,0,1
46,432674.2518275526,182410.7345925922,0,2
46,432656.0205729243,182439.52414075192,0,3
46,432642.9871508394,182462.78428372496,0,4
46,432637.75723550864,182476.08499749057,0,5
46,432636.8487680137,182487.18322843043,0,6
46,432636.8119513757,182496.06467357106,0,7
46,432635.8712735797,182514.93417014545,0,8
46,432638.2791102771,182558.24194601242,0,9
46,432643.3708814775,182578.24665514403,0,10
46,432647.64622969687,182587.14598286667,0,11
46,432649.35728703794,182590.48367848052,0,12
46,432645.0405129191,182591.5759780855,0,13
46,432625.1861278078,182595.93447823194,0,14
46,432616.5387957043,182601.44964930802,0,15
46,432605.2903855344,182610.28465756553,0,16
46,432591.427132971,182625.77005761382,0,17
46,432576.6693503497,182649.02318216284,0,18
46,432548.87889055465,182695.53664953206,0,19
47,432548.87889055465,182695.53664953206,0,1
47,432534.1121875106,182721.0102211105,0,2
47,432521.08875722904,182742.0502209645,0,3
47,432508.05622800684,182765.31060668375,0,4
47,432476.7848816695,182819.58137208188,0,5
47,432397.1006068589,182902.51811608818,0,6
47,432364.16054299084,182943.46006565887,0,7
47,432253.9403980038,183112.8685026091,0,8
47,432131.59304811916,183296.6616597126,0,9
47,432087.3232434564,183367.5340196994,0,10
47,432081.246081813,183377.50107042,0,11
47,432040.46268923784,183439.506296635,0,12
47,432003.14281334664,183498.1952146115,0,13
47,431956.28379869636,183570.16801876738,0,14
47,431874.7575603754,183685.29857627582,0,15
47,431857.4079392139,183710.7630123803,0,16
47,431841.7875377846,183735.12427949737,0,17
47,431827.87837849866,183762.8231071184,0,18
47,431801.75804019294,183824.8889208573,0,19
47,431779.9450887715,183888.0824225557,0,20
47,431742.47256987024,183985.62914780533,0,21
48,431742.47256987024,183985.62914780533,0,1
48,431713.8338997907,184031.0320720498,0,2
48,431691.3119120056,184056.47605632406,0,3
48,431679.1909343559,184068.63951000955,0,4
48,431572.7618464525,184160.358844429,0,5
48,431559.77895051334,184172.51902701342,0,6
48,431502.6431319145,184228.91057493672,0,7
48,431481.02016295283,184245.47713233664,0,8
48,431444.7168419244,184267.53611287984,0,9
48,431403.2712404823,184281.8033124615,0,10
48,431116.763204125,184341.72672806995,0,11
48,431031.291793021,184369.1444201363,0,12
48,431001.06531896954,184381.23756516995,0,13
48,430969.1100967538,184394.43422906386,0,14
48,430947.5061682529,184406.56150979866,0,15
48,430925.8717729702,184426.4601631912,0,16
48,430911.1527732267,184441.94521232578,0,17
48,430879.96000283834,184480.67994393947,0,18
48,430853.0525425011,184526.09282835183,0,19
48,430838.2729763707,184557.1206500714,0,20
48,430798.16782180715,184670.20455607123,0,21
48,430774.61912314815,184738.94518852505,0,22
48,430746.660126861,184833.20340773516,0,23
48,430726.5654129449,184900.8474992925,0,24
48,430707.3288823007,184969.60520809778,0,25
48,430693.3912334798,185006.187651729,0,26
48,430674.2937001077,185039.41939234105,0,27
48,430656.0974073696,185062.66283304014,0,28
48,430586.87409700605,185126.78549360795,0,29
48,430558.3194862808,185153.3195361035,0,30
48,430542.7274835672,185172.13252872694,0,31
48,430534.9336636756,185180.98394192779,0,32
48,430512.367111931,185219.75366432316,0,33
48,430496.7194256972,185252.99922622295,0,34
48,430352.28501184034,185594.38479896678,0,35
49,430352.28501184034,185594.38479896678,0,1
49,430342.6991276979,185620.99282894956,0,2
49,430331.3463216622,185658.69614451975,0,3
49,430324.32975937735,185689.7549372153,0,4
49,430318.089804263,185743.02089960934,0,5
49,430317.85029632854,185805.19165797767,0,6
49,430319.46325390687,185834.06329901295,0,7
49,430321.9938824929,185848.5057634621,0,8
49,430338.0951604803,185920.73139926544,0,9
49,430355.1095867156,185979.6380947569,0,10
49,430366.1364822524,186026.30942792838,0,11
49,430372.0080676638,186068.52004674214,0,12
49,430372.75014542864,186099.60877938478,0,13
49,430368.9806200964,186182.85996446793,0,14
49,430366.3259543854,186200.61307914453,0,15
49,430361.95579358714,186216.13915659196,0,16
49,430353.1555727577,186262.7340312762,0,17
49,430337.32228050684,186344.82853580217,0,18
49,430331.16830472305,186375.89070600166,0,19
49,430328.52234359836,186391.42345505801,0,20
49,430327.6004248722,186406.96284984305,0,21
49,430325.8293303416,186419.16834097676,0,22
49,430326.5330399928,186460.24884841064,0,23
49,430329.83987391193,186496.89854997938,0,24
49,430334.89635856537,186526.8937356051,0,25
49,430344.2328346454,186564.67690784065,0,26
49,430351.89233417256,186590.24130387517,0,27
49,430357.00006683206,186606.91417483476,0,28
49,430408.18344343343,186745.88823101373,0,29
49,430440.56499490235,186842.60186439127,0,30
49,430448.20672062493,186872.60715633,0,31
49,430451.5428745953,186901.4855827386,0,32
49,430450.56061688886,186932.56772492095,0,33
49,430448.767963291,186950.3241853,0,34
49,430445.23852156557,186971.40456410657,0,35
49,430431.2540411264,187021.310030797,0,36
49,430336.1972897804,187307.37793059368,0,37
49,430325.7515868085,187333.9827877462,0,38
49,430308.38072552875,187368.33247718384,0,39
49,430291.0228369753,187399.35161656953,0,40
49,430268.4893896701,187431.46109851036,0,41
49,430200.9157148701,187521.12876310182,0,42
49,430178.370206484,187556.5691077998,0,43
50,430178.370206484,187556.5691077998,0,1
50,430160.11730894406,187596.46683046332,0,2
50,430145.3036135976,187638.59820429882,0,3
50,430134.79095378495,187682.96651169047,0,4
50,430073.33504860953,187976.93833772573,0,5
50,430070.6773807179,187995.80184243535,0,6
50,430069.67127170565,188033.5453260247,0,7
50,430069.64156968205,188041.3167219157,0,8
50,430071.29734957323,188059.0865011803,0,9
50,430072.10401904635,188073.52238887403,0,10
50,430076.2519101671,188115.7264454742,0,11
50,430079.5888660375,188144.60481708313,0,12
50,430109.31088517554,188260.1809915668,0,13
50,430120.27217986766,188323.50528825546,0,14
50,430121.04047351476,188347.93299522,0,15
50,430121.74925213767,188387.90351072053,0,16
50,430115.2619255604,188506.67189056403,0,17
50,430103.3407502924,188694.25301514272,0,18
50,430099.7662548609,188727.54587212193,0,19
50,430089.25950576365,188770.80417802068,0,20
50,430084.8997714794,188784.11012021202,0,21
50,430078.8080535857,188799.62987900648,0,22
50,430059.7009891807,188838.4144810234,0,23
50,430031.0767678316,188887.15476078377,0,24
50,430008.5485978414,188919.26512526447,0,25
50,429975.6205370519,188966.87898093247,0,26
50,429946.15670000465,189010.06529138604,0,27
50,429922.6872617935,189063.26648499444,0,28
50,429914.84729820205,189085.44104501038,0,29
50,429904.34202964674,189128.69964290477,0,30
50,429899.940604084,189153.10773214244,0,31
50,429898.9987147287,189174.19831621263,0,32
50,429898.889002822,189203.0635995197,0,33
50,429900.4942643222,189234.15584252574,0,34
50,429907.2190792576,189278.59018535586,0,35
50,429914.83084498264,189316.3665948594,0,36
50,429921.5977348785,189349.69892326335,0,37
50,429923.2831133974,189359.69731238825,0,38
51,429923.2831133974,189359.69731238825,0,1
51,429946.0627669414,189487.45930237047,0,2
51,429957.9148577071,189543.01544825453,0,3
51,429970.6792049573,189585.25245037943,0,4
51,429984.30507677473,189627.49276292569,0,5
51,430009.9431946016,189683.1015749817,0,6
51,430026.2002573732,189713.13958123839,0,7
51,430050.190844236,189748.75827058346,0,8
51,430079.3595805625,189782.176394889,0,9
51,430090.50577150413,189796.6519031323,0,10
51,430124.84400466434,189830.08997964588,0,11
51,430142.87890533486,189845.7021720222,0,12
51,430180.67602345406,189875.82308963395,0,13
51,430220.19611752103,189905.9508121205,0,14
51,430270.0341003739,189941.6695465479,0,15
51,430322.43510600587,189982.94959251312,0,16
51,430369.70442147594,190014.21817942854,0,17
51,430531.3487063395,190102.55153068702,0,18
51,430578.61647370947,190133.8213838899,0,19
51,430603.5080683635,190158.343094096,0,20
51,430626.6503648571,190189.51941096742,0,21
51,430646.32878087513,190225.1231942244,0,22
51,430662.54332964786,190265.15441926138,0,23
51,430721.98321915156,190488.54129754897,0,24
51,430728.7369694354,190524.0948481606,0,25
51,430736.2741230023,190579.63550516902,0,26
51,430738.6331714663,190637.37638845743,0,27
51,430742.4852747845,190753.96502673894,0,28
51,430752.6110407669,190808.40563223822,0,29
51,430780.320375068,190992.81142594467,0,30
51,430794.80091650377,191035.0566879517,0,31
51,430813.6149221903,191070.65760476724,0,32
51,430868.3852151416,191164.13137524674,0,33
51,430900.8428403836,191235.31332521676,0,34
51,430912.7596505749,191271.99763291606,0,35
51,430927.8821271646,191369.7570435898,0,36
51,430919.90189261065,191427.45746742564,0,37
51,430908.4235709514,191498.46688703643,0,38
51,430896.22793920507,191532.83601234414,0,39
51,430877.9935387056,191569.40190135484,0,40
51,430858.05383907974,191601.52023370785,0,41
51,430837.274625412,191628.0841884207,0,42
51,430810.4611131426,191655.73478311583,0,43
51,430757.73951118224,191699.93751351626,0,44
51,430683.4220691402,191759.5995006922,0,45
51,430648.83074217895,191793.8816784434,0,46
51,430621.98819316714,191829.3044092453,0,47
51,430605.46562026214,191869.20830618276,0,48
51,430594.1030551655,191911.3527724867,0,49
51,430585.3161994585,191955.72773499947,0,50
51,430559.62776766566,192137.70540958372,0,51
51,430555.15258085344,192180.98696225288,0,52
51,430553.2960878772,192215.39686129888,0,53
51,430551.3964750406,192260.90889301075,0,54
51,430545.9294343567,192559.5395614881,0,55
51,430537.8874153752,192855.94003473117,0,56
52,430537.8874153752,192855.94003473117,0,1
52,430519.21383867477,193006.8590642577,0,2
52,430516.1904409602,193120.09102382432,0,3
52,430518.5200303333,193185.60378916177,0,4
52,430530.1079529424,193306.6641648389,0,5
52,430559.5227715544,193494.4078932728,0,6
52,430577.1554273239,193611.05101658453,0,7
52,430595.8259037786,193682.17864726443,0,8
52,430627.2974310536,193783.33253458855,0,9
52,430712.56380180723,194002.38149956215,0,10
52,430743.34500609396,194059.12382991708,0,11
52,430779.31452671863,194110.33542399254,0,12
52,430805.0191829427,194143.7431852578,0,13
52,430998.98221824,194312.15132418068,0,14
52,431013.5735914071,194324.42147947737,0,15
52,431056.4643625586,194366.77980665868,0,16
52,431258.1180659011,194547.4374965851,0,17
52,431293.30483609723,194577.5539084639,0,18
52,431306.1818594735,194587.59732043478,0,19
52,431329.3568788386,194606.5636921376,0,20
52,431337.9415023204,194613.25933769788,0,21
52,431414.31028758944,194681.28867777478,0,22
52,431740.3439686281,194976.81166251886,0,23
52,431994.3145346102,195200.99949392249,0,24
52,432051.7696607613,195258.96606667966,0,25
52,432071.4740708233,195283.4717319625,0,26
52,432093.7070841476,195321.31066187035,0,27
52,432113.32502488425,195366.91066200472,0,28
52,432123.5122461545,195402.48000102054,0,29
52,432128.5740554653,195428.03623508685,0,30
52,432131.86385719746,195465.79788442084,0,31
52,432131.705008782,195504.65568241337,0,32
52,432128.9631145894,195543.50292612068,0,33
52,432111.3300579756,195644.46286457437,0,34
52,432103.3860308268,195692.1708182071,0,35
52,432023.98259917693,196161.47960490498,0,36
53,432023.98259917693,196161.47960490498,0,1
53,432019.5693072116,196188.1074713246,0,2
53,432011.62183758325,196236.9258229807,0,3
53,431970.13701052155,196487.67216564374,0,4
53,431952.53961030964,196580.8611675425,0,5
53,431924.59388167213,196678.44917155834,0,6
53,431902.8282345248,196738.31403749436,0,7
53,431877.60139061825,196802.60591600602,0,8
53,431846.32636835927,196872.42460477137,0,9
53,431720.33061872935,197161.68934013767,0,10
54,431720.33061872935,197161.68934013767,0,1
54,431642.9873335206,197342.34781175273,0,2
54,431441.36284488643,197820.0554753799,0,3
54,431423.1091692422,197864.39242077988,0,4
54,431404.85126047145,197909.83964629075,0,5
54,431152.89453831344,198498.3795331692,0,6
54,431101.7006223927,198602.54034698266,0,7
54,431076.5520721579,198650.181656597,0,8
54,430974.2395928306,198840.7409854315,0,9
54,430942.1549077982,198901.67844284335,0,10
54,430898.7994269781,198983.66650867433,0,11
54,430819.00225684454,199141.00900969643,0,12
54,430746.9102454808,199309.48507665354,0,13
54,430710.41773280717,199398.1626584034,0,14
54,430698.23928244406,199431.42268639666,0,15
54,430677.3163455146,199500.17672573775,0,16
54,430662.4567899429,199558.9622056517,0,17
55,430662.4567899429,199558.9622056517,0,1
55,430647.5541411295,199628.85010431733,0,2
55,430637.8540821019,199688.76603796796,0,3
55,430631.4708437915,199780.89233191093,0,4
55,430583.03033487644,200507.92172081035,0,5
55,430568.3770569406,200735.46764562745,0,6
55,430548.1601382439,200756.59493745537,0,7
55,430446.2620015833,200783.9557792825,0,8
55,430341.32602719497,200818.30083880917,0,9
55,430237.45084836765,200845.54572656337,0,10
55,430063.55426953157,200868.08263726084,0,11
55,429850.5981560446,200889.6976781008,0,12
55,429724.668562009,200902.09911623262,0,13
55,429369.6996418939,200935.0708221816,0,14
55,429271.7361473916,200947.36208521464,0,15
55,429116.83075268456,200977.87357880585,0,16
56,429116.83075268456,200977.87357880585,0,1
56,429074.93954555824,200997.92511306753,0,2
56,429047.0178982746,201033.01701587785,0,3
56,429037.1887648456,201085.05182499843,0,4
56,429032.4298388373,201162.08623100957,0,5
56,429037.56853048585,201215.0646081733,0,6
56,429096.57953582983,201566.9024353656,0,7
56,429123.98818156583,201692.90764136668,0,8
56,429176.39954432676,201850.75933279123,0,9
56,429191.6412774361,201939.63694356984,0,10
56,429202.8456694959,202003.6297147109,0,11
56,429195.33832581853,202171.69560043444,0,12
57,429195.33832581853,202171.69560043444,0,1
57,429182.87203601503,202354.73171560306,0,2
57,429181.89974889345,202361.72276474314,0,3
57,429182.89865265053,202370.7196138699,0,4
57,429188.958270087,202383.7322215339,0,5
57,429226.01466015243,202389.53238649748,0,6
57,429283.97170181206,202396.40987305608,0,7
57,429325.0670581198,202403.33583216404,0,8
57,429375.01972977293,202411.18334391498,0,9
57,429411.1066984344,202423.08721057972,0,10
57,429423.1133400229,202433.01353737232,0,11
57,429404.2390795444,202488.1229811027,0,12
57,429381.4420394798,202557.0961091988,0,13
57,429371.6199947273,202607.1323065189,0,14
57,429363.836573222,202687.153302738,0,15
58,429363.836573222,202687.153302738,0,1
58,429568.94312167476,202703.57765928275,0,2
58,429651.93486182956,202709.3308903823,0,3
58,429677.9029070802,202712.31567637436,0,4
58,429688.9738493614,202719.24116907784,0,5
58,429692.964031537,202733.24559977007,0,6
58,429691.0035270466,202751.22448772093,0,7
58,429679.1340958195,202796.25640201187,0,8
58,429667.36134148,202861.2734909522,0,9
58,429648.69765808963,202974.33911666262,0,10
59,429648.69765808963,202974.33911666262,0,1
59,429638.0123511572,203070.44785535554,0,2
59,429633.1229288816,203112.39748407438,0,3
59,429631.2105433017,203140.48001830775,0,4
59,429637.2058444405,203147.38629852183,0,5
59,429675.20786016976,203152.30396742196,0,6
59,429701.18618915393,203152.1801314972,0,7
59,429739.20706431783,203152.10198031375,0,8
59,429785.22805273614,203151.9433276975,0,9
60,429785.22805273614,203151.9433276975,0,1
60,429739.20706431783,203152.10198031375,0,2
60,429701.18618915393,203152.1801314972,0,3
60,429675.20786016976,203152.30396742196,0,4
60,429637.2058444405,203147.38629852183,0,5
60,429631.2105433017,203140.48001830775,0,6
60,429633.1229288816,203112.39748407438,0,7
60,429638.0123511572,203070.44785535554,0,8
60,429648.69765808963,202974.33911666262,0,9
61,429648.69765808963,202974.33911666262,0,1
61,429667.36134148,202861.2734909522,0,2
61,429679.1340958195,202796.25640201187,0,3
61,429691.0035270466,202751.22448772093,0,4
61,429692.964031537,202733.24559977007,0,5
61,429688.9738493614,202719.24116907784,0,6
61,429677.9029070802,202712.31567637436,0,7
61,429651.93486182956,202709.3308903823,0,8
61,429568.94312167476,202703.57765928275,0,9
61,429363.836573222,202687.153302738,0,10
62,429363.836573222,202687.153302738,0,1
62,429371.6199947273,202607.1323065189,0,2
62,429381.4420394798,202557.0961091988,0,3
62,429404.2390795444,202488.1229811027,0,4
62,429423.1133400229,202433.01353737232,0,5
62,429411.1066984344,202423.08721057972,0,6
62,429375.01972977293,202411.18334391498,0,7
62,429325.0670581198,202403.33583216404,0,8
62,429283.97170181206,202396.40987305608,0,9
62,429226.01466015243,202389.53238649748,0,10
62,429188.958270087,202383.7322215339,0,11
62,429182.89865265053,202370.7196138699,0,12
62,429181.89974889345,202361.72276474314,0,13
62,429182.87203601503,202354.73171560306,0,14
62,429195.33832581853,202171.69560043444,0,15
63,429195.33832581853,202171.69560043444,0,1
63,429202.8456694959,202003.6297147109,0,2
63,429191.6412774361,201939.63694356984,0,3
63,429176.39954432676,201850.75933279123,0,4
63,429123.98818156583,201692.90764136668,0,5
63,429096.57953582983,201566.9024353656,0,6
63,429037.56853048585,201215.0646081733,0,7
63,429032.4298388373,201162.08623100957,0,8
63,429037.1887648456,201085.05182499843,0,9
63,429047.0178982746,201033.01701587785,0,10
63,429074.93954555824,200997.92511306753,0,11
63,429116.83075268456,200977.87357880585,0,12
64,429116.83075268456,200977.87357880585,0,1
64,429271.7361473916,200947.36208521464,0,2
64,429369.6996418939,200935.0708221816,0,3
64,429724.668562009,200902.09911623262,0,4
64,429850.5981560446,200889.6976781008,0,5
64,430063.55426953157,200868.08263726084,0,6
64,430237.45084836765,200845.54572656337,0,7
64,430341.32602719497,200818.30083880917,0,8
64,430446.2620015833,200783.9557792825,0,9
64,430548.1601382439,200756.59493745537,0,10
64,430568.3770569406,200735.46764562745,0,11
64,430583.03033487644,200507.92172081035,0,12
64,430631.4708437915,199780.89233191093,0,13
64,430637.8540821019,199688.76603796796,0,14
64,430647.5541411295,199628.85010431733,0,15
64,430662.4567899429,199558.9622056517,0,16
65,430662.4567899429,199558.9622056517,0,1
65,430677.3163455146,199500.17672573775,0,2
65,430698.23928244406,199431.42268639666,0,3
65,430710.41773280717,199398.1626584034,0,4
65,430746.9102454808,199309.48507665354,0,5
65,430819.00225684454,199141.00900969643,0,6
65,430898.7994269781,198983.66650867433,0,7
65,430942.1549077982,198901.67844284335,0,8
65,430974.2395928306,198840.7409854315,0,9
65,431076.5520721579,198650.181656597,0,10
65,431101.7006223927,198602.54034698266,0,11
65,431152.89453831344,198498.3795331692,0,12
65,431404.85126047145,197909.83964629075,0,13
65,431423.1091692422,197864.39242077988,0,14
65,431441.36284488643,197820.0554753799,0,15
65,431642.9873335206,197342.34781175273,0,16
65,431720.33061872935,197161.68934013767,0,17
66,431720.33061872935,197161.68934013767,0,1
66,431846.32636835927,196872.42460477137,0,2
66,431877.60139061825,196802.60591600602,0,3
66,431902.8282345248,196738.31403749436,0,4
66,431924.59388167213,196678.44917155834,0,5
66,431952.53961030964,196580.8611675425,0,6
66,431970.13701052155,196487.67216564374,0,7
66,432011.62183758325,196236.9258229807,0,8
66,432019.5693072116,196188.1074713246,0,9
66,432023.98259917693,196161.47960490498,0,10
67,432023.98259917693,196161.47960490498,0,1
67,432103.3860308268,195692.1708182071,0,2
67,432111.3300579756,195644.46286457437,0,3
67,432128.9631145894,195543.50292612068,0,4
67,432131.705008782,195504.65568241337,0,5
67,432131.86385719746,195465.79788442084,0,6
67,432128.5740554653,195428.03623508685,0,7
67,432123.5122461545,195402.48000102054,0,8
67,432113.32502488425,195366.91066200472,0,9
67,432093.7070841476,195321.31066187035,0,10
67,432071.4740708233,195283.4717319625,0,11
67,432051.7696607613,195258.96606667966,0,12
67,431994.3145346102,195200.99949392249,0,13
67,431740.3439686281,194976.81166251886,0,14
67,431414.31028758944,194681.28867777478,0,15
67,431337.9415023204,194613.25933769788,0,16
67,431329.3568788386,194606.5636921376,0,17
67,431306.1818594735,194587.59732043478,0,18
67,431293.30483609723,194577.5539084639,0,19
67,431258.1180659011,194547.4374965851,0,20
67,431056.4643625586,194366.77980665868,0,21
67,431013.5735914071,194324.42147947737,0,22
67,430998.98221824,194312.15132418068,0,23
67,430805.0191829427,194143.7431852578,0,24
67,430779.31452671863,194110.33542399254,0,25
67,430743.34500609396,194059.12382991708,0,26
67,430712.56380180723,194002.38149956215,0,27
67,430627.2974310536,193783.33253458855,0,28
67,430595.8259037786,193682.17864726443,0,29
67,430577.1554273239,193611.05101658453,0,30
67,430559.5227715544,193494.4078932728,0,31
67,430530.1079529424,193306.6641648389,0,32
67,430518.5200303333,193185.60378916177,0,33
67,430516.1904409602,193120.09102382432,0,34
67,430519.21383867477,193006.8590642577,0,35
67,430537.8874153752,192855.94003473117,0,36
68,430537.8874153752,192855.94003473117,0,1
68,430545.9294343567,192559.5395614881,0,2
68,430551.3964750406,192260.90889301075,0,3
68,430553.2960878772,192215.39686129888,0,4
68,430555.15258085344,192180.98696225288,0,5
68,430559.62776766566,192137.70540958372,0,6
68,430585.3161994585,191955.72773499947,0,7
68,430594.1030551655,191911.3527724867,0,8
68,430605.46562026214,191869.20830618276,0,9
68,430621.98819316714,191829.3044092453,0,10
68,430648.83074217895,191793.8816784434,0,11
68,430683.4220691402,191759.5995006922,0,12
68,430757.73951118224,191699.93751351626,0,13
68,430810.4611131426,191655.73478311583,0,14
68,430837.274625412,191628.0841884207,0,15
68,430858.05383907974,191601.52023370785,0,16
68,430877.9935387056,191569.40190135484,0,17
68,430896.22793920507,191532.83601234414,0,18
68,430908.4235709514,191498.46688703643,0,19
68,430919.90189261065,191427.45746742564,0,20
68,430927.8821271646,191369.7570435898,0,21
68,430912.7596505749,191271.99763291606,0,22
68,430900.8428403836,191235.31332521676,0,23
68,430868.3852151416,191164.13137524674,0,24
68,430813.6149221903,191070.65760476724,0,25
68,430794.80091650377,191035.0566879517,0,26
68,430780.320375068,190992.81142594467,0,27
68,430752.6110407669,190808.40563223822,0,28
68,430742.4852747845,190753.96502673894,0,29
68,430738.6331714663,190637.37638845743,0,30
68,430736.2741230023,190579.63550516902,0,31
68,430728.7369694354,190524.0948481606,0,32
68,430721.98321915156,190488.54129754897,0,33
68,430662.54332964786,190265.15441926138,0,34
68,430646.32878087513,190225.1231942244,0,35
68,430626.6503648571,190189.51941096742,0,36
68,430603.5080683635,190158.343094096,0,37
68,430578.61647370947,190133.8213838899,0,38
68,430531.3487063395,190102.55153068702,0,39
68,430369.70442147594,190014.21817942854,0,40
68,430322.43510600587,189982.94959251312,0,41
68,430270.0341003739,189941.6695465479,0,42
68,430220.19611752103,189905.9508121205,0,43
68,430180.67602345406,189875.82308963395,0,44
68,430142.87890533486,189845.7021720222,0,45
68,430124.84400466434,189830.08997964588,0,46
68,430090.50577150413,189796.6519031323,0,47
68,430079.3595805625,189782.176394889,0,48
68,430050.190844236,189748.75827058346,0,49
68,430026.2002573732,189713.13958123839,0,50
68,430009.9431946016,189683.1015749817,0,51
68,429984.30507677473,189627.49276292569,0,52
68,429970.6792049573,189585.25245037943,0,53
68,429957.9148577071,189543.01544825453,0,54
68,429946.0627669414,189487.45930237047,0,55
68,429923.2831133974,189359.69731238825,0,56
69,429923.2831133974,189359.69731238825,0,1
69,429921.5977348785,189349.69892326335,0,2
69,429914.83084498264,189316.3665948594,0,3
69,429907.2190792576,189278.59018535586,0,4
69,429900.4942643222,189234.15584252574,0,5
69,429898.889002822,189203.0635995197,0,6
69,429898.9987147287,189174.19831621263,0,7
69,429899.940604084,189153.10773214244,0,8
69,429904.34202964674,189128.69964290477,0,9
69,429914.84729820205,189085.44104501038,0,10
69,429922.6872617935,189063.26648499444,0,11
69,429946.15670000465,189010.06529138604,0,12
69,429975.6205370519,188966.87898093247,0,13
69,430008.5485978414,188919.26512526447,0,14
69,430031.0767678316,188887.15476078377,0,15
69,430059.7009891807,188838.4144810234,0,16
69,430078.8080535857,188799.62987900648,0,17
69,430084.8997714794,188784.11012021202,0,18
69,430089.25950576365,188770.80417802068,0,19
69,430099.7662548609,188727.54587212193,0,20
69,430103.3407502924,188694.25301514272,0,21
69,430115.2619255604,188506.67189056403,0,22
69,430121.74925213767,188387.90351072053,0,23
69,430121.04047351476,188347.93299522,0,24
69,430120.27217986766,188323.50528825546,0,25
69,430109.31088517554,188260.1809915668,0,26
69,430079.5888660375,188144.60481708313,0,27
69,430076.2519101671,188115.7264454742,0,28
69,430072.10401904635,188073.52238887403,0,29
69,430071.29734957323,188059.0865011803,0,30
69,430069.64156968205,188041.3167219157,0,31
69,430069.67127170565,188033.5453260247,0,32
69,430070.6773807179,187995.80184243535,0,33
69,430073.33504860953,187976.93833772573,0,34
69,430134.79095378495,187682.96651169047,0,35
69,430145.3036135976,187638.59820429882,0,36
69,430160.11730894406,187596.46683046332,0,37
69,430178.370206484,187556.5691077998,0,38
70,430178.370206484,187556.5691077998,0,1
70,430200.9157148701,187521.12876310182,0,2
70,430268.4893896701,187431.46109851036,0,3
70,430291.0228369753,187399.35161656953,0,4
70,430308.38072552875,187368.33247718384,0,5
